method,n,proposal,case,event,units,four_event_total_mse,count,signed_bias,pooled_residual_population_variance,mse,mae,max_absolute,mean_within_unit_prompt_repeat_sample_variance,signed_q50,signed_q90,signed_q95,signed_q99,absolute_q50,absolute_q90,absolute_q95,absolute_q99
PILOT_SHRINK_ZERO_SUM,256,origin,IDENTICAL_POLICY,X,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM,256,origin,IDENTICAL_POLICY,S,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM,256,origin,IDENTICAL_POLICY,W,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM,256,origin,IDENTICAL_POLICY,I,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM,256,origin,IDENTICAL_POLICY,delta_v,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM,256,origin,IDENTITY_HASH_SELECTED,X,12,1.2522055086848002e-07,172800,9.115179083051426e-08,5.309666593815848e-09,5.309674902464818e-09,3.844510403656276e-05,0.0009748116138221013,5.309208890884745e-09,0.0,6.617628165381374e-05,0.00011404065148942461,0.0002270276955119205,1.2511549935152378e-05,0.00011444572305171451,0.00016639602300791198,0.00028753915430336947
PILOT_SHRINK_ZERO_SUM,256,origin,IDENTITY_HASH_SELECTED,S,12,1.2522055086848002e-07,172800,-7.405011845935856e-08,2.900816890770003e-08,2.900817439112007e-08,9.551496382009735e-05,0.0014079276192738945,2.8989055682492284e-08,0.0,0.0001740133019397736,0.0002879483114407763,0.0005266021001456449,3.286468721363122e-05,0.00028940544786518505,0.00039597850046673604,0.0006221342509633457
PILOT_SHRINK_ZERO_SUM,256,origin,IDENTITY_HASH_SELECTED,W,12,1.2522055086848002e-07,172800,-1.37500327058652e-07,3.282857017211255e-08,3.2828589078452496e-08,0.00010806920291420311,0.0014071531008932698,3.284773701797441e-08,0.0,0.00020310521405335946,0.0003145230886339795,0.0005395056299092955,4.766549600959528e-05,0.0003136497851729225,0.00041291569387041823,0.0006190278340618159
PILOT_SHRINK_ZERO_SUM,256,origin,IDENTITY_HASH_SELECTED,I,12,1.2522055086848002e-07,172800,1.2039865468589706e-07,5.8074098000606574e-08,5.8074112496442626e-08,0.00014434409056408813,0.0018881655905440592,5.81107701518535e-08,0.0,0.0002751653896471257,0.00041600852582647453,0.0006781606610788115,6.418464220334617e-05,0.0004191098386003531,0.0005453475374436936,0.0008207746052482378
PILOT_SHRINK_ZERO_SUM,256,origin,IDENTITY_HASH_SELECTED,delta_v,12,1.2522055086848002e-07,172800,-1.2039865468589706e-07,5.8074098000606574e-08,5.8074112496442626e-08,0.00014434409056408813,0.0018881655905440592,5.81107701518535e-08,-0.0,0.00027229726652775073,0.00042196924952230414,0.0007326568552085225,6.418464220334617e-05,0.0004191098386003531,0.0005453475374436936,0.0008207746052482378
PILOT_SHRINK_ZERO_SUM,1024,equal_pair_mixture,IDENTICAL_POLICY,X,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM,1024,equal_pair_mixture,IDENTICAL_POLICY,S,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM,1024,equal_pair_mixture,IDENTICAL_POLICY,W,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM,1024,equal_pair_mixture,IDENTICAL_POLICY,I,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM,1024,equal_pair_mixture,IDENTICAL_POLICY,delta_v,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM,1024,equal_pair_mixture,IDENTITY_HASH_SELECTED,X,12,3.029734552757903e-08,172800,-2.1085169808271979e-07,1.2913312925026094e-09,1.2913757509411938e-09,1.9029260970106463e-05,0.0004205315287423869,1.2912233423093681e-09,0.0,3.204438411771301e-05,5.6174023039497e-05,0.00011309181823320757,6.227215286118847e-06,5.675367454299833e-05,8.218428973426936e-05,0.0001411952244759357
PILOT_SHRINK_ZERO_SUM,1024,equal_pair_mixture,IDENTITY_HASH_SELECTED,S,12,3.029734552757903e-08,172800,-8.52558185951263e-08,6.9419742074196185e-09,6.941981475974223e-09,4.674474308719361e-05,0.000655908429661599,6.942948235764624e-09,0.0,8.450792615413191e-05,0.00014070734587039692,0.0002575447330195226,1.6089053965589824e-05,0.0001415486534171827,0.00019382881062388594,0.00030519591920128233
PILOT_SHRINK_ZERO_SUM,1024,equal_pair_mixture,IDENTITY_HASH_SELECTED,W,12,3.029734552757903e-08,172800,-3.1254718109070354e-07,8.179331793251374e-09,8.179429478991783e-09,5.387588540337876e-05,0.0007406714587155287,8.183152989831716e-09,0.0,0.00010117373999193348,0.00015594912575646856,0.0002679249609764734,2.369499634348216e-05,0.0001564151790846914,0.00020609992968463262,0.00030794295507932884
PILOT_SHRINK_ZERO_SUM,1024,equal_pair_mixture,IDENTITY_HASH_SELECTED,I,12,3.029734552757903e-08,172800,6.08654697766908e-07,1.388418836113072e-08,1.3884558821671834e-08,7.037529122320627e-05,0.000843527599857639,1.3884650424295412e-08,0.0,0.00013452800168098404,0.00020338183969023258,0.000340699465975527,3.105108773447356e-05,0.00020362446062543096,0.0002674957775121158,0.0004042149790834536
PILOT_SHRINK_ZERO_SUM,1024,equal_pair_mixture,IDENTITY_HASH_SELECTED,delta_v,12,3.029734552757903e-08,172800,-6.08654697766908e-07,1.388418836113072e-08,1.3884558821671834e-08,7.037529122320627e-05,0.000843527599857639,1.3884650424295412e-08,-0.0,0.00013148531561154464,0.0002039250163464824,0.00035364210093585433,3.105108773447356e-05,0.00020362446062543096,0.0002674957775121158,0.0004042149790834536
PILOT_SHRINK_ZERO_SUM,1024,origin,IDENTICAL_POLICY,X,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM,1024,origin,IDENTICAL_POLICY,S,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM,1024,origin,IDENTICAL_POLICY,W,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM,1024,origin,IDENTICAL_POLICY,I,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM,1024,origin,IDENTICAL_POLICY,delta_v,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM,1024,origin,IDENTITY_HASH_SELECTED,X,12,2.982611555269468e-08,172800,2.2272153345410606e-07,1.2997098595408195e-09,1.2997594644222835e-09,1.904414313095527e-05,0.0003767357398670756,1.3001554868257547e-09,0.0,3.269068835636153e-05,5.695094115049028e-05,0.00011709120301713425,6.1911627338613685e-06,5.6570011553542305e-05,8.193353025987886e-05,0.00014244639231482742
PILOT_SHRINK_ZERO_SUM,1024,origin,IDENTITY_HASH_SELECTED,S,12,2.982611555269468e-08,172800,-3.5923347606712564e-07,7.13001123121471e-09,7.1301402799050376e-09,4.707774784413232e-05,0.0007875554142627163,7.132093427258047e-09,0.0,8.495130265098875e-05,0.00014089312912803293,0.00025994222826404356,1.607066641341321e-05,0.0001422586157727527,0.0001954959894749677,0.0003120771937623413
PILOT_SHRINK_ZERO_SUM,1024,origin,IDENTITY_HASH_SELECTED,W,12,2.982611555269468e-08,172800,2.7816578798162106e-07,7.855519832724769e-09,7.855597208930373e-09,5.2723661716853787e-05,0.0007254331661472957,7.85781368209642e-09,0.0,9.973563273757774e-05,0.00015315287128672112,0.0002628654508731665,2.315369368787243e-05,0.00015312548886261128,0.00020268616149870684,0.00030409258701166465
PILOT_SHRINK_ZERO_SUM,1024,origin,IDENTITY_HASH_SELECTED,I,12,2.982611555269468e-08,172800,-1.4165384537016383e-07,1.354059853362508e-08,1.3540618599436989e-08,6.957857641387696e-05,0.0008245095009784551,1.3547636994075127e-08,0.0,0.0001314319123768982,0.00020078019723236178,0.0003379665436485982,3.0943208088024424e-05,0.00020115812234282917,0.00026501485812998135,0.00039677474830415954
PILOT_SHRINK_ZERO_SUM,1024,origin,IDENTITY_HASH_SELECTED,delta_v,12,2.982611555269468e-08,172800,1.4165384537016383e-07,1.354059853362508e-08,1.3540618599436989e-08,6.957857641387696e-05,0.0008245095009784551,1.3547636994075127e-08,-0.0,0.00013119341283396397,0.000201624358779521,0.0003449353506704735,3.0943208088024424e-05,0.00020115812234282917,0.00026501485812998135,0.00039677474830415954
PILOT_SHRINK_ZERO_SUM,4096,equal_pair_mixture,IDENTICAL_POLICY,X,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM,4096,equal_pair_mixture,IDENTICAL_POLICY,S,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM,4096,equal_pair_mixture,IDENTICAL_POLICY,W,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM,4096,equal_pair_mixture,IDENTICAL_POLICY,I,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM,4096,equal_pair_mixture,IDENTICAL_POLICY,delta_v,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM,4096,equal_pair_mixture,IDENTITY_HASH_SELECTED,X,12,7.486289938004181e-09,172800,9.363282274636505e-08,3.194409860303007e-10,3.1944975313579615e-10,9.4569598027697e-06,0.00017037609764670102,3.1951501646619617e-10,0.0,1.6228632835814633e-05,2.8362605820586978e-05,5.7865691853582205e-05,3.1030697401967318e-06,2.8058015742007014e-05,4.0904536152949654e-05,7.060076065846014e-05
PILOT_SHRINK_ZERO_SUM,4096,equal_pair_mixture,IDENTITY_HASH_SELECTED,S,12,7.486289938004181e-09,172800,-1.0018070559674908e-07,1.7400831478595178e-09,1.7400931840332916e-09,2.3389390533169262e-05,0.0003298895617486262,1.7393814523394803e-09,0.0,4.2398204983865375e-05,7.022254804262045e-05,0.00012907520437480707,8.048423027960021e-06,7.067687615667016e-05,9.715270365486907e-05,0.0001524235302578455
PILOT_SHRINK_ZERO_SUM,4096,equal_pair_mixture,IDENTITY_HASH_SELECTED,W,12,7.486289938004181e-09,172800,1.255135706316803e-07,2.0096678317562395e-09,2.009683585412652e-09,2.66872730588387e-05,0.00035921743799157465,2.010581737716616e-09,0.0,5.0417315011134164e-05,7.762476544852148e-05,0.0001332371932082087,1.1661487716206609e-05,7.746795401360075e-05,0.00010211898459961548,0.0001542555767818053
PILOT_SHRINK_ZERO_SUM,4096,equal_pair_mixture,IDENTITY_HASH_SELECTED,I,12,7.486289938004181e-09,172800,-1.1896568778289603e-07,3.417049262587571e-09,3.4170634154224405e-09,3.491925107660851e-05,0.00042988520544852936,3.416586084787873e-09,0.0,6.588779781383525e-05,0.00010026728516778311,0.00017075532165591854,1.546129364056757e-05,0.00010090609773820356,0.00013359827889584442,0.0001988320625611364
PILOT_SHRINK_ZERO_SUM,4096,equal_pair_mixture,IDENTITY_HASH_SELECTED,delta_v,12,7.486289938004181e-09,172800,1.1896568778289603e-07,3.417049262587571e-09,3.4170634154224405e-09,3.491925107660851e-05,0.00042988520544852936,3.416586084787873e-09,-0.0,6.611345407009936e-05,0.00010161743176089811,0.0001743312656917983,1.546129364056757e-05,0.00010090609773820356,0.00013359827889584442,0.0001988320625611364
PILOT_SHRINK_ZERO_SUM,4096,origin,IDENTICAL_POLICY,X,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM,4096,origin,IDENTICAL_POLICY,S,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM,4096,origin,IDENTICAL_POLICY,W,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM,4096,origin,IDENTICAL_POLICY,I,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM,4096,origin,IDENTICAL_POLICY,delta_v,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM,4096,origin,IDENTITY_HASH_SELECTED,X,12,7.30259503790983e-09,172800,6.918483344558949e-08,3.283168127638445e-10,3.283215993050233e-10,9.569778422400258e-06,0.00020769149303866672,3.282243046959904e-10,0.0,1.638326550447582e-05,2.83677023655676e-05,5.8658758570423286e-05,3.0933735005371314e-06,2.833914107288994e-05,4.1233634807316634e-05,7.22033997873716e-05
PILOT_SHRINK_ZERO_SUM,4096,origin,IDENTITY_HASH_SELECTED,S,12,7.30259503790983e-09,172800,3.8121217480012923e-08,1.7545654251186912e-09,1.754566878345913e-09,2.3405189514871068e-05,0.0003462845857223518,1.7534314142986964e-09,0.0,4.248600171370007e-05,7.024520498717784e-05,0.00013072556452349055,8.085458783434435e-06,7.051202499977442e-05,9.721450799544773e-05,0.00015378650034810956
PILOT_SHRINK_ZERO_SUM,4096,origin,IDENTITY_HASH_SELECTED,W,12,7.30259503790983e-09,172800,8.370332445743628e-08,1.9274299957309703e-09,1.927437001977495e-09,2.6200231350397396e-05,0.0003444894922733483,1.9272638853797417e-09,0.0,4.9702716535810326e-05,7.590639475062787e-05,0.00013059653061121411,1.1560400763320402e-05,7.578984541292465e-05,0.00010002449368381353,0.00014902758540182707
PILOT_SHRINK_ZERO_SUM,4096,origin,IDENTITY_HASH_SELECTED,I,12,7.30259503790983e-09,172800,-1.910093753845765e-07,3.2922330736999124e-09,3.292269558281397e-09,3.426628498794777e-05,0.00047082688478172286,3.2918708959007816e-09,0.0,6.453184570517243e-05,9.88304780804631e-05,0.000168139629531958,1.5064782001457367e-05,9.93228630260631e-05,0.00013138464952009164,0.00019499023818817532
PILOT_SHRINK_ZERO_SUM,4096,origin,IDENTITY_HASH_SELECTED,delta_v,12,7.30259503790983e-09,172800,1.910093753845765e-07,3.2922330736999124e-09,3.292269558281397e-09,3.426628498794777e-05,0.00047082688478172286,3.2918708959007816e-09,-0.0,6.484334364223743e-05,9.989105416647087e-05,0.00017125202960477305,1.5064782001457367e-05,9.93228630260631e-05,0.00013138464952009164,0.00019499023818817532
PILOT_SHRINK_ZERO_SUM_ETA_0,64,equal_pair_mixture,IDENTICAL_POLICY,X,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM_ETA_0,64,equal_pair_mixture,IDENTICAL_POLICY,S,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM_ETA_0,64,equal_pair_mixture,IDENTICAL_POLICY,W,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM_ETA_0,64,equal_pair_mixture,IDENTICAL_POLICY,I,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM_ETA_0,64,equal_pair_mixture,IDENTICAL_POLICY,delta_v,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM_ETA_0,64,equal_pair_mixture,IDENTITY_HASH_SELECTED,X,12,6.298022362548583e-07,172800,-2.3264988186891242e-07,2.2756195392871346e-08,2.275624951883888e-08,7.785766033089777e-05,0.005112976813658141,2.275711816600402e-08,0.0,0.00013209011792238135,0.00023530808591808956,0.0004557860008271452,2.228013201800634e-05,0.00023672117900699202,0.000339626113563968,0.000593483966982999
PILOT_SHRINK_ZERO_SUM_ETA_0,64,equal_pair_mixture,IDENTITY_HASH_SELECTED,S,12,6.298022362548583e-07,172800,-6.426193721294751e-07,1.3481112336427197e-07,1.348115363239294e-07,0.00020553234347179007,0.00909680297438383,1.347998021851191e-07,0.0,0.00037434178108320017,0.0006188319527690965,0.0011193206938647456,7.088992866530793e-05,0.0006198075018457982,0.0008457868794440579,0.0013445386340269526
PILOT_SHRINK_ZERO_SUM_ETA_0,64,equal_pair_mixture,IDENTITY_HASH_SELECTED,W,12,6.298022362548583e-07,172800,1.2441006080958286e-07,1.7032433709519042e-07,1.7032435257305365e-07,0.0002465003065003802,0.005511045320990108,1.7033915224973914e-07,0.0,0.0004623425205640146,0.0007142429228442532,0.0012532551555137854,0.00011160208614238243,0.000700183560768534,0.0009165626748576889,0.0014054047322766495
PILOT_SHRINK_ZERO_SUM_ETA_0,64,equal_pair_mixture,IDENTITY_HASH_SELECTED,I,12,6.298022362548583e-07,172800,7.508591931872037e-07,3.019095340495084e-07,3.0191009783903644e-07,0.00033425374150063364,0.005045318045825924,3.0197024277072955e-07,0.0,0.0006198056674302082,0.0008687779617232785,0.0014560266380694402,0.00016230900442249727,0.000916232449640484,0.001220631251403711,0.0018769583177424194
PILOT_SHRINK_ZERO_SUM_ETA_0,64,equal_pair_mixture,IDENTITY_HASH_SELECTED,delta_v,12,6.298022362548583e-07,172800,-7.508591931872037e-07,3.019095340495084e-07,3.0191009783903644e-07,0.00033425374150063364,0.005045318045825924,3.0197024277072955e-07,-0.0,0.0006206878224823792,0.0009702164982604765,0.0017413412681111645,0.00016230900442249727,0.000916232449640484,0.001220631251403711,0.0018769583177424194
PILOT_SHRINK_ZERO_SUM_ETA_0,64,origin,IDENTICAL_POLICY,X,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM_ETA_0,64,origin,IDENTICAL_POLICY,S,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM_ETA_0,64,origin,IDENTICAL_POLICY,W,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM_ETA_0,64,origin,IDENTICAL_POLICY,I,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM_ETA_0,64,origin,IDENTICAL_POLICY,delta_v,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM_ETA_0,64,origin,IDENTITY_HASH_SELECTED,X,12,6.081292239140462e-07,172800,-2.3065836498507827e-07,2.2475797755358198e-08,2.2475850958639534e-08,7.766519911869524e-05,0.001954564171487287,2.248875399888748e-08,0.0,0.0001313674138152211,0.00023432006109456787,0.0004584096670036135,2.196330766631539e-05,0.00023468216563577186,0.00034093032984742686,0.0005927756643289668
PILOT_SHRINK_ZERO_SUM_ETA_0,64,origin,IDENTITY_HASH_SELECTED,S,12,6.081292239140462e-07,172800,1.2616411156156482e-06,1.3380862073146317e-07,1.338102124697678e-07,0.00020512978932809057,0.0038350774787700055,1.337932816449127e-07,0.0,0.0003760230264477017,0.0006197653192102029,0.001135976970744049,7.049789525435242e-05,0.0006179527400197404,0.0008450430365285734,0.0013373935685754455
PILOT_SHRINK_ZERO_SUM_ETA_0,64,origin,IDENTITY_HASH_SELECTED,W,12,6.081292239140462e-07,172800,-5.864275501199539e-07,1.6288982115997785e-07,1.628901650572494e-07,0.00023987057815661524,0.0043886506473648605,1.629554646764231e-07,0.0,0.0004473352429826813,0.0006912926594998769,0.0012207182412632843,0.00010651921995002912,0.0006838064805054839,0.0008994764752913617,0.0013886333907952176
PILOT_SHRINK_ZERO_SUM_ETA_0,64,origin,IDENTITY_HASH_SELECTED,I,12,6.081292239140462e-07,172800,-4.445552005122132e-07,2.8895279779906323e-07,2.889529954283896e-07,0.00032733623773762105,0.005421437601031258,2.890687155249849e-07,0.0,0.000600594089495907,0.0008458803022263958,0.0014250959936733618,0.00015958138310988074,0.0008919077252594801,0.0011930978544839462,0.0018339526060995354
PILOT_SHRINK_ZERO_SUM_ETA_0,64,origin,IDENTITY_HASH_SELECTED,delta_v,12,6.081292239140462e-07,172800,4.445552005122132e-07,2.8895279779906323e-07,2.889529954283896e-07,0.00032733623773762105,0.005421437601031258,2.890687155249849e-07,-0.0,0.000617115269077373,0.00094232186097006,0.001703177261655774,0.00015958138310988074,0.0008919077252594801,0.0011930978544839462,0.0018339526060995354
PILOT_SHRINK_ZERO_SUM_ETA_0,256,equal_pair_mixture,IDENTICAL_POLICY,X,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM_ETA_0,256,equal_pair_mixture,IDENTICAL_POLICY,S,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM_ETA_0,256,equal_pair_mixture,IDENTICAL_POLICY,W,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM_ETA_0,256,equal_pair_mixture,IDENTICAL_POLICY,I,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM_ETA_0,256,equal_pair_mixture,IDENTICAL_POLICY,delta_v,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM_ETA_0,256,equal_pair_mixture,IDENTITY_HASH_SELECTED,X,12,1.2944397601083635e-07,172800,-2.79331245298476e-07,5.127316931124094e-09,5.1273949570686954e-09,3.726059050551813e-05,0.0007789024164273006,5.129467077454458e-09,0.0,6.402019550140983e-05,0.00011122052087810407,0.0002243586207869042,1.0591278870729319e-05,0.00011272490180470387,0.0001628972955738812,0.00028430698496343396
PILOT_SHRINK_ZERO_SUM_ETA_0,256,equal_pair_mixture,IDENTITY_HASH_SELECTED,S,12,1.2944397601083635e-07,172800,4.434398452684434e-07,2.8832518462607232e-08,2.883271510150361e-08,9.509534511527621e-05,0.0015001840055027449,2.882273619634119e-08,0.0,0.00017453924456179855,0.0002887849370754992,0.0005248610388169289,3.2458819914774184e-05,0.0002880791118640688,0.0003965465102053605,0.0006190522862647282
PILOT_SHRINK_ZERO_SUM_ETA_0,256,equal_pair_mixture,IDENTITY_HASH_SELECTED,W,12,1.2944397601083635e-07,172800,-5.543196076514812e-07,3.4483632727125436e-08,3.448393999735286e-08,0.00011063099217060394,0.001442038180180754,3.449934272601638e-08,0.0,0.00020810745964801387,0.00032157936696822204,0.0005563539095791518,4.861624603086858e-05,0.00032054710832756,0.0004227161952911465,0.0006337613107384614
PILOT_SHRINK_ZERO_SUM_ETA_0,256,equal_pair_mixture,IDENTITY_HASH_SELECTED,I,12,1.2944397601083635e-07,172800,3.902110076799178e-07,6.09997736902807e-08,6.099992595491122e-08,0.00014764749669110328,0.0019122904457754284,6.102252435286656e-08,0.0,0.0002816054150217321,0.0004267424803495477,0.000695467249706683,6.503378119510365e-05,0.0004292760625702889,0.0005585078080702999,0.0008406338692095916
PILOT_SHRINK_ZERO_SUM_ETA_0,256,equal_pair_mixture,IDENTITY_HASH_SELECTED,delta_v,12,1.2944397601083635e-07,172800,-3.902110076799178e-07,6.09997736902807e-08,6.099992595491122e-08,0.00014764749669110328,0.0019122904457754284,6.102252435286656e-08,-0.0,0.0002786255337666575,0.00043198583729272,0.0007475745977183733,6.503378119510365e-05,0.0004292760625702889,0.0005585078080702999,0.0008406338692095916
PILOT_SHRINK_ZERO_SUM_ETA_0,256,origin,IDENTICAL_POLICY,X,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM_ETA_0,256,origin,IDENTICAL_POLICY,S,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM_ETA_0,256,origin,IDENTICAL_POLICY,W,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM_ETA_0,256,origin,IDENTICAL_POLICY,I,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM_ETA_0,256,origin,IDENTICAL_POLICY,delta_v,12,0.0,172800,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PILOT_SHRINK_ZERO_SUM_ETA_0,256,origin,IDENTITY_HASH_SELECTED,X,12,1.2619647414543434e-07,172800,1.2643767173235512e-07,5.197150875259737e-09,5.1971668617445705e-09,3.741661300347865e-05,0.0009764120302786512,5.196659384388712e-09,0.0,6.495962958992868e-05,0.00011267087978020664,0.00022465980219794703,1.0467051315467258e-05,0.00011319072917752521,0.00016477148547074384,0.000286183673170285
