seed,arm,anchor,method,rank_cap,alpha,n,noise,fit_budget,representation,input_mode,r,k,branch,group,pred_delta_pX,true_delta_pX,pred_delta_v,true_delta_v
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,4,4,0.0,-0.0009244668217395259,-0.0,0.007626704280205462
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,4,5,0.0,-0.0009456165606730403,-0.0,0.007603034039313912
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,5,0,0.0,-0.0009324530951656662,-0.0,0.0069463010721517214
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,5,1,0.0,-0.0009534587502718593,-0.0,0.006947613394129889
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,5,2,0.0,-0.0010383578475227345,-0.0,0.0071162516254159175
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,5,3,0.0,-0.0010539355010666443,-0.0,0.007069894096882981
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,5,4,0.0,-0.0008267748415392191,-0.0,0.00693065292367361
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,5,5,0.0,-0.0008503452607465141,-0.0,0.006878509665042218
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,6,0,0.0,-0.0008501866775938045,-0.0,0.006487729644288149
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,6,1,0.0,-0.0008726451576875835,-0.0,0.006498944396477025
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,6,2,0.0,-0.0009487101580967888,-0.0,0.006639107995138757
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,6,3,0.0,-0.0009662136671758909,-0.0,0.0065734849684083866
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,6,4,0.0,-0.0007525741054208683,-0.0,0.006494091185605407
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,6,5,0.0,-0.0007820074484169038,-0.0,0.006455140173393302
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,7,0,0.0,-0.0008501866775938045,-0.0,0.006487729644288149
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,7,1,0.0,-0.0008726451576875835,-0.0,0.006498944396477025
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,7,2,0.0,-0.0009487101580967888,-0.0,0.006639107995138757
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,7,3,0.0,-0.0009662136671758909,-0.0,0.0065734849684083866
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,7,4,0.0,-0.0007525741054208683,-0.0,0.006494091185605407
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,7,5,0.0,-0.0007820074484169038,-0.0,0.006455140173393302
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,8,0,0.0,-0.0008501866775938045,-0.0,0.006487729644288149
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,8,1,0.0,-0.0008726451576875835,-0.0,0.006498944396477025
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,8,2,0.0,-0.0009487101580967888,-0.0,0.006639107995138757
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,8,3,0.0,-0.0009662136671758909,-0.0,0.0065734849684083866
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,8,4,0.0,-0.0007525741054208683,-0.0,0.006494091185605407
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,8,5,0.0,-0.0007820074484169038,-0.0,0.006455140173393302
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,9,0,0.0,-0.0007550466233118466,-0.0,0.006231430497683407
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,9,1,0.0,-0.0007632719256202147,-0.0,0.0062203736288093635
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,9,2,0.0,-0.0008563656569997603,-0.0,0.006373748686623554
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,9,3,0.0,-0.0008604506345764295,-0.0,0.006289529860227567
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,9,4,0.0,-0.0006615943329391442,-0.0,0.006202901588503199
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,9,5,0.0,-0.0006753290477839007,-0.0,0.006138105791657403
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,10,0,0.0,-0.0008333196758032567,-0.0,0.0068036320744769745
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,10,1,0.0,-0.0008398541694205035,-0.0,0.006782659043804112
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,10,2,0.0,-0.0009429941705869869,-0.0,0.006937459621780946
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,10,3,0.0,-0.0009459552081773082,-0.0,0.006844147859500772
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,10,4,0.0,-0.0007350752185289189,-0.0,0.006786908867636583
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,10,5,0.0,-0.0007474483908437458,-0.0,0.006705994754460191
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,11,0,0.0,-0.0007550466233118466,-0.0,0.006231430497683407
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,11,1,0.0,-0.0007632719256202147,-0.0,0.0062203736288093635
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,11,2,0.0,-0.0008563656569997603,-0.0,0.006373748686623554
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,11,3,0.0,-0.0008604506345764295,-0.0,0.006289529860227567
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,11,4,0.0,-0.0006615943329391442,-0.0,0.006202901588503199
305,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,13,11,5,0.0,-0.0006753290477839007,-0.0,0.006138105791657403
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,0,0,0.0,-0.0001627615606255266,-0.0,0.0006409841273507096
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,0,1,0.0,-0.00011347712914249082,-0.0,0.0006437365041715658
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,0,2,0.0,-0.0002566922213855302,-0.0,0.0006922086759591165
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,0,3,0.0,-0.00019689226483700882,-0.0,0.0007079458878289885
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,0,4,0.0,-0.0003170476694750006,-0.0,0.0006924683474398884
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,0,5,0.0,-0.0002569312053518312,-0.0,0.0007030115167391005
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,1,0,0.0,-0.0001627615606255266,-0.0,0.0006409841273507096
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,1,1,0.0,-0.00011347712914249082,-0.0,0.0006437365041715658
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,1,2,0.0,-0.0002566922213855302,-0.0,0.0006922086759591165
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,1,3,0.0,-0.00019689226483700882,-0.0,0.0007079458878289885
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,1,4,0.0,-0.0003170476694750006,-0.0,0.0006924683474398884
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,1,5,0.0,-0.0002569312053518312,-0.0,0.0007030115167391005
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,2,0,0.0,-0.0001627615606255266,-0.0,0.0006409841273507096
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,2,1,0.0,-0.00011347712914249082,-0.0,0.0006437365041715658
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,2,2,0.0,-0.0002566922213855302,-0.0,0.0006922086759591165
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,2,3,0.0,-0.00019689226483700882,-0.0,0.0007079458878289885
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,2,4,0.0,-0.0003170476694750006,-0.0,0.0006924683474398884
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,2,5,0.0,-0.0002569312053518312,-0.0,0.0007030115167391005
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,3,0,0.0,-2.1419297298741712e-05,-0.0,0.0005751192858363022
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,3,1,0.0,0.0001357149048291257,-0.0,0.0005126966330591221
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,3,2,0.0,1.3015029083808758e-05,-0.0,0.0005560391241423131
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,3,3,0.0,0.00018153028856472916,-0.0,0.00048446138555083474
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,3,4,0.0,-0.00019141649973944812,-0.0,0.0006345516762906645
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,3,5,0.0,-2.870215432874794e-05,-0.0,0.000593547375357712
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,4,0,0.0,-2.1419297298741712e-05,-0.0,0.0005751192858363022
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,4,1,0.0,0.0001357149048291257,-0.0,0.0005126966330591221
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,4,2,0.0,1.3015029083808758e-05,-0.0,0.0005560391241423131
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,4,3,0.0,0.00018153028856472916,-0.0,0.00048446138555083474
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,4,4,0.0,-0.00019141649973944812,-0.0,0.0006345516762906645
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,4,5,0.0,-2.870215432874794e-05,-0.0,0.000593547375357712
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,5,0,0.0,-2.1419297298741712e-05,-0.0,0.0005751192858363022
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,5,1,0.0,0.0001357149048291257,-0.0,0.0005126966330591221
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,5,2,0.0,1.3015029083808758e-05,-0.0,0.0005560391241423131
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,5,3,0.0,0.00018153028856472916,-0.0,0.00048446138555083474
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,5,4,0.0,-0.00019141649973944812,-0.0,0.0006345516762906645
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,5,5,0.0,-2.870215432874794e-05,-0.0,0.000593547375357712
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,6,0,0.0,5.187823339126291e-06,-0.0,0.0005589112382326774
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,6,1,0.0,1.7748739217955667e-05,-0.0,0.000567831470125734
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,6,2,0.0,-9.437709841040275e-05,-0.0,0.0006055329074808226
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,6,3,0.0,-7.005101433931483e-05,-0.0,0.0006281392516707609
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,6,4,0.0,-0.00011102581663290437,-0.0,0.0006046000996519936
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,6,5,0.0,-8.40249007267527e-05,-0.0,0.000612157034282997
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,7,0,0.0,-0.00029440109597910917,-0.0,0.0007980177740880351
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,7,1,0.0,-0.00046951773591662654,-0.0,0.0009235173127025627
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,7,2,0.0,-0.0007131686860886449,-0.0,0.0010228659406761149
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,7,3,0.0,-0.0008872079722714003,-0.0,0.001215460017894639
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,7,4,0.0,-0.0003945848402640625,-0.0,0.0008228036910312387
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,7,5,0.0,-0.000550394268347521,-0.0,0.0009281655495668432
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,8,0,0.0,5.187823339126291e-06,-0.0,0.0005589112382326774
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,8,1,0.0,1.7748739217955667e-05,-0.0,0.000567831470125734
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,8,2,0.0,-9.437709841040275e-05,-0.0,0.0006055329074808226
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,8,3,0.0,-7.005101433931483e-05,-0.0,0.0006281392516707609
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,8,4,0.0,-0.00011102581663290437,-0.0,0.0006046000996519936
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,8,5,0.0,-8.40249007267527e-05,-0.0,0.000612157034282997
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,9,0,0.0,0.0001177506458853184,-0.0,0.0004918710012429233
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,9,1,0.0,0.00010595727524320582,-0.0,0.0005021260913583084
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,9,2,0.0,4.1685944769588014e-05,-0.0,0.000536601573536357
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,9,3,0.0,4.2248447956327643e-05,-0.0,0.0005604751551814047
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,9,4,0.0,4.3833585053135636e-05,-0.0,0.0005359904014814613
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,9,5,0.0,4.827540885202498e-05,-0.0,0.0005391827657168273
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,10,0,0.0,0.0001177506458853184,-0.0,0.0004918710012429233
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,10,1,0.0,0.00010595727524320582,-0.0,0.0005021260913583084
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,10,2,0.0,4.1685944769588014e-05,-0.0,0.000536601573536357
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,10,3,0.0,4.2248447956327643e-05,-0.0,0.0005604751551814047
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,10,4,0.0,4.3833585053135636e-05,-0.0,0.0005359904014814613
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,10,5,0.0,4.827540885202498e-05,-0.0,0.0005391827657168273
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,11,0,0.0,0.0001177506458853184,-0.0,0.0004918710012429233
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,11,1,0.0,0.00010595727524320582,-0.0,0.0005021260913583084
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,11,2,0.0,4.1685944769588014e-05,-0.0,0.000536601573536357
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,11,3,0.0,4.2248447956327643e-05,-0.0,0.0005604751551814047
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,11,4,0.0,4.3833585053135636e-05,-0.0,0.0005359904014814613
305,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,10,11,5,0.0,4.827540885202498e-05,-0.0,0.0005391827657168273
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,0,0,0.0,6.151183768523273e-05,-0.0,0.00036013459888422516
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,0,1,0.0,0.0002173321330777017,-0.0,0.00023491777460129802
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,0,2,0.0,0.0002680250434854217,-0.0,0.0001406247688800442
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,0,3,0.0,0.0003250683904158982,-0.0,-0.00035119325611588465
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,0,4,0.0,-9.636912460587257e-05,-0.0,0.00036074636277050965
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,0,5,0.0,0.00011076407051817047,-0.0,0.0003786982311949634
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,1,0,0.0,6.151183768523273e-05,-0.0,0.00036013459888422516
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,1,1,0.0,0.0002173321330777017,-0.0,0.00023491777460129802
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,1,2,0.0,0.0002680250434854217,-0.0,0.0001406247688800442
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,1,3,0.0,0.0003250683904158982,-0.0,-0.00035119325611588465
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,1,4,0.0,-9.636912460587257e-05,-0.0,0.00036074636277050965
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,1,5,0.0,0.00011076407051817047,-0.0,0.0003786982311949634
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,2,0,0.0,6.151183768523273e-05,-0.0,0.00036013459888422516
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,2,1,0.0,0.0002173321330777017,-0.0,0.00023491777460129802
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,2,2,0.0,0.0002680250434854217,-0.0,0.0001406247688800442
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,2,3,0.0,0.0003250683904158982,-0.0,-0.00035119325611588465
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,2,4,0.0,-9.636912460587257e-05,-0.0,0.00036074636277050965
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,2,5,0.0,0.00011076407051817047,-0.0,0.0003786982311949634
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,3,0,0.0,7.808605341840258e-05,-0.0,0.0003556521387173788
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,3,1,0.0,0.0002093146782679156,-0.0,0.00027629585126778605
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,3,2,0.0,0.0002645507075619361,-0.0,0.0001416520888187383
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,3,3,0.0,0.00030709932088483424,-0.0,-0.00027568844020816485
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,3,4,0.0,-7.033967211288646e-05,-0.0,0.0003466758752507927
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,3,5,0.0,0.00010783665382689486,-0.0,0.0003837631808764409
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,4,0,0.0,7.808605341840258e-05,-0.0,0.0003556521387173788
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,4,1,0.0,0.0002093146782679156,-0.0,0.00027629585126778605
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,4,2,0.0,0.0002645507075619361,-0.0,0.0001416520888187383
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,4,3,0.0,0.00030709932088483424,-0.0,-0.00027568844020816485
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,4,4,0.0,-7.033967211288646e-05,-0.0,0.0003466758752507927
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,4,5,0.0,0.00010783665382689486,-0.0,0.0003837631808764409
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,5,0,0.0,7.808605341840258e-05,-0.0,0.0003556521387173788
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,5,1,0.0,0.0002093146782679156,-0.0,0.00027629585126778605
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,5,2,0.0,0.0002645507075619361,-0.0,0.0001416520888187383
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,5,3,0.0,0.00030709932088483424,-0.0,-0.00027568844020816485
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,5,4,0.0,-7.033967211288646e-05,-0.0,0.0003466758752507927
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,5,5,0.0,0.00010783665382689486,-0.0,0.0003837631808764409
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,6,0,0.0,0.00011152690978618399,-0.0,0.00034047381630593533
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,6,1,0.0,0.00027945166891715025,-0.0,0.00012535031875076326
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,6,2,0.0,0.00039042301374738196,-0.0,-2.2879948464035276e-05
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,6,3,0.0,0.0004353089548749251,-0.0,-0.000742205632669547
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,6,4,0.0,-4.925472087646358e-05,-0.0,0.00033874879541630876
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,6,5,0.0,0.0001793939261863029,-0.0,0.0002789091714927373
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,7,0,0.0,0.00011152690978618399,-0.0,0.00034047381630593533
305,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,64,0,8,per_prompt,actual_d,0,9,7,1,0.0,0.00027945166891715025,-0.0,0.00012535031875076326
