method,rank_cap,n,telemetry,H,level_mae,projected_level_mae,delta_mae,projected_delta_mae,raw_invalid_fraction,near_zero_prompt_fraction,delta_error_ss,delta_truth_ss,response_nrmse,sample_count,level_rmse,projected_level_rmse,delta_rmse,projected_delta_rmse,mean_block_prompt_abs_error_q95,group_delta_pX_q95_max,group_delta_v_q95_max,projected_response_nrmse,fit_budget,representation,meets_tolerance,tolerance_status,r_mean,k_mean,failure_rate,uninformative_response_step_fraction,subspace_exit_failure_rate,subspace_U_exit_failure_rate,rare_event_failure_rate,unobserved_condition_failure_rate,curvature_failure_rate,curvature_joint_failure_rate,Q_exit_gt020_fraction,U_exit_gt020_fraction,raw_level_seed_cluster_coverage,raw_level_window_coverage,raw_level_envelope_width,raw_delta_seed_cluster_coverage,raw_delta_window_coverage,raw_delta_envelope_width,projected_level_seed_cluster_coverage,projected_level_window_coverage,projected_level_envelope_width,projected_delta_seed_cluster_coverage,projected_delta_window_coverage,projected_delta_envelope_width,largest_tested_H_meeting_tolerance
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,PROJECTION_AND_PATH,16,0.23659368657628724,0.12856348298207848,0.2546792101282617,0.14626298859008263,0.5976070601851852,0.2827835648148148,309266.9481961274,2816.3383722885087,10.479108527821811,4800,0.4448334775781672,0.20673096075417474,0.4729877487237915,0.23466197506751646,0.8204023674583595,0.27204224943855154,0.20310068448478558,5.198968283471377,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,1.0,15.016666666666667,1.0,0.0,0.9645833333333333,1.0,0.0,0.0,0.24166666666666667,0.24166666666666667,0.9645833333333333,1.0,0.8,0.9933333333333333,1.1293096934782774,0.9,0.9966666666666667,1.1329707424343525,0.8,0.9933333333333333,0.42146132191862185,0.8,0.9933333333333333,0.4468883783563547,
B5_EXACT_SELECTED_DIAGNOSTIC,1,16,PROJECTION_AND_NET_DISPLACEMENT,16,0.23659368657628724,0.12856348298207848,0.2546792101282617,0.14626298859008263,0.5976070601851852,0.2827835648148148,309266.9481961274,2816.3383722885087,10.479108527821811,4800,0.4448334775781672,0.20673096075417474,0.4729877487237915,0.23466197506751646,0.8204023674583595,0.27204224943855154,0.20310068448478558,5.198968283471377,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,1.0,15.016666666666667,1.0,0.0,0.9645833333333333,1.0,0.0,0.0,0.24166666666666667,0.24166666666666667,0.9645833333333333,1.0,0.8,0.9933333333333333,1.1293096934782774,0.9,0.9966666666666667,1.1329707424343525,0.8,0.9933333333333333,0.42146132191862185,0.8,0.9933333333333333,0.4468883783563547,
B0_PERSISTENCE,0,64,PROJECTION_AND_PATH,1,0.031522425980931024,0.031522425980931024,0.0033642334692082962,0.0033642334692082962,0.0,0.861111111111111,2.459240536703484,2.459240536703484,1.0,300,0.041804720417361885,0.041804720417361885,0.00533511313261226,0.00533511313261226,0.08330810692727333,0.002469349720410802,0.006926911312658642,1.0,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,0.0,15.016666666666667,1.0,0.0,0.7833333333333333,1.0,0.0,0.0,0.0,0.0,0.7833333333333333,1.0,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,
B0_PERSISTENCE,0,64,PROJECTION_AND_NET_DISPLACEMENT,1,0.031522425980931024,0.031522425980931024,0.0033642334692082962,0.0033642334692082962,0.0,0.861111111111111,2.459240536703484,2.459240536703484,1.0,300,0.041804720417361885,0.041804720417361885,0.00533511313261226,0.00533511313261226,0.08330810692727333,0.002469349720410802,0.006926911312658642,1.0,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,0.0,15.016666666666667,1.0,0.0,0.7833333333333333,1.0,0.0,0.0,0.0,0.0,0.7833333333333333,1.0,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,
B0_PERSISTENCE,0,64,PROJECTION_AND_PATH,2,0.03182262816791288,0.03182262816791288,0.005034320372816898,0.005034320372816898,0.0,0.7519675925925926,12.32714443032388,12.32714443032388,1.0,600,0.042293154456873934,0.042293154456873934,0.008446161339874412,0.008446161339874412,0.08477784071655221,0.003959418605426352,0.012316011163834902,1.0,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,0.0,15.016666666666667,1.0,0.0,0.8083333333333333,1.0,0.0,0.0,0.0,0.0,0.8083333333333333,1.0,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,
B0_PERSISTENCE,0,64,PROJECTION_AND_NET_DISPLACEMENT,2,0.03182262816791288,0.03182262816791288,0.005034320372816898,0.005034320372816898,0.0,0.7519675925925926,12.32714443032388,12.32714443032388,1.0,600,0.042293154456873934,0.042293154456873934,0.008446161339874412,0.008446161339874412,0.08477784071655221,0.003959418605426352,0.012316011163834902,1.0,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,0.0,15.016666666666667,1.0,0.0,0.8083333333333333,1.0,0.0,0.0,0.0,0.0,0.8083333333333333,1.0,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,
B0_PERSISTENCE,0,64,PROJECTION_AND_PATH,4,0.03279539714475146,0.03279539714475146,0.008389477989398026,0.008389477989398026,0.0,0.5991319444444445,74.08288563737116,74.08288563737116,1.0,1200,0.0439160812547383,0.0439160812547383,0.014641045095792275,0.014641045095792275,0.08830611623952005,0.0074612232349520555,0.02006942935971212,1.0,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,0.0,15.016666666666667,1.0,0.0,0.8708333333333333,1.0,0.0,0.0,0.0,0.0,0.8708333333333333,1.0,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,
B0_PERSISTENCE,0,64,PROJECTION_AND_NET_DISPLACEMENT,4,0.03279539714475146,0.03279539714475146,0.008389477989398026,0.008389477989398026,0.0,0.5991319444444445,74.08288563737116,74.08288563737116,1.0,1200,0.0439160812547383,0.0439160812547383,0.014641045095792275,0.014641045095792275,0.08830611623952005,0.0074612232349520555,0.02006942935971212,1.0,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,0.0,15.016666666666667,1.0,0.0,0.8708333333333333,1.0,0.0,0.0,0.0,0.0,0.8708333333333333,1.0,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,
B0_PERSISTENCE,0,64,PROJECTION_AND_PATH,8,0.035623515716284665,0.035623515716284665,0.014685212990284373,0.014685212990284373,0.0,0.42890625,464.5592417285472,464.5592417285472,1.0,2400,0.04880160265446697,0.04880160265446697,0.025924995360563443,0.025924995360563443,0.09814530518823995,0.013616217544886764,0.03488298395834239,1.0,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,0.0,15.016666666666667,1.0,0.0,0.9291666666666667,1.0,0.0,0.0,0.014583333333333334,0.014583333333333334,0.9291666666666667,1.0,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,
B0_PERSISTENCE,0,64,PROJECTION_AND_NET_DISPLACEMENT,8,0.035623515716284665,0.035623515716284665,0.014685212990284373,0.014685212990284373,0.0,0.42890625,464.5592417285472,464.5592417285472,1.0,2400,0.04880160265446697,0.04880160265446697,0.025924995360563443,0.025924995360563443,0.09814530518823995,0.013616217544886764,0.03488298395834239,1.0,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,0.0,15.016666666666667,1.0,0.0,0.9291666666666667,1.0,0.0,0.0,0.014583333333333334,0.014583333333333334,0.9291666666666667,1.0,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,
B0_PERSISTENCE,0,64,PROJECTION_AND_PATH,16,0.04258714997463331,0.04258714997463331,0.02578795374455149,0.02578795374455149,0.0,0.2827835648148148,2816.3383722885087,2816.3383722885087,1.0,4800,0.061171429211427646,0.061171429211427646,0.04513625824830605,0.04513625824830605,0.12224927349989995,0.026053725492568673,0.05271559942965777,1.0,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,0.0,15.016666666666667,1.0,0.0,0.9645833333333333,1.0,0.0,0.0,0.24166666666666667,0.24166666666666667,0.9645833333333333,1.0,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,
B0_PERSISTENCE,0,64,PROJECTION_AND_NET_DISPLACEMENT,16,0.04258714997463331,0.04258714997463331,0.02578795374455149,0.02578795374455149,0.0,0.2827835648148148,2816.3383722885087,2816.3383722885087,1.0,4800,0.061171429211427646,0.061171429211427646,0.04513625824830605,0.04513625824830605,0.12224927349989995,0.026053725492568673,0.05271559942965777,1.0,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,0.0,15.016666666666667,1.0,0.0,0.9645833333333333,1.0,0.0,0.0,0.24166666666666667,0.24166666666666667,0.9645833333333333,1.0,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,
B6_FULL_Q_RIDGE,FULL,64,PROJECTION_AND_PATH,1,0.013393291310153582,0.01337676538149474,0.03317393702528486,0.03316088683444298,0.01675925925925926,0.861111111111111,168.4949872355876,2.459240536703484,8.277381805453027,300,0.01817688298935125,0.018156955534966417,0.044160768373918226,0.044155357567728364,0.035717119203557274,0.02046528336201292,0.018994927469808666,8.276367617739407,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,15.016666666666667,15.016666666666667,1.0,0.0,0.7833333333333333,0.7833333333333333,0.0,0.0,0.0,0.0,0.7833333333333333,0.7833333333333333,1.0,1.0,0.3772910310919855,1.0,1.0,0.41138263140837,1.0,1.0,0.2869632957869153,1.0,1.0,0.30982503073149326,
B6_FULL_Q_RIDGE,FULL,64,PROJECTION_AND_NET_DISPLACEMENT,1,0.013393291310153582,0.01337676538149474,0.03317393702528486,0.03316088683444298,0.01675925925925926,0.861111111111111,168.4949872355876,2.459240536703484,8.277381805453027,300,0.01817688298935125,0.018156955534966417,0.044160768373918226,0.044155357567728364,0.035717119203557274,0.02046528336201292,0.018994927469808666,8.276367617739407,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,15.016666666666667,15.016666666666667,1.0,0.0,0.7833333333333333,0.7833333333333333,0.0,0.0,0.0,0.0,0.7833333333333333,0.7833333333333333,1.0,1.0,0.3772910310919855,1.0,1.0,0.41138263140837,1.0,1.0,0.2869632957869153,1.0,1.0,0.30982503073149326,
B6_FULL_Q_RIDGE,FULL,64,PROJECTION_AND_PATH,2,0.025609454887053806,0.025162507867789036,0.048566370552989416,0.04810916702102709,0.09365740740740741,0.7519675925925926,796.8240133207591,12.32714443032388,8.039887366620363,600,0.0380094636125969,0.037293337745844264,0.0679061858528936,0.06719942825456042,0.08228192381289887,0.03294429877241028,0.03021459697210712,7.956209400986843,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,15.016666666666667,15.016666666666667,1.0,0.0,0.8083333333333333,0.8083333333333333,0.0,0.0,0.0,0.0,0.8083333333333333,0.8083333333333333,1.0,1.0,0.3772910310919855,1.0,1.0,0.41138263140837,1.0,1.0,0.2869632957869153,1.0,1.0,0.30982503073149326,
B6_FULL_Q_RIDGE,FULL,64,PROJECTION_AND_NET_DISPLACEMENT,2,0.025609454887053806,0.025162507867789036,0.048566370552989416,0.04810916702102709,0.09365740740740741,0.7519675925925926,796.8240133207591,12.32714443032388,8.039887366620363,600,0.0380094636125969,0.037293337745844264,0.0679061858528936,0.06719942825456042,0.08228192381289887,0.03294429877241028,0.03021459697210712,7.956209400986843,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,15.016666666666667,15.016666666666667,1.0,0.0,0.8083333333333333,0.8083333333333333,0.0,0.0,0.0,0.0,0.8083333333333333,0.8083333333333333,1.0,1.0,0.3772910310919855,1.0,1.0,0.41138263140837,1.0,1.0,0.2869632957869153,1.0,1.0,0.30982503073149326,
B6_FULL_Q_RIDGE,FULL,64,PROJECTION_AND_PATH,4,0.05279165298164185,0.04804097423003512,0.07763754077910366,0.07274270164976317,0.2779976851851852,0.5991319444444445,4375.63277841168,74.08288563737116,7.68531173624337,1200,0.08151501603348592,0.07361839612987872,0.11252099570556082,0.10443911733367761,0.1754686760778399,0.056394668249552006,0.05074291699755585,7.133310269202887,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,15.016666666666667,15.016666666666667,1.0,0.0,0.8708333333333333,0.8708333333333333,0.0,0.0,0.0,0.0,0.8708333333333333,0.8708333333333333,1.0,1.0,0.3772910310919855,1.0,1.0,0.41138263140837,1.0,1.0,0.2869632957869153,1.0,1.0,0.30982503073149326,
B6_FULL_Q_RIDGE,FULL,64,PROJECTION_AND_NET_DISPLACEMENT,4,0.05279165298164185,0.04804097423003512,0.07763754077910366,0.07274270164976317,0.2779976851851852,0.5991319444444445,4375.63277841168,74.08288563737116,7.68531173624337,1200,0.08151501603348592,0.07361839612987872,0.11252099570556082,0.10443911733367761,0.1754686760778399,0.056394668249552006,0.05074291699755585,7.133310269202887,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,15.016666666666667,15.016666666666667,1.0,0.0,0.8708333333333333,0.8708333333333333,0.0,0.0,0.0,0.0,0.8708333333333333,0.8708333333333333,1.0,1.0,0.3772910310919855,1.0,1.0,0.41138263140837,1.0,1.0,0.2869632957869153,1.0,1.0,0.30982503073149326,
B6_FULL_Q_RIDGE,FULL,64,PROJECTION_AND_PATH,8,0.1037427502410032,0.08186223005311352,0.129178200804883,0.10682178151084992,0.4861921296296296,0.42890625,25218.76757928479,464.5592417285472,7.367860211177717,2400,0.16030090052619914,0.1257381593907237,0.19101174179206232,0.15558930654025327,0.3417528497886563,0.09708021970069229,0.08668301838125488,6.0015172375665085,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,15.016666666666667,15.016666666666667,1.0,0.0,0.9291666666666667,0.9291666666666667,0.0,0.0,0.014583333333333334,0.014583333333333334,0.9291666666666667,0.9291666666666667,1.0,1.0,0.3772910310919855,1.0,1.0,0.41138263140837,1.0,1.0,0.2869632957869153,1.0,1.0,0.30982503073149326,
B6_FULL_Q_RIDGE,FULL,64,PROJECTION_AND_NET_DISPLACEMENT,8,0.1037427502410032,0.08186223005311352,0.129178200804883,0.10682178151084992,0.4861921296296296,0.42890625,25218.76757928479,464.5592417285472,7.367860211177717,2400,0.16030090052619914,0.1257381593907237,0.19101174179206232,0.15558930654025327,0.3417528497886563,0.09708021970069229,0.08668301838125488,6.0015172375665085,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,15.016666666666667,15.016666666666667,1.0,0.0,0.9291666666666667,0.9291666666666667,0.0,0.0,0.014583333333333334,0.014583333333333334,0.9291666666666667,0.9291666666666667,1.0,1.0,0.3772910310919855,1.0,1.0,0.41138263140837,1.0,1.0,0.2869632957869153,1.0,1.0,0.30982503073149326,
B6_FULL_Q_RIDGE,FULL,64,PROJECTION_AND_PATH,16,0.1893247096883072,0.12335405743436074,0.21415332305593437,0.14726382701484014,0.6625115740740741,0.2827835648148148,140405.20317108775,2816.3383722885087,7.060723178105299,4800,0.2894120119583426,0.18750048984443768,0.31869462478676097,0.21502473087694143,0.6117577815255183,0.16381224069328212,0.13775838086087874,4.763902441669748,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,15.016666666666667,15.016666666666667,1.0,0.0,0.9645833333333333,0.9645833333333333,0.0,0.0,0.24166666666666667,0.24166666666666667,0.9645833333333333,0.9645833333333333,0.7,0.9866666666666667,0.3772910310919855,0.8,0.99,0.41138263140837,0.9,0.9966666666666667,0.2869632957869153,0.9,0.9966666666666667,0.30982503073149326,
B6_FULL_Q_RIDGE,FULL,64,PROJECTION_AND_NET_DISPLACEMENT,16,0.1893247096883072,0.12335405743436074,0.21415332305593437,0.14726382701484014,0.6625115740740741,0.2827835648148148,140405.20317108775,2816.3383722885087,7.060723178105299,4800,0.2894120119583426,0.18750048984443768,0.31869462478676097,0.21502473087694143,0.6117577815255183,0.16381224069328212,0.13775838086087874,4.763902441669748,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,15.016666666666667,15.016666666666667,1.0,0.0,0.9645833333333333,0.9645833333333333,0.0,0.0,0.24166666666666667,0.24166666666666667,0.9645833333333333,0.9645833333333333,0.7,0.9866666666666667,0.3772910310919855,0.8,0.99,0.41138263140837,0.9,0.9966666666666667,0.2869632957869153,0.9,0.9966666666666667,0.30982503073149326,
B5_WORST_GROUP_RANK,0,64,PROJECTION_AND_PATH,1,0.031522425980931024,0.031522425980931024,0.0033642334692082962,0.0033642334692082962,0.0,0.861111111111111,2.459240536703484,2.459240536703484,1.0,300,0.041804720417361885,0.041804720417361885,0.00533511313261226,0.00533511313261226,0.08330810692727333,0.002469349720410802,0.006926911312658642,1.0,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,0.0,15.016666666666667,1.0,0.0,0.7833333333333333,1.0,0.0,0.0,0.0,0.0,0.7833333333333333,1.0,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,
B5_WORST_GROUP_RANK,0,64,PROJECTION_AND_NET_DISPLACEMENT,1,0.031522425980931024,0.031522425980931024,0.0033642334692082962,0.0033642334692082962,0.0,0.861111111111111,2.459240536703484,2.459240536703484,1.0,300,0.041804720417361885,0.041804720417361885,0.00533511313261226,0.00533511313261226,0.08330810692727333,0.002469349720410802,0.006926911312658642,1.0,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,0.0,15.016666666666667,1.0,0.0,0.7833333333333333,1.0,0.0,0.0,0.0,0.0,0.7833333333333333,1.0,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,
B5_WORST_GROUP_RANK,0,64,PROJECTION_AND_PATH,2,0.03182262816791288,0.03182262816791288,0.005034320372816898,0.005034320372816898,0.0,0.7519675925925926,12.32714443032388,12.32714443032388,1.0,600,0.042293154456873934,0.042293154456873934,0.008446161339874412,0.008446161339874412,0.08477784071655221,0.003959418605426352,0.012316011163834902,1.0,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,0.0,15.016666666666667,1.0,0.0,0.8083333333333333,1.0,0.0,0.0,0.0,0.0,0.8083333333333333,1.0,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,
B5_WORST_GROUP_RANK,0,64,PROJECTION_AND_NET_DISPLACEMENT,2,0.03182262816791288,0.03182262816791288,0.005034320372816898,0.005034320372816898,0.0,0.7519675925925926,12.32714443032388,12.32714443032388,1.0,600,0.042293154456873934,0.042293154456873934,0.008446161339874412,0.008446161339874412,0.08477784071655221,0.003959418605426352,0.012316011163834902,1.0,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,0.0,15.016666666666667,1.0,0.0,0.8083333333333333,1.0,0.0,0.0,0.0,0.0,0.8083333333333333,1.0,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,
B5_WORST_GROUP_RANK,0,64,PROJECTION_AND_PATH,4,0.03279539714475146,0.03279539714475146,0.008389477989398026,0.008389477989398026,0.0,0.5991319444444445,74.08288563737116,74.08288563737116,1.0,1200,0.0439160812547383,0.0439160812547383,0.014641045095792275,0.014641045095792275,0.08830611623952005,0.0074612232349520555,0.02006942935971212,1.0,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,0.0,15.016666666666667,1.0,0.0,0.8708333333333333,1.0,0.0,0.0,0.0,0.0,0.8708333333333333,1.0,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,
B5_WORST_GROUP_RANK,0,64,PROJECTION_AND_NET_DISPLACEMENT,4,0.03279539714475146,0.03279539714475146,0.008389477989398026,0.008389477989398026,0.0,0.5991319444444445,74.08288563737116,74.08288563737116,1.0,1200,0.0439160812547383,0.0439160812547383,0.014641045095792275,0.014641045095792275,0.08830611623952005,0.0074612232349520555,0.02006942935971212,1.0,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,0.0,15.016666666666667,1.0,0.0,0.8708333333333333,1.0,0.0,0.0,0.0,0.0,0.8708333333333333,1.0,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,
B5_WORST_GROUP_RANK,0,64,PROJECTION_AND_PATH,8,0.035623515716284665,0.035623515716284665,0.014685212990284373,0.014685212990284373,0.0,0.42890625,464.5592417285472,464.5592417285472,1.0,2400,0.04880160265446697,0.04880160265446697,0.025924995360563443,0.025924995360563443,0.09814530518823995,0.013616217544886764,0.03488298395834239,1.0,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,0.0,15.016666666666667,1.0,0.0,0.9291666666666667,1.0,0.0,0.0,0.014583333333333334,0.014583333333333334,0.9291666666666667,1.0,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,
B5_WORST_GROUP_RANK,0,64,PROJECTION_AND_NET_DISPLACEMENT,8,0.035623515716284665,0.035623515716284665,0.014685212990284373,0.014685212990284373,0.0,0.42890625,464.5592417285472,464.5592417285472,1.0,2400,0.04880160265446697,0.04880160265446697,0.025924995360563443,0.025924995360563443,0.09814530518823995,0.013616217544886764,0.03488298395834239,1.0,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,0.0,15.016666666666667,1.0,0.0,0.9291666666666667,1.0,0.0,0.0,0.014583333333333334,0.014583333333333334,0.9291666666666667,1.0,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,
B5_WORST_GROUP_RANK,0,64,PROJECTION_AND_PATH,16,0.04258714997463331,0.04258714997463331,0.02578795374455149,0.02578795374455149,0.0,0.2827835648148148,2816.3383722885087,2816.3383722885087,1.0,4800,0.061171429211427646,0.061171429211427646,0.04513625824830605,0.04513625824830605,0.12224927349989995,0.026053725492568673,0.05271559942965777,1.0,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,0.0,15.016666666666667,1.0,0.0,0.9645833333333333,1.0,0.0,0.0,0.24166666666666667,0.24166666666666667,0.9645833333333333,1.0,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,
B5_WORST_GROUP_RANK,0,64,PROJECTION_AND_NET_DISPLACEMENT,16,0.04258714997463331,0.04258714997463331,0.02578795374455149,0.02578795374455149,0.0,0.2827835648148148,2816.3383722885087,2816.3383722885087,1.0,4800,0.061171429211427646,0.061171429211427646,0.04513625824830605,0.04513625824830605,0.12224927349989995,0.026053725492568673,0.05271559942965777,1.0,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,0.0,15.016666666666667,1.0,0.0,0.9645833333333333,1.0,0.0,0.0,0.24166666666666667,0.24166666666666667,0.9645833333333333,1.0,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,1.0,1.0,0.10915803015031882,1.0,1.0,0.08008920106351965,
NORM_ONLY_LOCAL_RIDGE,1,64,NORM_ONLY,1,0.009327116896320918,0.009326885693664074,0.032730983343293364,0.032730754584129024,0.0007407407407407407,0.861111111111111,163.7138202484835,2.459240536703484,8.159098327969224,300,0.01246673375877386,0.01246652143780329,0.043529712639823345,0.04352945267514856,0.025015040334239867,0.02025790085372798,0.01985682290424097,8.159049600853542,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,1.0,15.016666666666667,1.0,0.0,0.7833333333333333,1.0,0.0,0.0,0.0,0.0,0.7833333333333333,1.0,1.0,1.0,0.7005385873842457,1.0,1.0,0.735567059122948,1.0,1.0,0.35272710643806154,1.0,1.0,0.3820281561078674,
NORM_ONLY_LOCAL_RIDGE,1,64,NORM_ONLY,2,0.022525484129070173,0.02215136986482452,0.04875083431904986,0.04836022699949662,0.0751388888888889,0.7519675925925926,806.318045303905,12.32714443032388,8.087642531662743,600,0.03503049105963596,0.03436254358771263,0.06830953368165388,0.06763109476071057,0.07726777210838459,0.0346607075406689,0.030550507215547626,8.007317411925758,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,1.0,15.016666666666667,1.0,0.0,0.8083333333333333,1.0,0.0,0.0,0.0,0.0,0.8083333333333333,1.0,1.0,1.0,0.7005385873842457,1.0,1.0,0.735567059122948,1.0,1.0,0.35272710643806154,1.0,1.0,0.3820281561078674,
NORM_ONLY_LOCAL_RIDGE,1,64,NORM_ONLY,4,0.0530737848923052,0.04757119746115352,0.08101590720087003,0.07532967405495788,0.2740972222222222,0.5991319444444445,4841.287131743288,74.08288563737116,8.083910102443271,1200,0.08448731293755173,0.07476524045982245,0.11835689236020269,0.10841674639950657,0.18218637043587987,0.05945817201175072,0.052780456133458054,7.404986849652196,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,1.0,15.016666666666667,1.0,0.0,0.8708333333333333,1.0,0.0,0.0,0.0,0.0,0.8708333333333333,1.0,1.0,1.0,0.7005385873842457,1.0,1.0,0.735567059122948,1.0,1.0,0.35272710643806154,1.0,1.0,0.3820281561078674,
NORM_ONLY_LOCAL_RIDGE,1,64,NORM_ONLY,8,0.11628084604116724,0.08700559606691247,0.1452046251815486,0.11526581372145275,0.49964120370370374,0.42890625,32703.45848396276,464.5592417285472,8.390276813920831,2400,0.18338815884111653,0.13557212454884754,0.21751788747474057,0.16843443484554613,0.39425478746719317,0.11125291878396447,0.09717629356903665,6.496989970604393,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,1.0,15.016666666666667,1.0,0.0,0.9291666666666667,1.0,0.0,0.0,0.014583333333333334,0.014583333333333334,0.9291666666666667,1.0,1.0,1.0,0.7005385873842457,1.0,1.0,0.735567059122948,1.0,1.0,0.35272710643806154,1.0,1.0,0.3820281561078674,
NORM_ONLY_LOCAL_RIDGE,1,64,NORM_ONLY,16,0.2444859633009521,0.13887907722989346,0.27394628662397075,0.1668811947447017,0.692650462962963,0.2827835648148148,239736.7419476649,2816.3383722885087,9.226242881263316,4800,0.38225505137957133,0.21327951028836478,0.4164380813502962,0.24452342721074216,0.8210502837568289,0.21778856358870197,0.18401029453466639,5.417450109966063,8,per_prompt_helmert,False,EXCEEDS_MODEL_TOLERANCE,1.0,15.016666666666667,1.0,0.0,0.9645833333333333,1.0,0.0,0.0,0.24166666666666667,0.24166666666666667,0.9645833333333333,1.0,1.0,1.0,0.7005385873842457,1.0,1.0,0.735567059122948,1.0,1.0,0.35272710643806154,0.9,0.9966666666666667,0.3820281561078674,
