method,rank_cap,n,telemetry,H,noise,fit_budget,representation,level_mae,projected_level_mae,delta_mae,projected_delta_mae,raw_invalid_fraction,near_zero_prompt_fraction,delta_error_ss,delta_truth_ss,response_nrmse,sample_count,level_rmse,projected_level_rmse,delta_rmse,projected_delta_rmse,mean_block_prompt_abs_error_q95,group_delta_pX_q95_max,group_delta_v_q95_max,projected_response_nrmse
B5_WORST_GROUP_RANK,0,64,PROJECTION_AND_NET_DISPLACEMENT,8,0,8,per_prompt_helmert,0.03528882099744539,0.03528882099744539,0.014685212990284373,0.014685212990284373,0.0,0.42890625,92.91184834570944,92.91184834570944,1.0,480,0.04835288069996618,0.04835288069996618,0.025924995360563446,0.025924995360563446,0.09766983239181212,0.01361621754488682,0.03488298395834241,1.0
B5_WORST_GROUP_RANK,0,64,PROJECTION_AND_PATH,16,0,8,per_prompt_helmert,0.042220497906748915,0.042220497906748915,0.02578795374455149,0.02578795374455149,0.0,0.2827835648148148,563.2676744577017,563.2676744577017,1.0,960,0.06061679331092375,0.06061679331092375,0.04513625824830604,0.04513625824830604,0.12167406416384961,0.026053725492568663,0.05271559942965776,1.0
B5_WORST_GROUP_RANK,0,64,PROJECTION_AND_NET_DISPLACEMENT,16,0,8,per_prompt_helmert,0.042220497906748915,0.042220497906748915,0.02578795374455149,0.02578795374455149,0.0,0.2827835648148148,563.2676744577017,563.2676744577017,1.0,960,0.06061679331092375,0.06061679331092375,0.04513625824830604,0.04513625824830604,0.12167406416384961,0.026053725492568663,0.05271559942965776,1.0
B5_WORST_GROUP_RANK,1,64,PROJECTION_AND_PATH,1,0,8,per_prompt_helmert,0.020371437227195636,0.020346231702843418,0.01988652741827183,0.019865784839780975,0.015046296296296295,0.861111111111111,15.937023579968377,0.4918481073406968,5.6923042571076,60,0.029157502986588653,0.029125956795684818,0.030369087196919435,0.030350320892282664,0.05408936117739881,0.016725034388018103,0.012406835328747782,5.688786748824214
B5_WORST_GROUP_RANK,1,64,PROJECTION_AND_NET_DISPLACEMENT,1,0,8,per_prompt_helmert,0.020371437227195636,0.020346231702843418,0.01988652741827183,0.019865784839780975,0.015046296296296295,0.861111111111111,15.937023579968377,0.4918481073406968,5.6923042571076,60,0.029157502986588653,0.029125956795684818,0.030369087196919435,0.030350320892282664,0.05408936117739881,0.016725034388018103,0.012406835328747782,5.688786748824214
B5_WORST_GROUP_RANK,1,64,PROJECTION_AND_PATH,2,0,8,per_prompt_helmert,0.02413704728500797,0.023839255548238184,0.028699628162795386,0.0284064970784364,0.053703703703703705,0.7519675925925926,72.0072454975861,2.465428886064776,5.404329986469132,120,0.03495239566465645,0.03435752455122589,0.04564584299963958,0.04496809933981284,0.0692398397202187,0.022923927256648526,0.023768637095689188,5.324087183549051
B5_WORST_GROUP_RANK,1,64,PROJECTION_AND_NET_DISPLACEMENT,2,0,8,per_prompt_helmert,0.02413704728500797,0.023839255548238184,0.028699628162795386,0.0284064970784364,0.053703703703703705,0.7519675925925926,72.0072454975861,2.465428886064776,5.404329986469132,120,0.03495239566465645,0.03435752455122589,0.04564584299963958,0.04496809933981284,0.0692398397202187,0.022923927256648526,0.023768637095689188,5.324087183549051
B5_WORST_GROUP_RANK,1,64,PROJECTION_AND_PATH,4,0,8,per_prompt_helmert,0.03648385655917586,0.034165583087873784,0.04624482739095562,0.043882049945768484,0.1304976851851852,0.5991319444444444,414.22755600583554,14.816577127474233,5.287441193100072,240,0.05993347606094443,0.054117696971524784,0.07741366494952787,0.07148660679561251,0.11374826037741324,0.042550406784066415,0.037209314082470704,4.882616393016726
B5_WORST_GROUP_RANK,1,64,PROJECTION_AND_NET_DISPLACEMENT,4,0,8,per_prompt_helmert,0.03648385655917586,0.034165583087873784,0.04624482739095562,0.043882049945768484,0.1304976851851852,0.5991319444444444,414.22755600583554,14.816577127474233,5.287441193100072,240,0.05993347606094443,0.054117696971524784,0.07741366494952787,0.07148660679561251,0.11374826037741324,0.042550406784066415,0.037209314082470704,4.882616393016726
B5_WORST_GROUP_RANK,1,64,PROJECTION_AND_PATH,8,0,8,per_prompt_helmert,0.06547035785183723,0.05533353316593712,0.07726864599473746,0.06701873443625961,0.2600115740740741,0.42890625,2542.411758851559,92.91184834570944,5.2310322118155845,480,0.11716926950055288,0.09333817753310411,0.13561448582227698,0.1117782544290878,0.21664506892683202,0.07842419115430817,0.06012860817162923,4.31160171388584
B5_WORST_GROUP_RANK,1,64,PROJECTION_AND_NET_DISPLACEMENT,8,0,8,per_prompt_helmert,0.06547035785183723,0.05533353316593712,0.07726864599473746,0.06701873443625961,0.2600115740740741,0.42890625,2542.411758851559,92.91184834570944,5.2310322118155845,480,0.11716926950055288,0.09333817753310411,0.13561448582227698,0.1117782544290878,0.21664506892683202,0.07842419115430817,0.06012860817162923,4.31160171388584
B5_WORST_GROUP_RANK,1,64,PROJECTION_AND_PATH,16,0,8,per_prompt_helmert,0.12278379093338147,0.08837405099298296,0.13415799481126572,0.09961281358419521,0.4277488425925926,0.2827835648148148,15063.008500072649,563.2676744577017,5.171284681565155,960,0.21785705557850094,0.14865231631736248,0.2334124408626339,0.16457903276355174,0.4177951569259433,0.1422328592594607,0.09365677458020238,3.6462710723197436
B5_WORST_GROUP_RANK,1,64,PROJECTION_AND_NET_DISPLACEMENT,16,0,8,per_prompt_helmert,0.12278379093338147,0.08837405099298296,0.13415799481126572,0.09961281358419521,0.4277488425925926,0.2827835648148148,15063.008500072649,563.2676744577017,5.171284681565155,960,0.21785705557850094,0.14865231631736248,0.2334124408626339,0.16457903276355174,0.4177951569259433,0.1422328592594607,0.09365677458020238,3.6462710723197436
B5_WORST_GROUP_RANK,2,64,PROJECTION_AND_PATH,1,0,8,per_prompt_helmert,0.017292685888945766,0.017149817295049625,0.027289319730523443,0.02715374910081879,0.035416666666666666,0.861111111111111,25.817645475875537,0.4918481073406968,7.245073808279149,60,0.025309486937634573,0.024946997285059877,0.03865328842129521,0.03842163029676778,0.046453206807668894,0.019224421654144536,0.015491113692507122,7.2016524001910325
B5_WORST_GROUP_RANK,2,64,PROJECTION_AND_NET_DISPLACEMENT,1,0,8,per_prompt_helmert,0.017292685888945766,0.017149817295049625,0.027289319730523443,0.02715374910081879,0.035416666666666666,0.861111111111111,25.817645475875537,0.4918481073406968,7.245073808279149,60,0.025309486937634573,0.024946997285059877,0.03865328842129521,0.03842163029676778,0.046453206807668894,0.019224421654144536,0.015491113692507122,7.2016524001910325
B5_WORST_GROUP_RANK,2,64,PROJECTION_AND_PATH,2,0,8,per_prompt_helmert,0.024832778528964466,0.02410031525314561,0.03921163501774579,0.038477082043331105,0.08703703703703704,0.7519675925925926,116.59511869127267,2.465428886064776,6.876919560213157,120,0.03764822914805639,0.03584953551151923,0.058083572126898506,0.056580395646083206,0.07493103437708143,0.029867506644367263,0.027113420088999272,6.698948003629364
B5_WORST_GROUP_RANK,2,64,PROJECTION_AND_NET_DISPLACEMENT,2,0,8,per_prompt_helmert,0.024832778528964466,0.02410031525314561,0.03921163501774579,0.038477082043331105,0.08703703703703704,0.7519675925925926,116.59511869127267,2.465428886064776,6.876919560213157,120,0.03764822914805639,0.03584953551151923,0.058083572126898506,0.056580395646083206,0.07493103437708143,0.029867506644367263,0.027113420088999272,6.698948003629364
B5_WORST_GROUP_RANK,2,64,PROJECTION_AND_PATH,4,0,8,per_prompt_helmert,0.0445135183042959,0.04030507784392059,0.062242401193180384,0.057955055297199416,0.20358796296296297,0.5991319444444444,651.7200423824034,14.816577127474233,6.6321844420226475,240,0.07328883214642463,0.06439804891250829,0.09710211149926551,0.08850411646732771,0.14455093312050357,0.05011787242555505,0.04459384779730373,6.044931621224438
B5_WORST_GROUP_RANK,2,64,PROJECTION_AND_NET_DISPLACEMENT,4,0,8,per_prompt_helmert,0.0445135183042959,0.04030507784392059,0.062242401193180384,0.057955055297199416,0.20358796296296297,0.5991319444444444,651.7200423824034,14.816577127474233,6.6321844420226475,240,0.07328883214642463,0.06439804891250829,0.09710211149926551,0.08850411646732771,0.14455093312050357,0.05011787242555505,0.04459384779730373,6.044931621224438
B5_WORST_GROUP_RANK,2,64,PROJECTION_AND_PATH,8,0,8,per_prompt_helmert,0.08296690005854934,0.066983714899188,0.10166395395305854,0.08545196518343062,0.3661747685185185,0.42890625,3695.968045057088,92.91184834570944,6.3070831115153325,480,0.1399912298486917,0.10897259739191506,0.16351110040472305,0.1326656897934294,0.2758729588018485,0.08772386110149506,0.0733602342965059,5.117288853800054
B5_WORST_GROUP_RANK,2,64,PROJECTION_AND_NET_DISPLACEMENT,8,0,8,per_prompt_helmert,0.08296690005854934,0.066983714899188,0.10166395395305854,0.08545196518343062,0.3661747685185185,0.42890625,3695.968045057088,92.91184834570944,6.3070831115153325,480,0.1399912298486917,0.10897259739191506,0.16351110040472305,0.1326656897934294,0.2758729588018485,0.08772386110149506,0.0733602342965059,5.117288853800054
B5_WORST_GROUP_RANK,2,64,PROJECTION_AND_PATH,16,0,8,per_prompt_helmert,0.15747432875470696,0.10656272047564228,0.17468959418388186,0.12343477901629016,0.5504484953703703,0.2827835648148148,21422.19993258394,563.2676744577017,6.167009537497216,960,0.25778030064477464,0.16992866007684299,0.2783557351042407,0.19029760262611453,0.5280777218392108,0.16214777424610266,0.11785997142576699,4.2160695195255
B5_WORST_GROUP_RANK,2,64,PROJECTION_AND_NET_DISPLACEMENT,16,0,8,per_prompt_helmert,0.15747432875470696,0.10656272047564228,0.17468959418388186,0.12343477901629016,0.5504484953703703,0.2827835648148148,21422.19993258394,563.2676744577017,6.167009537497216,960,0.25778030064477464,0.16992866007684299,0.2783557351042407,0.19029760262611453,0.5280777218392108,0.16214777424610266,0.11785997142576699,4.2160695195255
B5_WORST_GROUP_RANK,4,64,PROJECTION_AND_PATH,1,0,8,per_prompt_helmert,0.015866753758266534,0.015738225856152376,0.0314575463756908,0.031328944276079136,0.03611111111111111,0.861111111111111,31.8875972601905,0.4918481073406968,8.051844811614204,60,0.02259062148479109,0.02223953641193333,0.04295750299619883,0.0427121607054155,0.042459174369148193,0.01978679781518331,0.018423360499953245,8.005858478300368
B5_WORST_GROUP_RANK,4,64,PROJECTION_AND_NET_DISPLACEMENT,1,0,8,per_prompt_helmert,0.015866753758266534,0.015738225856152376,0.0314575463756908,0.031328944276079136,0.03611111111111111,0.861111111111111,31.8875972601905,0.4918481073406968,8.051844811614204,60,0.02259062148479109,0.02223953641193333,0.04295750299619883,0.0427121607054155,0.042459174369148193,0.01978679781518331,0.018423360499953245,8.005858478300368
B5_WORST_GROUP_RANK,4,64,PROJECTION_AND_PATH,2,0,8,per_prompt_helmert,0.025865018631632486,0.02505222879525025,0.045457679716532494,0.04463750151298737,0.10381944444444445,0.7519675925925926,146.05662554548007,2.465428886064776,7.696874251147047,120,0.03945389034147395,0.037553059257179215,0.065009041737913,0.06339796216985126,0.08028365917088154,0.0389746537264619,0.029390573879729515,7.50612729483971
B5_WORST_GROUP_RANK,4,64,PROJECTION_AND_NET_DISPLACEMENT,2,0,8,per_prompt_helmert,0.025865018631632486,0.02505222879525025,0.045457679716532494,0.04463750151298737,0.10381944444444445,0.7519675925925926,146.05662554548007,2.465428886064776,7.696874251147047,120,0.03945389034147395,0.037553059257179215,0.065009041737913,0.06339796216985126,0.08028365917088154,0.0389746537264619,0.029390573879729515,7.50612729483971
B5_WORST_GROUP_RANK,4,64,PROJECTION_AND_PATH,4,0,8,per_prompt_helmert,0.05075615058414915,0.0456652368564222,0.07292272110421245,0.06771390520642437,0.2597800925925926,0.5991319444444444,811.3886584712363,14.816577127474233,7.400150008373173,240,0.08089070732234521,0.071445942420523,0.10834592998821922,0.0990776979090587,0.16853551909738498,0.05954365219954743,0.048800108189006784,6.767119236422055
B5_WORST_GROUP_RANK,4,64,PROJECTION_AND_NET_DISPLACEMENT,4,0,8,per_prompt_helmert,0.05075615058414915,0.0456652368564222,0.07292272110421245,0.06771390520642437,0.2597800925925926,0.5991319444444444,811.3886584712363,14.816577127474233,7.400150008373173,240,0.08089070732234521,0.071445942420523,0.10834592998821922,0.0990776979090587,0.16853551909738498,0.05954365219954743,0.048800108189006784,6.767119236422055
B5_WORST_GROUP_RANK,4,64,PROJECTION_AND_PATH,8,0,8,per_prompt_helmert,0.10072066387710939,0.07861957785182813,0.12336546539206518,0.10084560294805071,0.461255787037037,0.42890625,4921.790740741953,92.91184834570944,7.278234137709219,480,0.16196093759011365,0.12354662786727076,0.18868818625320596,0.1500525436114395,0.3383121335587704,0.10393351217617385,0.08427757110852292,5.787948716075617
B5_WORST_GROUP_RANK,4,64,PROJECTION_AND_NET_DISPLACEMENT,8,0,8,per_prompt_helmert,0.10072066387710939,0.07861957785182813,0.12336546539206518,0.10084560294805071,0.461255787037037,0.42890625,4921.790740741953,92.91184834570944,7.278234137709219,480,0.16196093759011365,0.12354662786727076,0.18868818625320596,0.1500525436114395,0.3383121335587704,0.10393351217617385,0.08427757110852292,5.787948716075617
B5_WORST_GROUP_RANK,4,64,PROJECTION_AND_PATH,16,0,8,per_prompt_helmert,0.18823703762183525,0.12150280323216157,0.20932032240873036,0.14193841105429292,0.6381799768518519,0.2827835648148148,28491.601184886513,563.2676744577017,7.1121517464379975,960,0.29714342752095757,0.18827251327165703,0.3210159179283663,0.21145196833782084,0.6230141091245965,0.18540648392432119,0.14535392838954217,4.684747396972292
B5_WORST_GROUP_RANK,4,64,PROJECTION_AND_NET_DISPLACEMENT,16,0,8,per_prompt_helmert,0.18823703762183525,0.12150280323216157,0.20932032240873036,0.14193841105429292,0.6381799768518519,0.2827835648148148,28491.601184886513,563.2676744577017,7.1121517464379975,960,0.29714342752095757,0.18827251327165703,0.3210159179283663,0.21145196833782084,0.6230141091245965,0.18540648392432119,0.14535392838954217,4.684747396972292
B5_WORST_GROUP_RANK,8,64,PROJECTION_AND_PATH,1,0,8,per_prompt_helmert,0.013451444883546654,0.013425605741440857,0.03277042825536352,0.03274994840360792,0.022916666666666665,0.861111111111111,32.87699436436143,0.4918481073406968,8.17580550297228,60,0.018278293965411044,0.01824940584323523,0.04361884730859099,0.04361193517826794,0.03578903214368389,0.02063881206887631,0.019353027923441755,8.174509910891803
B5_WORST_GROUP_RANK,8,64,PROJECTION_AND_NET_DISPLACEMENT,1,0,8,per_prompt_helmert,0.013451444883546654,0.013425605741440857,0.03277042825536352,0.03274994840360792,0.022916666666666665,0.861111111111111,32.87699436436143,0.4918481073406968,8.17580550297228,60,0.018278293965411044,0.01824940584323523,0.04361884730859099,0.04361193517826794,0.03578903214368389,0.02063881206887631,0.019353027923441755,8.174509910891803
B5_WORST_GROUP_RANK,8,64,PROJECTION_AND_PATH,2,0,8,per_prompt_helmert,0.02535561495998909,0.024891886371131263,0.04790660783203441,0.047428489195211324,0.09837962962962962,0.7519675925925926,154.51478710934947,2.465428886064776,7.9166014926932755,120,0.03747740483689419,0.0367571797518519,0.06686489347077801,0.0661588694285437,0.08049849342187824,0.035803571467523054,0.02954282763078887,7.833010377886936
B5_WORST_GROUP_RANK,8,64,PROJECTION_AND_NET_DISPLACEMENT,2,0,8,per_prompt_helmert,0.02535561495998909,0.024891886371131263,0.04790660783203441,0.047428489195211324,0.09837962962962962,0.7519675925925926,154.51478710934947,2.465428886064776,7.9166014926932755,120,0.03747740483689419,0.0367571797518519,0.06686489347077801,0.0661588694285437,0.08049849342187824,0.035803571467523054,0.02954282763078887,7.833010377886936
B5_WORST_GROUP_RANK,8,64,PROJECTION_AND_PATH,4,0,8,per_prompt_helmert,0.052204367434272654,0.04750187439464369,0.07661987334813275,0.07177207157559075,0.281712962962963,0.5991319444444444,852.4478061488227,14.816577127474233,7.585076332373218,240,0.08062197955915766,0.07290215764558246,0.11105344463730296,0.1031380706110337,0.17310307660458116,0.06431087028727464,0.055404728172328735,7.0444473011475655
B5_WORST_GROUP_RANK,8,64,PROJECTION_AND_NET_DISPLACEMENT,4,0,8,per_prompt_helmert,0.052204367434272654,0.04750187439464369,0.07661987334813275,0.07177207157559075,0.281712962962963,0.5991319444444444,852.4478061488227,14.816577127474233,7.585076332373218,240,0.08062197955915766,0.07290215764558246,0.11105344463730296,0.1031380706110337,0.17310307660458116,0.06431087028727464,0.055404728172328735,7.0444473011475655
B5_WORST_GROUP_RANK,8,64,PROJECTION_AND_PATH,8,0,8,per_prompt_helmert,0.10318326707876503,0.08146376510121403,0.12812683576581624,0.10591298243186682,0.4888888888888889,0.42890625,4995.281423479522,92.91184834570944,7.332370987267558,480,0.16016198815137286,0.1258553711453659,0.19009168382684147,0.15492475195105118,0.34154316748313057,0.10819747484912184,0.09222153716362716,5.975883497619423
B5_WORST_GROUP_RANK,8,64,PROJECTION_AND_NET_DISPLACEMENT,8,0,8,per_prompt_helmert,0.10318326707876503,0.08146376510121403,0.12812683576581624,0.10591298243186682,0.4888888888888889,0.42890625,4995.281423479522,92.91184834570944,7.332370987267558,480,0.16016198815137286,0.1258553711453659,0.19009168382684147,0.15492475195105118,0.34154316748313057,0.10819747484912184,0.09222153716362716,5.975883497619423
B5_WORST_GROUP_RANK,8,64,PROJECTION_AND_PATH,16,0,8,per_prompt_helmert,0.1884185666607289,0.12329928402809237,0.21264967045564068,0.1466493781241075,0.6615596064814814,0.2827835648148148,28031.69520895531,563.2676744577017,7.054516720340734,960,0.2899436174233926,0.1886377296613867,0.31841448850629234,0.2153798700666467,0.6123786901663916,0.18778978531252463,0.15161008289065125,4.771770599188511
B5_WORST_GROUP_RANK,8,64,PROJECTION_AND_NET_DISPLACEMENT,16,0,8,per_prompt_helmert,0.1884185666607289,0.12329928402809237,0.21264967045564068,0.1466493781241075,0.6615596064814814,0.2827835648148148,28031.69520895531,563.2676744577017,7.054516720340734,960,0.2899436174233926,0.1886377296613867,0.31841448850629234,0.2153798700666467,0.6123786901663916,0.18778978531252463,0.15161008289065125,4.771770599188511
B5_WORST_GROUP_RANK,16,64,PROJECTION_AND_PATH,1,0,8,per_prompt_helmert,0.013415122583627858,0.013389872817076242,0.032828221663406584,0.03280838226695713,0.02222222222222222,0.861111111111111,33.04646503391233,0.4918481073406968,8.19685028390506,60,0.018154118625519564,0.01812585977633425,0.04373112359571842,0.043725421424839275,0.03540822372856276,0.021369154218511047,0.019432881891736396,8.195781483537118
B5_WORST_GROUP_RANK,16,64,PROJECTION_AND_NET_DISPLACEMENT,1,0,8,per_prompt_helmert,0.013415122583627858,0.013389872817076242,0.032828221663406584,0.03280838226695713,0.02222222222222222,0.861111111111111,33.04646503391233,0.4918481073406968,8.19685028390506,60,0.018154118625519564,0.01812585977633425,0.04373112359571842,0.043725421424839275,0.03540822372856276,0.021369154218511047,0.019432881891736396,8.195781483537118
B5_WORST_GROUP_RANK,16,64,PROJECTION_AND_PATH,2,0,8,per_prompt_helmert,0.025355201683971144,0.02490900937862674,0.04799775164417215,0.047540181675282636,0.09791666666666667,0.7519675925925926,155.50667924569817,2.465428886064776,7.941970757519192,120,0.037487564786063396,0.03678883548806173,0.06707916637457169,0.0663938120375107,0.08066814723519905,0.03503525062454574,0.031043168805117465,7.860826873394527
B5_WORST_GROUP_RANK,16,64,PROJECTION_AND_NET_DISPLACEMENT,2,0,8,per_prompt_helmert,0.025355201683971144,0.02490900937862674,0.04799775164417215,0.047540181675282636,0.09791666666666667,0.7519675925925926,155.50667924569817,2.465428886064776,7.941970757519192,120,0.037487564786063396,0.03678883548806173,0.06707916637457169,0.0663938120375107,0.08066814723519905,0.03503525062454574,0.031043168805117465,7.860826873394527
B5_WORST_GROUP_RANK,16,64,PROJECTION_AND_PATH,4,0,8,per_prompt_helmert,0.05211819995788661,0.04743565328700751,0.07663561901123744,0.07181404161606403,0.28182870370370366,0.5991319444444444,854.470848275879,14.816577127474233,7.594071508047908,240,0.08049312322447962,0.07279351059711621,0.11118514341000067,0.10328487561139658,0.17317265533807635,0.060223013973660956,0.052013373793913936,7.054474249319802
B5_WORST_GROUP_RANK,16,64,PROJECTION_AND_NET_DISPLACEMENT,4,0,8,per_prompt_helmert,0.05211819995788661,0.04743565328700751,0.07663561901123744,0.07181404161606403,0.28182870370370366,0.5991319444444444,854.470848275879,14.816577127474233,7.594071508047908,240,0.08049312322447962,0.07279351059711621,0.11118514341000067,0.10328487561139658,0.17317265533807635,0.060223013973660956,0.052013373793913936,7.054474249319802
B5_WORST_GROUP_RANK,16,64,PROJECTION_AND_PATH,8,0,8,per_prompt_helmert,0.10229947684322965,0.08091904345075077,0.12744350535714105,0.1055518238295001,0.4896122685185185,0.42890625,4942.7814502651045,92.91184834570944,7.293737920994828,480,0.15871401783316794,0.12490656269243475,0.1890901217629566,0.15436764402160044,0.3383551721264027,0.09972240087265152,0.09049792818795581,5.954394277594403
B5_WORST_GROUP_RANK,16,64,PROJECTION_AND_NET_DISPLACEMENT,8,0,8,per_prompt_helmert,0.10229947684322965,0.08091904345075077,0.12744350535714105,0.1055518238295001,0.4896122685185185,0.42890625,4942.7814502651045,92.91184834570944,7.293737920994828,480,0.15871401783316794,0.12490656269243475,0.1890901217629566,0.15436764402160044,0.3383551721264027,0.09972240087265152,0.09049792818795581,5.954394277594403
B5_WORST_GROUP_RANK,16,64,PROJECTION_AND_PATH,16,0,8,per_prompt_helmert,0.1863317596865439,0.12234463344666541,0.21090755719764526,0.14595157174144227,0.6645688657407407,0.2827835648148148,27492.309801942312,563.2676744577017,6.986315599584777,960,0.2862838574836576,0.18686081047858422,0.3153361451070275,0.2140795536367369,0.6067741319209481,0.17124772658375179,0.14502899098600408,4.742961910112947
B5_WORST_GROUP_RANK,16,64,PROJECTION_AND_NET_DISPLACEMENT,16,0,8,per_prompt_helmert,0.1863317596865439,0.12234463344666541,0.21090755719764526,0.14595157174144227,0.6645688657407407,0.2827835648148148,27492.309801942312,563.2676744577017,6.986315599584777,960,0.2862838574836576,0.18686081047858422,0.3153361451070275,0.2140795536367369,0.6067741319209481,0.17124772658375179,0.14502899098600408,4.742961910112947
B5_WORST_GROUP_RANK,FULL,64,PROJECTION_AND_PATH,1,0,8,per_prompt_helmert,0.013458172113704047,0.013432922347152433,0.03289500978499919,0.03287517038854973,0.02222222222222222,0.861111111111111,33.18042834663708,0.4918481073406968,8.213447620777373,60,0.018194573981256273,0.018166378062819878,0.04381967226563229,0.04381398161892179,0.03556971673693412,0.021395045388518465,0.019447309202528684,8.212380980470215
B5_WORST_GROUP_RANK,FULL,64,PROJECTION_AND_NET_DISPLACEMENT,1,0,8,per_prompt_helmert,0.013458172113704047,0.013432922347152433,0.03289500978499919,0.03287517038854973,0.02222222222222222,0.861111111111111,33.18042834663708,0.4918481073406968,8.213447620777373,60,0.018194573981256273,0.018166378062819878,0.04381967226563229,0.04381398161892179,0.03556971673693412,0.021395045388518465,0.019447309202528684,8.212380980470215
B5_WORST_GROUP_RANK,FULL,64,PROJECTION_AND_PATH,2,0,8,per_prompt_helmert,0.02546144835119993,0.025012732406907243,0.048113484881200964,0.04765391301066144,0.09837962962962962,0.7519675925925926,156.26397515154162,2.465428886064776,7.961285417808449,120,0.03764024560497301,0.036939411827415315,0.06724230111159964,0.0665539585582207,0.08110721939054746,0.03507642711695669,0.030700550776032356,7.8797877378944685
B5_WORST_GROUP_RANK,FULL,64,PROJECTION_AND_NET_DISPLACEMENT,2,0,8,per_prompt_helmert,0.02546144835119993,0.025012732406907243,0.048113484881200964,0.04765391301066144,0.09837962962962962,0.7519675925925926,156.26397515154162,2.465428886064776,7.961285417808449,120,0.03764024560497301,0.036939411827415315,0.06724230111159964,0.0665539585582207,0.08110721939054746,0.03507642711695669,0.030700550776032356,7.8797877378944685
B5_WORST_GROUP_RANK,FULL,64,PROJECTION_AND_PATH,4,0,8,per_prompt_helmert,0.05235138237565332,0.047621139324754355,0.07686788875039786,0.07199561290868176,0.28373842592592596,0.5991319444444444,859.8028439499144,14.816577127474233,7.617728596437254,240,0.0808482568205071,0.0730489104369983,0.11153150790794424,0.1035291833499388,0.17366146281727604,0.061310707013711774,0.052006939621773815,7.0711607451910865
B5_WORST_GROUP_RANK,FULL,64,PROJECTION_AND_NET_DISPLACEMENT,4,0,8,per_prompt_helmert,0.05235138237565332,0.047621139324754355,0.07686788875039786,0.07199561290868176,0.28373842592592596,0.5991319444444444,859.8028439499144,14.816577127474233,7.617728596437254,240,0.0808482568205071,0.0730489104369983,0.11153150790794424,0.1035291833499388,0.17366146281727604,0.061310707013711774,0.052006939621773815,7.0711607451910865
B5_WORST_GROUP_RANK,FULL,64,PROJECTION_AND_PATH,8,0,8,per_prompt_helmert,0.10290636022773715,0.08127282824877577,0.1280203210397977,0.10587941264691349,0.4918402777777778,0.42890625,4986.541296141275,92.91184834570944,7.3259535397188555,480,0.15957342660440904,0.1253893341744239,0.18992531152891468,0.15481367108604924,0.33982916070058,0.10322369605893458,0.09164026513863244,5.971598796177551
B5_WORST_GROUP_RANK,FULL,64,PROJECTION_AND_NET_DISPLACEMENT,8,0,8,per_prompt_helmert,0.10290636022773715,0.08127282824877577,0.1280203210397977,0.10587941264691349,0.4918402777777778,0.42890625,4986.541296141275,92.91184834570944,7.3259535397188555,480,0.15957342660440904,0.1253893341744239,0.18992531152891468,0.15481367108604924,0.33982916070058,0.10322369605893458,0.09164026513863244,5.971598796177551
B5_WORST_GROUP_RANK,FULL,64,PROJECTION_AND_PATH,16,0,8,per_prompt_helmert,0.1877338129156912,0.12303092013555944,0.21229292790909746,0.14662714211222222,0.6676359953703703,0.2827835648148148,27822.109574002785,563.2676744577017,7.028094854454276,960,0.28819267481751204,0.18774751269977832,0.317221904344239,0.2149196851321993,0.6094473042723884,0.1729082364439804,0.14260895580484811,4.761575138769179
B5_WORST_GROUP_RANK,FULL,64,PROJECTION_AND_NET_DISPLACEMENT,16,0,8,per_prompt_helmert,0.1877338129156912,0.12303092013555944,0.21229292790909746,0.14662714211222222,0.6676359953703703,0.2827835648148148,27822.109574002785,563.2676744577017,7.028094854454276,960,0.28819267481751204,0.18774751269977832,0.317221904344239,0.2149196851321993,0.6094473042723884,0.1729082364439804,0.14260895580484811,4.761575138769179
