seed,arm,anchor,method,rank_cap,alpha,n,noise,r,k,selection_source,metric_space,full_J_rmse,low_J_rmse,direction_omission_rmse,fit_sampling_rmse,total_rmse,triangle_bound_mean,total_residual_norm_mean,frozen_model_reproduction_max_abs,source_frozen_record,vector_file
306,X_VALID,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,0,1,8,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,6.953872307998706e-05,0.0017962028798618433,0.0018571931765847386,0.034433358004132664,0.03442286844659791,0.5019501753065976,0.4751326461918646,0.0,8250,exact_rule_vectors/008250.npz
306,X_VALID,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,0,1,8,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,6.953872307998706e-05,0.0018402839226807986,0.0019007402478808367,0.01775727074602895,0.017861232189298113,0.28103903468371094,0.2549021521058424,0.0,8278,exact_rule_vectors/008278.npz
306,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,exact,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,1.277309623116797e-05,0.000709024323211078,0.0007167013669987781,0.0007278601269584908,0.0002450652529886478,0.021153285096153135,0.002646006692776715,0.0,8336,exact_rule_vectors/008336.npz
306,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,1.277309623116797e-05,0.0020696978007705502,0.0020648651472186326,0.034013644783976386,0.03374612045730369,0.5294889314464816,0.4956242898245928,0.0,8378,exact_rule_vectors/008378.npz
306,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,1.277309623116797e-05,0.0020298415024140462,0.0020250721050277458,0.06441038855365275,0.06443347006820206,0.9733126369727755,0.9442632936233116,0.0,8487,exact_rule_vectors/008487.npz
306,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,1.277309623116797e-05,0.0020458454358286762,0.002041010533570118,0.01625660195150734,0.016032511268891762,0.2682078787226412,0.23531921325994584,0.0,8515,exact_rule_vectors/008515.npz
307,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,exact,0,1,23,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,6.884989579321794e-05,0.0024188562067872874,0.002378436013130949,0.0009639208711323263,0.0021460751514354955,0.049001850779010585,0.029548560981149104,0.0,8573,exact_rule_vectors/008573.npz
307,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,23,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,6.884989579321794e-05,0.002992615158916078,0.0029433599410741197,0.0631727615020705,0.06312505667408033,0.9485492342448021,0.9044314108739314,0.0,8615,exact_rule_vectors/008615.npz
307,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,0,1,23,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,6.884989579321794e-05,0.003193770253134431,0.0031438750306329133,0.11145480776275371,0.11150687479124385,1.527764424289087,1.4821103255438883,0.0,8724,exact_rule_vectors/008724.npz
307,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,0,1,23,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,6.884989579321794e-05,0.002935201009372418,0.0028861144321184985,0.026805819856080423,0.026729360134021288,0.4279695788327582,0.3843613510973701,0.0,8752,exact_rule_vectors/008752.npz
307,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,exact,0,1,18,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.00018529480344311373,0.0035208726223387044,0.0035491613874663597,0.003546309950480183,0.0012861069500169377,0.10554797378102888,0.01821177085887059,0.0,8810,exact_rule_vectors/008810.npz
307,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,18,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.00018529480344311373,0.007808702070308222,0.00764423126943421,0.008394587067679319,0.011502987841571562,0.19512308298535283,0.15436626100026685,0.0,8852,exact_rule_vectors/008852.npz
307,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,0,1,18,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.00018529480344311373,0.0076176043847326035,0.007452456561193607,0.07791052519906234,0.07809230493391359,1.2392489078707392,1.131054817113067,0.0,8961,exact_rule_vectors/008961.npz
307,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,0,1,18,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.00018529480344311373,0.0078075355243521025,0.007643124632156053,0.002592943125159684,0.008339807147057432,0.14661392781818702,0.12166271768253574,0.0,8989,exact_rule_vectors/008989.npz
307,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,exact,0,1,17,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.0002603341775958219,0.0025669588784520674,0.002460700400978621,0.0017762327618334884,0.0021476910439810937,0.06465571294664983,0.02978293886186337,0.0,9047,exact_rule_vectors/009047.npz
307,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,17,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.0002603341775958219,0.008750592696317195,0.008893418195689623,0.0597261758548546,0.05918704983227458,0.9655362239174501,0.828653484410073,0.0,9089,exact_rule_vectors/009089.npz
307,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,0,1,17,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.0002603341775958219,0.00936965870819814,0.009516871437051842,0.02412742735395847,0.025833401858888917,0.4374005273690518,0.3410400329679732,0.0,9198,exact_rule_vectors/009198.npz
307,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,0,1,17,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.0002603341775958219,0.009122325277013819,0.009269286152769672,0.015209770740644587,0.016030360883073788,0.3497606543323534,0.229597360107375,0.0,9226,exact_rule_vectors/009226.npz
307,X_VALID,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,exact,0,1,17,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,8.668822207751989e-05,0.0007342130370851268,0.0007128139789473769,0.000588603288548479,0.00036195238433581146,0.019896184196356293,0.0046147604308353326,0.0,9284,exact_rule_vectors/009284.npz
307,X_VALID,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,17,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,8.668822207751989e-05,0.005546338424546782,0.005609942222465271,0.017080395076099437,0.017711977647043922,0.32312970655599754,0.2519233624639769,0.0,9326,exact_rule_vectors/009326.npz
307,X_VALID,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,0,1,17,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,8.668822207751989e-05,0.005345674783833467,0.005408337867007338,0.06970888639110756,0.06948233759344227,1.0441756074918167,0.9618445719763504,0.0,9435,exact_rule_vectors/009435.npz
307,X_VALID,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,0,1,17,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,8.668822207751989e-05,0.005565646656151209,0.005628782381614119,0.014182320889157744,0.015016829085201612,0.27422726061781966,0.21089786665870494,0.0,9463,exact_rule_vectors/009463.npz
307,X_VALID,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,exact,0,1,8,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,6.764601312336943e-05,0.0007654998239892962,0.0007317687379166075,0.0007380053349007596,0.0003884823146052987,0.02188335839856422,0.004579935447150265,0.0,9521,exact_rule_vectors/009521.npz
307,X_VALID,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,8,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,6.764601312336943e-05,0.000676391829070236,0.0007012612800607684,0.04303498384959579,0.04306727816658022,0.5724250415628657,0.5617909753714464,0.0,9563,exact_rule_vectors/009563.npz
307,X_VALID,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,0,1,8,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,6.764601312336943e-05,0.0007082622215736803,0.0007298127326135014,0.08917928874940323,0.08916534436576395,1.2264103771280765,1.2146908108052312,0.0,9672,exact_rule_vectors/009672.npz
307,X_VALID,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,0,1,8,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,6.764601312336943e-05,0.0006315677871044176,0.0006436701550234414,0.022114962510780697,0.022080113017152007,0.3006580086325901,0.2899562406913347,0.0,9700,exact_rule_vectors/009700.npz
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,exact,0,1,12,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,8.650239970486561e-05,0.0002720863109703427,0.00023924190832163002,0.00020757450730923843,0.00019169033287938446,0.007651303753328349,0.0021334919841210385,0.0,9758,exact_rule_vectors/009758.npz
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,12,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,8.650239970486561e-05,0.0034243529774451724,0.0034602002244825372,0.04266584005472971,0.042794162711996715,0.6740452885609868,0.6240805391433949,0.0,9800,exact_rule_vectors/009800.npz
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,0,1,12,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,8.650239970486561e-05,0.003509483265420144,0.0035454789108596103,0.07894524895630727,0.07946276917039265,1.1935672042952719,1.1480985880875496,0.0,9909,exact_rule_vectors/009909.npz
307,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,0,1,12,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,8.650239970486561e-05,0.0034684358560733643,0.0035040847205976885,0.016595017179344355,0.016196431013513545,0.29370870297968243,0.2353936668277937,0.0,9937,exact_rule_vectors/009937.npz
308,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,exact,0,1,15,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,2.8991825847875546e-05,0.0022359675031994857,0.002226835777111587,0.002083274695355035,0.0010299412007513866,0.061858823841617415,0.014225759603278284,0.0,9995,exact_rule_vectors/009995.npz
308,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,15,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,2.8991825847875546e-05,0.0032198211975167333,0.003208606953056176,0.0419252074326215,0.04190157931979786,0.5277777829631555,0.48583007854790905,0.0,10037,exact_rule_vectors/010037.npz
308,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,0,1,15,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,2.8991825847875546e-05,0.0032109464442728226,0.0031996369272824948,0.07093760974164828,0.07111058680785486,0.8986916035570061,0.8582792578456493,0.0,10146,exact_rule_vectors/010146.npz
308,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,0,1,15,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,2.8991825847875546e-05,0.0031826325728838765,0.0031713607483813606,0.023052492796847675,0.023145292938733575,0.3503999907178554,0.3070017079063468,0.0,10174,exact_rule_vectors/010174.npz
308,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,exact,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.0002144421088450127,0.0018368827888817086,0.00187303686785202,0.0014750909414187007,0.0010292291079807988,0.04987835513798311,0.012985950711244766,0.0,10232,exact_rule_vectors/010232.npz
308,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.0002144421088450127,0.008809549029166112,0.008608286224419956,0.011616143139776557,0.014579507037544038,0.2837025918972777,0.2086183555509711,0.0,10274,exact_rule_vectors/010274.npz
308,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.0002144421088450127,0.008764625822579305,0.008563552540018303,0.021869628529550246,0.02317467605563212,0.3898975279697919,0.30124961625483526,0.0,10383,exact_rule_vectors/010383.npz
308,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.0002144421088450127,0.00880601611318192,0.008604624734027394,0.005428964098131011,0.010327288258688073,0.20309699866684383,0.14932543973463838,0.0,10411,exact_rule_vectors/010411.npz
308,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,exact,0,1,15,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.00031328505363344416,0.0037936247120428646,0.003607030843520895,0.001321256778180002,0.002943936960930685,0.07348563812709612,0.038380243720631264,0.0,10469,exact_rule_vectors/010469.npz
308,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,15,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.00031328505363344416,0.005010954676642368,0.005134721497267527,0.017260794680476074,0.017452998637695165,0.2907380013010435,0.2240041421073777,0.0,10511,exact_rule_vectors/010511.npz
308,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,0,1,15,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.00031328505363344416,0.005064479952024152,0.005190179738617077,0.03697516379983798,0.036853939744751416,0.5567775129911138,0.4799503793606741,0.0,10620,exact_rule_vectors/010620.npz
308,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,0,1,15,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.00031328505363344416,0.004812034701578186,0.004924126238951432,0.02867019418167611,0.028271945407799075,0.47143022535038237,0.38840169323708623,0.0,10648,exact_rule_vectors/010648.npz
308,X_VALID,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,exact,0,1,18,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,9.49969324264369e-05,0.0005000185099471178,0.0004796463064741953,0.0006170768187264128,0.00039163425009274585,0.017043457698816145,0.00460251014691362,0.0,10706,exact_rule_vectors/010706.npz
308,X_VALID,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,18,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,9.49969324264369e-05,0.006398523809402809,0.006456969982750545,0.008920315752481174,0.010659355638693612,0.2101605484507658,0.1454873973326841,0.0,10748,exact_rule_vectors/010748.npz
308,X_VALID,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,0,1,18,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,9.49969324264369e-05,0.006319470143437225,0.006378121659304006,0.03752918069802661,0.03758715441649709,0.5439915474725118,0.4559481035614066,0.0,10857,exact_rule_vectors/010857.npz
308,X_VALID,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,0,1,18,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,9.49969324264369e-05,0.006349529086956552,0.006407940560509624,0.013849651178276698,0.013662562853065515,0.29138064877685016,0.19746343296471072,0.0,10885,exact_rule_vectors/010885.npz
308,X_VALID,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,exact,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,3.8343585636082125e-05,0.0006902546472847222,0.0006826475561355433,0.0005409354948986685,0.000261981535689951,0.018388462002294232,0.0034422785573060507,0.0,10943,exact_rule_vectors/010943.npz
308,X_VALID,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,3.8343585636082125e-05,0.0013074447522386408,0.00134321675719648,0.011798897971168664,0.01186543419126484,0.15554496876363927,0.13889936785536777,0.0,10985,exact_rule_vectors/010985.npz
308,X_VALID,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,3.8343585636082125e-05,0.001244650036616629,0.0012808842015869556,0.07287481554211954,0.07298390818969269,0.8704453657351601,0.8528489768220636,0.0,11094,exact_rule_vectors/011094.npz
308,X_VALID,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,0,1,11,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,3.8343585636082125e-05,0.0012903022630496811,0.0013262797574614899,0.015237308622709934,0.015190807389377682,0.20806937991756883,0.18975237976639225,0.0,11122,exact_rule_vectors/011122.npz
308,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,exact,0,1,13,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,1.3881721617620848e-05,0.00048279292490194237,0.0004917787851880741,0.0004476290604973865,0.00016158018832256987,0.013957660001622185,0.002171758075250711,0.0,11180,exact_rule_vectors/011180.npz
308,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,13,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,1.3881721617620848e-05,0.0017854722297577946,0.0017753545670864815,0.004468046287304994,0.004619018729113497,0.0696460687166435,0.05420905546952629,0.0,11222,exact_rule_vectors/011222.npz
308,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,0,1,13,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,1.3881721617620848e-05,0.0019012508244060117,0.0018909773757480315,0.0904804288239601,0.09029305725112802,1.3539944304424438,1.3233679020240279,0.0,11331,exact_rule_vectors/011331.npz
308,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,0,1,13,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,1.3881721617620848e-05,0.0017965561929211998,0.001786415843930428,0.0013057617790208159,0.0021234839190828127,0.041468886660717866,0.03097705539557323,0.0,11359,exact_rule_vectors/011359.npz
309,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,exact,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,7.083318172880531e-05,0.002114100938671958,0.002077915009452275,0.0011921493782522774,0.0015223257033854702,0.046259191204364496,0.018951798132353193,0.0,11417,exact_rule_vectors/011417.npz
309,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,7.083318172880531e-05,0.0026535107437954835,0.002590672824234899,0.007171907984368152,0.007519240051522624,0.12502325217297292,0.09652393695913808,0.0,11459,exact_rule_vectors/011459.npz
309,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,7.083318172880531e-05,0.002691612216690082,0.0026285674685049124,0.020974155389227672,0.021411504076700758,0.3299456724335003,0.29862930330958587,0.0,11568,exact_rule_vectors/011568.npz
309,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,0,1,20,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,7.083318172880531e-05,0.002680415410864742,0.002618102024346172,0.006955922178946883,0.007338277844823606,0.11873280249428798,0.09260399710827011,0.0,11596,exact_rule_vectors/011596.npz
309,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,exact,0,1,18,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.00024333120690711685,0.0031650107226731334,0.003186630261592536,0.0026942468707809304,0.0010881873671848346,0.0886946965024945,0.01398781559460311,0.0,11654,exact_rule_vectors/011654.npz
309,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,18,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.00024333120690711685,0.011308438980899584,0.011084375926158695,0.041548692302149644,0.04138916049086759,0.7715505976910259,0.6045163195940654,0.0,11696,exact_rule_vectors/011696.npz
309,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,0,1,18,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.00024333120690711685,0.011012166477372047,0.01078780764684616,0.1019100796635191,0.10154027072276176,1.6447474164057034,1.4788428854683586,0.0,11805,exact_rule_vectors/011805.npz
309,X_BASE,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,0,1,18,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.00024333120690711685,0.011039526934006862,0.010814764617374226,0.007155481201549873,0.01210002447370082,0.24493859186636802,0.17518580325792033,0.0,11833,exact_rule_vectors/011833.npz
309,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,exact,0,1,13,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.0005924243834946351,0.004335304491370823,0.004593224812284999,0.004526035726867853,0.0022805748624054037,0.14145011134504074,0.02880122105190325,0.0,11891,exact_rule_vectors/011891.npz
309,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,13,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.0005924243834946351,0.008874156599466169,0.008408412880171877,0.010960432527863356,0.014752944176951537,0.2509312443465363,0.20724761745025147,0.0,11933,exact_rule_vectors/011933.npz
309,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,0,1,13,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.0005924243834946351,0.009340180746201058,0.00886477095127174,0.03274148722548934,0.03455972692071367,0.5410267460282775,0.46108588586557286,0.0,12042,exact_rule_vectors/012042.npz
309,X_BASE,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,0,1,13,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.0005924243834946351,0.008321281344349162,0.007842894726155876,0.02643390302899033,0.026420805344850442,0.4976816530895611,0.3797063669949406,0.0,12070,exact_rule_vectors/012070.npz
309,X_VALID,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,exact,0,1,19,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.00010011622385516456,0.0005255886556886558,0.000494051898540693,0.0006342043602840822,0.0003700321734648093,0.01771854944312219,0.004262517640469729,0.0,12128,exact_rule_vectors/012128.npz
309,X_VALID,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,19,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.00010011622385516456,0.006277732183134565,0.006354006581208003,0.03571920874181206,0.035726010757824486,0.6038221733098112,0.5102525636264575,0.0,12170,exact_rule_vectors/012170.npz
309,X_VALID,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,16,0,1,19,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.00010011622385516456,0.00615203650974458,0.0062278059125717225,0.08730886901833879,0.08683026360737311,1.3606296097443016,1.2610926832266196,0.0,12279,exact_rule_vectors/012279.npz
309,X_VALID,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,256,0,1,19,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,0.00010011622385516456,0.006227215462303115,0.006303791764444471,0.015529353405659741,0.0156353269598321,0.31336172373262455,0.22362133622114114,0.0,12307,exact_rule_vectors/012307.npz
309,X_VALID,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,exact,0,1,12,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,4.621599486745799e-05,0.0007631907666497902,0.000784570725683926,0.0006783691340144328,0.00041342028171913436,0.021703362672077283,0.005245666205397712,0.0,12365,exact_rule_vectors/012365.npz
309,X_VALID,24,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,12,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,concatenated_per_prompt_helmert,4.621599486745799e-05,0.0020051614665747854,0.0019708039837578726,0.02180565411797934,0.02185664844573728,0.3226635268382127,0.2958612420846392,0.0,12407,exact_rule_vectors/012407.npz
