seed,arm,anchor,method,rank_cap,alpha,n,noise,r,k,fit_budget,representation,elapsed_step,direction_omission_norm,fit_residual_norm,finite_step_nonlinearity_norm,total_residual_norm,triangle_upper_bound,triangle_bound_holds,vectors_file,jacobian_fixed_at_anchor
303,X_BASE,8,B5_WORST_GROUP_RANK,0,0.0,exact,0,0,18,8,per_prompt_helmert,9,0.40487895099071014,0.0,0.18329125871663884,0.5871198087316218,0.588170209707349,True,oracle_decomposition/006626.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,0,0.0,exact,0,0,18,8,per_prompt_helmert,10,0.4544111806863854,0.0,0.2353159211744254,0.6882857425604886,0.6897271018608109,True,oracle_decomposition/006626.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,0,0.0,exact,0,0,18,8,per_prompt_helmert,11,0.5073062674753159,0.0,0.2994097409149704,0.8047497265043718,0.8067160083902863,True,oracle_decomposition/006626.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,0,0.0,exact,0,0,18,8,per_prompt_helmert,12,0.5629485974328451,0.0,0.3742779782877262,0.934568096011372,0.9372265757205713,True,oracle_decomposition/006626.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,0,0.0,exact,0,0,18,8,per_prompt_helmert,13,0.6185371472359911,0.0,0.4620449151177046,1.0770578369563735,1.0805820623536957,True,oracle_decomposition/006626.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,0,0.0,exact,0,0,18,8,per_prompt_helmert,14,0.6681868263669439,0.0,0.5534049497555357,1.2171393185376262,1.2215917761224797,True,oracle_decomposition/006626.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,0,0.0,exact,0,0,18,8,per_prompt_helmert,15,0.7109533646000263,0.0,0.64709561716935,1.3526970522708175,1.3580489817693764,True,oracle_decomposition/006626.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,0,0.0,exact,0,0,18,8,per_prompt_helmert,16,0.7561555056056916,0.0,0.7501658340696169,1.4998807325218273,1.5063213396753086,True,oracle_decomposition/006626.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,1,0.01,exact,0,1,18,8,per_prompt_helmert,1,0.031247217174415417,0.0017781298120932408,0.0010861935969014415,0.03359016409669081,0.0341115405834101,True,oracle_decomposition/006629.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,1,0.01,exact,0,1,18,8,per_prompt_helmert,2,0.06386267885878152,0.0037947180035816366,0.005006339956987264,0.07098242000588738,0.07266373681935043,True,oracle_decomposition/006629.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,1,0.01,exact,0,1,18,8,per_prompt_helmert,3,0.09821590375365039,0.004787498750561846,0.01144993684924837,0.11161455881165525,0.1144533393534606,True,oracle_decomposition/006629.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,1,0.01,exact,0,1,18,8,per_prompt_helmert,4,0.13318506531823981,0.006552368740902596,0.022912169247263046,0.1577896228319766,0.16264960330640546,True,oracle_decomposition/006629.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,1,0.01,exact,0,1,18,8,per_prompt_helmert,5,0.1660426948980293,0.00877598946904038,0.039352119714592536,0.20638677884834453,0.21417080408166222,True,oracle_decomposition/006629.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,1,0.01,exact,0,1,18,8,per_prompt_helmert,6,0.20051607887062134,0.011488278452666615,0.06223725430474299,0.2618849080611238,0.27424161162803096,True,oracle_decomposition/006629.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,1,0.01,exact,0,1,18,8,per_prompt_helmert,7,0.23693589284061994,0.014516534905426457,0.09342352297862759,0.32672053198397755,0.344875950724674,True,oracle_decomposition/006629.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,1,0.01,exact,0,1,18,8,per_prompt_helmert,8,0.27323391100344946,0.018033662678526362,0.13305569531095016,0.39855362474912137,0.424323268992926,True,oracle_decomposition/006629.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,1,0.01,exact,0,1,18,8,per_prompt_helmert,9,0.3113795998688977,0.021673132594536817,0.18329125871663884,0.48180552837900076,0.5163439911800733,True,oracle_decomposition/006629.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,1,0.01,exact,0,1,18,8,per_prompt_helmert,10,0.34787932228322893,0.024822510627597185,0.2353159211744254,0.5647897900428632,0.6080177540852515,True,oracle_decomposition/006629.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,1,0.01,exact,0,1,18,8,per_prompt_helmert,11,0.3854714290439218,0.02820810324552902,0.2994097409149704,0.6599988620653103,0.7130892732044212,True,oracle_decomposition/006629.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,1,0.01,exact,0,1,18,8,per_prompt_helmert,12,0.4213597177491676,0.031987570864562304,0.3742779782877262,0.7637460526777229,0.8276252669014561,True,oracle_decomposition/006629.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,1,0.01,exact,0,1,18,8,per_prompt_helmert,13,0.4611809636657503,0.035502355311185195,0.4620449151177046,0.8833052029207835,0.9587282340946401,True,oracle_decomposition/006629.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,1,0.01,exact,0,1,18,8,per_prompt_helmert,14,0.5022305904757252,0.03866508397091622,0.5534049497555357,1.0063953971381265,1.094300624202177,True,oracle_decomposition/006629.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,1,0.01,exact,0,1,18,8,per_prompt_helmert,15,0.5455162462935221,0.04154722779301525,0.64709561716935,1.1314938114964823,1.2341590912558875,True,oracle_decomposition/006629.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,1,0.01,exact,0,1,18,8,per_prompt_helmert,16,0.5861920254513401,0.04445077111939072,0.7501658340696169,1.2640318101773063,1.3808086306403478,True,oracle_decomposition/006629.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,2,0.01,exact,0,2,18,8,per_prompt_helmert,1,0.00510102593314132,0.004320329888465123,0.0010861935969014415,0.0044508014375265175,0.010507549418507884,True,oracle_decomposition/006630.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,2,0.01,exact,0,2,18,8,per_prompt_helmert,2,0.009860785348686485,0.009016826123146094,0.005006339956987264,0.01332689096491091,0.02388395142881984,True,oracle_decomposition/006630.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,2,0.01,exact,0,2,18,8,per_prompt_helmert,3,0.015148729477116757,0.012067267044249099,0.01144993684924837,0.025687776493825115,0.038665933370614226,True,oracle_decomposition/006630.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,2,0.01,exact,0,2,18,8,per_prompt_helmert,4,0.022492579152725248,0.016253524309186546,0.022912169247263046,0.04731139311824413,0.061658272709174844,True,oracle_decomposition/006630.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,2,0.01,exact,0,2,18,8,per_prompt_helmert,5,0.03019304308842142,0.021080813476817527,0.039352119714592536,0.07484984099233352,0.09062597627983149,True,oracle_decomposition/006630.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,2,0.01,exact,0,2,18,8,per_prompt_helmert,6,0.04338336368979074,0.026602340552818477,0.06223725430474299,0.10964879137184709,0.1322229585473522,True,oracle_decomposition/006630.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,2,0.01,exact,0,2,18,8,per_prompt_helmert,7,0.058676944105875685,0.03264052396913191,0.09342352297862759,0.15486346020342814,0.18474099105363517,True,oracle_decomposition/006630.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,2,0.01,exact,0,2,18,8,per_prompt_helmert,8,0.07747546377202302,0.03934784972215507,0.13305569531095016,0.2096408706409664,0.24987900880512826,True,oracle_decomposition/006630.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,2,0.01,exact,0,2,18,8,per_prompt_helmert,9,0.09773746924599978,0.04627859556784027,0.18329125871663884,0.2766745606195714,0.32730732353047887,True,oracle_decomposition/006630.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,2,0.01,exact,0,2,18,8,per_prompt_helmert,10,0.11689834634341202,0.05238875272353069,0.2353159211744254,0.34319425198947723,0.4046030202413681,True,oracle_decomposition/006630.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,2,0.01,exact,0,2,18,8,per_prompt_helmert,11,0.13815171377879135,0.058842462571062154,0.2994097409149704,0.424051386113943,0.4964039172648239,True,oracle_decomposition/006630.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,2,0.01,exact,0,2,18,8,per_prompt_helmert,12,0.15933030018869582,0.06588321477326463,0.3742779782877262,0.5161001059268027,0.5994914932496866,True,oracle_decomposition/006630.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,2,0.01,exact,0,2,18,8,per_prompt_helmert,13,0.18433827916695572,0.07247859833950189,0.4620449151177046,0.6235955978171006,0.7188617926241623,True,oracle_decomposition/006630.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,2,0.01,exact,0,2,18,8,per_prompt_helmert,14,0.21128115741150766,0.07850412575988874,0.5534049497555357,0.7326350816799648,0.8431902329269321,True,oracle_decomposition/006630.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,2,0.01,exact,0,2,18,8,per_prompt_helmert,15,0.2439153907916717,0.08396910708050069,0.64709561716935,0.8431620046253794,0.9749801150415225,True,oracle_decomposition/006630.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,2,0.01,exact,0,2,18,8,per_prompt_helmert,16,0.2728588332553664,0.08947381784830813,0.7501658340696169,0.9634129564938704,1.1124984851732915,True,oracle_decomposition/006630.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,4,0.01,exact,0,4,18,8,per_prompt_helmert,1,0.0050423733796475315,0.004361344983758097,0.0010861935969014415,0.0042534150975381034,0.010489911960307071,True,oracle_decomposition/006631.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,4,0.01,exact,0,4,18,8,per_prompt_helmert,2,0.009757461197669568,0.009064663439182224,0.005006339956987264,0.013129258922342351,0.023828464593839055,True,oracle_decomposition/006631.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,4,0.01,exact,0,4,18,8,per_prompt_helmert,3,0.014957564655738137,0.012060576353119815,0.01144993684924837,0.02565874151240146,0.038468077858106325,True,oracle_decomposition/006631.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,4,0.01,exact,0,4,18,8,per_prompt_helmert,4,0.02200146142018181,0.01618333503935263,0.022912169247263046,0.047259256832461266,0.061096965706797485,True,oracle_decomposition/006631.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,4,0.01,exact,0,4,18,8,per_prompt_helmert,5,0.0294465012617328,0.020966668569508934,0.039352119714592536,0.07476347122371821,0.08976528954583426,True,oracle_decomposition/006631.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,4,0.01,exact,0,4,18,8,per_prompt_helmert,6,0.04217284323434639,0.02645221342266218,0.06223725430474299,0.10946902989591344,0.13086231096175155,True,oracle_decomposition/006631.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,4,0.01,exact,0,4,18,8,per_prompt_helmert,7,0.057076206911215344,0.03245044078949093,0.09342352297862759,0.1546016320225388,0.18295017067933386,True,oracle_decomposition/006631.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,4,0.01,exact,0,4,18,8,per_prompt_helmert,8,0.07561599391658429,0.039035603932876035,0.13305569531095016,0.2092594795807835,0.24770729316041049,True,oracle_decomposition/006631.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,4,0.01,exact,0,4,18,8,per_prompt_helmert,9,0.09571022662614859,0.0459196040908972,0.18329125871663884,0.2762364288794691,0.32492108943368464,True,oracle_decomposition/006631.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,4,0.01,exact,0,4,18,8,per_prompt_helmert,10,0.11473777216636048,0.05196926194322484,0.2353159211744254,0.3427181616666367,0.4020229552840107,True,oracle_decomposition/006631.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,4,0.01,exact,0,4,18,8,per_prompt_helmert,11,0.1358177436355836,0.058362587890121005,0.2994097409149704,0.4235143545598289,0.49359007244067504,True,oracle_decomposition/006631.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,4,0.01,exact,0,4,18,8,per_prompt_helmert,12,0.15669686431719884,0.06534850957132768,0.3742779782877262,0.5154789118329677,0.5963233521762528,True,oracle_decomposition/006631.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,4,0.01,exact,0,4,18,8,per_prompt_helmert,13,0.18178710217891697,0.071972366134439,0.4620449151177046,0.6230139417260889,0.7158043834310606,True,oracle_decomposition/006631.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,4,0.01,exact,0,4,18,8,per_prompt_helmert,14,0.20840521534590287,0.07808678538548668,0.5534049497555357,0.7320122108871896,0.8398969504869253,True,oracle_decomposition/006631.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,4,0.01,exact,0,4,18,8,per_prompt_helmert,15,0.2407138559157131,0.08354534541169002,0.64709561716935,0.8424653663958835,0.9713548184967532,True,oracle_decomposition/006631.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,4,0.01,exact,0,4,18,8,per_prompt_helmert,16,0.26932180559231544,0.08904686356723941,0.7501658340696169,0.9626283290838213,1.1085345032291718,True,oracle_decomposition/006631.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,18,8,per_prompt_helmert,1,0.004313760643290633,0.003092688413496404,0.0010861935969014415,0.00427249195788403,0.008492642653688478,True,oracle_decomposition/006632.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,18,8,per_prompt_helmert,2,0.009336106307630222,0.007334686469554181,0.005006339956987264,0.013213058367874161,0.021677132734171666,True,oracle_decomposition/006632.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,18,8,per_prompt_helmert,3,0.015167758408111688,0.009793861555987373,0.01144993684924837,0.02576064249946688,0.03641155681334743,True,oracle_decomposition/006632.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,18,8,per_prompt_helmert,4,0.02311253598547664,0.014232273848762291,0.022912169247263046,0.047401065106568344,0.06025697908150198,True,oracle_decomposition/006632.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,18,8,per_prompt_helmert,5,0.031172074108091984,0.0193758425351758,0.039352119714592536,0.07497059877238532,0.08990003635786031,True,oracle_decomposition/006632.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,18,8,per_prompt_helmert,6,0.0441051473648741,0.025279782608786456,0.06223725430474299,0.1097274971741347,0.13162218427840355,True,oracle_decomposition/006632.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,18,8,per_prompt_helmert,7,0.05917188593327698,0.03273351081595007,0.09342352297862759,0.15491340105781776,0.18532891972785465,True,oracle_decomposition/006632.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,18,8,per_prompt_helmert,8,0.07792941981396394,0.040795422546792956,0.13305569531095016,0.2096307268041248,0.25178053767170705,True,oracle_decomposition/006632.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,18,8,per_prompt_helmert,9,0.09814653113657618,0.04950520434008012,0.18329125871663884,0.27667278035253984,0.33094299419329515,True,oracle_decomposition/006632.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,18,8,per_prompt_helmert,10,0.11747994951451528,0.057477207901344175,0.2353159211744254,0.3432120572682328,0.41027307859028483,True,oracle_decomposition/006632.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,18,8,per_prompt_helmert,11,0.13872627208543398,0.06551803924214104,0.2994097409149704,0.42407763773057144,0.5036540522425454,True,oracle_decomposition/006632.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,18,8,per_prompt_helmert,12,0.15979984048134044,0.0744148804334043,0.3742779782877262,0.5161195187087338,0.608492699202471,True,oracle_decomposition/006632.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,18,8,per_prompt_helmert,13,0.18469848837301228,0.0821484443695013,0.4620449151177046,0.6237277759436669,0.7288918478602182,True,oracle_decomposition/006632.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,18,8,per_prompt_helmert,14,0.2112576744545934,0.08939486826259614,0.5534049497555357,0.732762888130997,0.8540574924727252,True,oracle_decomposition/006632.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,18,8,per_prompt_helmert,15,0.24391589645632147,0.0965267315393507,0.64709561716935,0.8432364949854072,0.9875382451650222,True,oracle_decomposition/006632.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,18,8,per_prompt_helmert,16,0.27263275398938663,0.10351540525475589,0.7501658340696169,0.9634308910171185,1.1263139933137594,True,oracle_decomposition/006632.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,16,0.01,exact,0,16,18,8,per_prompt_helmert,1,0.004292720041627735,0.0028185975145475542,0.0010861935969014415,0.004283455898272464,0.008197511153076731,True,oracle_decomposition/006633.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,16,0.01,exact,0,16,18,8,per_prompt_helmert,2,0.009763295960031537,0.007590389817289078,0.005006339956987264,0.01326177453894553,0.022360025734307877,True,oracle_decomposition/006633.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,16,0.01,exact,0,16,18,8,per_prompt_helmert,3,0.015524748352522108,0.010528315846717675,0.01144993684924837,0.025824622428429953,0.03750300104848815,True,oracle_decomposition/006633.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,16,0.01,exact,0,16,18,8,per_prompt_helmert,4,0.023074831685478393,0.016190191358285613,0.022912169247263046,0.047505654779838986,0.062177192291027056,True,oracle_decomposition/006633.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,16,0.01,exact,0,16,18,8,per_prompt_helmert,5,0.0301907573050724,0.02248107736305746,0.039352119714592536,0.07512640146697905,0.0920239543827224,True,oracle_decomposition/006633.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,16,0.01,exact,0,16,18,8,per_prompt_helmert,6,0.041941533163421245,0.030043019664652858,0.06223725430474299,0.10992557283043337,0.1342218071328171,True,oracle_decomposition/006633.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,16,0.01,exact,0,16,18,8,per_prompt_helmert,7,0.0556797349922804,0.039414612991166297,0.09342352297862759,0.15516579695925767,0.18851787096207429,True,oracle_decomposition/006633.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,16,0.01,exact,0,16,18,8,per_prompt_helmert,8,0.07253839189424906,0.048589665011892186,0.13305569531095016,0.20993605243872948,0.2541837522170914,True,oracle_decomposition/006633.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,16,0.01,exact,0,16,18,8,per_prompt_helmert,9,0.09094075522108994,0.059078255136630405,0.18329125871663884,0.27704000082903335,0.3333102690743592,True,oracle_decomposition/006633.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,16,0.01,exact,0,16,18,8,per_prompt_helmert,10,0.10894847867093056,0.06945221725550088,0.2353159211744254,0.343631193596044,0.41371661710085683,True,oracle_decomposition/006633.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,16,0.01,exact,0,16,18,8,per_prompt_helmert,11,0.1293394961437163,0.08062803126907757,0.2994097409149704,0.42455587974660397,0.5093772683277643,True,oracle_decomposition/006633.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,16,0.01,exact,0,16,18,8,per_prompt_helmert,12,0.14972346580570545,0.09234273014247195,0.3742779782877262,0.5166687629563744,0.6163441742359036,True,oracle_decomposition/006633.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,16,0.01,exact,0,16,18,8,per_prompt_helmert,13,0.17370521611191522,0.1018778341218434,0.4620449151177046,0.6243389885492729,0.7376279653514632,True,oracle_decomposition/006633.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,16,0.01,exact,0,16,18,8,per_prompt_helmert,14,0.20027573086541586,0.11096667172155862,0.5534049497555357,0.7334240550060621,0.8646473523425101,True,oracle_decomposition/006633.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,16,0.01,exact,0,16,18,8,per_prompt_helmert,15,0.23393524724217243,0.11995962292202629,0.64709561716935,0.8439318531027964,1.0009904873335487,True,oracle_decomposition/006633.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,16,0.01,exact,0,16,18,8,per_prompt_helmert,16,0.26307778824729705,0.12868954162618915,0.7501658340696169,0.9641712411699599,1.1419331639431032,True,oracle_decomposition/006633.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,18,18,8,per_prompt_helmert,1,0.004295359840898815,0.0029005236941188712,0.0010861935969014415,0.004284130553495291,0.008282077131919127,True,oracle_decomposition/006634.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,18,18,8,per_prompt_helmert,2,0.009749112198672295,0.007548271453745764,0.005006339956987264,0.01326455229753525,0.022303723609405322,True,oracle_decomposition/006634.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,18,18,8,per_prompt_helmert,3,0.015529098335010339,0.010303824630262729,0.01144993684924837,0.025828464732870232,0.03728285981452144,True,oracle_decomposition/006634.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,18,18,8,per_prompt_helmert,4,0.023113790112463506,0.015981662346688016,0.022912169247263046,0.04751198795527789,0.062007621706414565,True,oracle_decomposition/006634.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,18,18,8,per_prompt_helmert,5,0.03022540560118375,0.02239168215030867,0.039352119714592536,0.07513583398534669,0.09196920746608496,True,oracle_decomposition/006634.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,18,18,8,per_prompt_helmert,6,0.04212794812560444,0.029252941525121274,0.06223725430474299,0.10993785117751478,0.1336181439554687,True,oracle_decomposition/006634.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,18,18,8,per_prompt_helmert,7,0.05596067494071094,0.03801396228224321,0.09342352297862759,0.15518162023956134,0.18739816020158173,True,oracle_decomposition/006634.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,18,18,8,per_prompt_helmert,8,0.07275407365257647,0.04721633677183235,0.13305569531095016,0.20995543594812555,0.253026105735359,True,oracle_decomposition/006634.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,18,18,8,per_prompt_helmert,9,0.09113139225551924,0.05779495985044279,0.18329125871663884,0.27706356797292264,0.3322176108226009,True,oracle_decomposition/006634.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,18,18,8,per_prompt_helmert,10,0.10911656327974718,0.06799864901853474,0.2353159211744254,0.34365842432732835,0.4124311334727073,True,oracle_decomposition/006634.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,18,18,8,per_prompt_helmert,11,0.12942561235920713,0.07958704715822924,0.2994097409149704,0.424587022085122,0.5084224004324068,True,oracle_decomposition/006634.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,18,18,8,per_prompt_helmert,12,0.14977433707938342,0.0915779662493195,0.3742779782877262,0.5167043231659079,0.6156302816164291,True,oracle_decomposition/006634.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,18,18,8,per_prompt_helmert,13,0.17367483316871124,0.10234381909160248,0.4620449151177046,0.6243786834390542,0.7380635673780184,True,oracle_decomposition/006634.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,18,18,8,per_prompt_helmert,14,0.20023661778314902,0.1123006144901143,0.5534049497555357,0.7334673460124296,0.865942182028799,True,oracle_decomposition/006634.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,18,18,8,per_prompt_helmert,15,0.23394660718521648,0.12212560828205718,0.64709561716935,0.8439777639218565,1.0031678326366238,True,oracle_decomposition/006634.npz,True
303,X_BASE,8,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,18,18,8,per_prompt_helmert,16,0.2631349368871615,0.13167415260513368,0.7501658340696169,0.9642203608384841,1.144974923561912,True,oracle_decomposition/006634.npz,True
303,X_BASE,24,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,17,17,8,per_prompt_helmert,1,0.00775654427703865,0.0015526386719178474,0.0030691191589205407,0.008589065768365205,0.012378302107877038,True,oracle_decomposition/006636.npz,True
303,X_BASE,24,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,17,17,8,per_prompt_helmert,2,0.013110097636302168,0.009182786349925623,0.009507809866509096,0.0172764785889133,0.031800693852736886,True,oracle_decomposition/006636.npz,True
303,X_BASE,24,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,17,17,8,per_prompt_helmert,3,0.018749891626143236,0.008415171936604716,0.021612748759843977,0.030751880383226952,0.04877781232259193,True,oracle_decomposition/006636.npz,True
303,X_BASE,24,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,17,17,8,per_prompt_helmert,4,0.02912373519792176,0.018114066319195092,0.03221937252572381,0.047815466937938846,0.07945717404284067,True,oracle_decomposition/006636.npz,True
303,X_BASE,24,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,17,17,8,per_prompt_helmert,5,0.04022186753322301,0.023674326412728326,0.04397583989078865,0.06860960981201918,0.10787203383673999,True,oracle_decomposition/006636.npz,True
303,X_BASE,24,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,17,17,8,per_prompt_helmert,6,0.05546594614026282,0.04006506332969086,0.04039418009244714,0.0815536491316458,0.13592518956240082,True,oracle_decomposition/006636.npz,True
303,X_BASE,24,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,17,17,8,per_prompt_helmert,7,0.07280659913695238,0.04804818714852748,0.04302896312190115,0.09549040823261339,0.163883749407381,True,oracle_decomposition/006636.npz,True
303,X_BASE,24,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,17,17,8,per_prompt_helmert,8,0.09676756380188441,0.057261235034759765,0.0640810016366048,0.12030279085408266,0.21810980047324896,True,oracle_decomposition/006636.npz,True
303,X_BASE,24,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,17,17,8,per_prompt_helmert,9,0.12422400610702254,0.06523013115763471,0.1117870453709843,0.16000792882489326,0.30124118263564154,True,oracle_decomposition/006636.npz,True
303,X_BASE,24,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,17,17,8,per_prompt_helmert,10,0.15047029195777886,0.06765437283422503,0.16099049407759317,0.19194973901538992,0.37911515886959707,True,oracle_decomposition/006636.npz,True
303,X_BASE,24,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,17,17,8,per_prompt_helmert,11,0.17574912967256434,0.060992309568945295,0.19127493004963453,0.20157091528583493,0.42801636929114417,True,oracle_decomposition/006636.npz,True
303,X_BASE,24,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,17,17,8,per_prompt_helmert,12,0.20549325056032808,0.05268409577985471,0.21303205639750022,0.20681195990250872,0.471209402737683,True,oracle_decomposition/006636.npz,True
