seed,arm,anchor,method,rank_cap,alpha,n,noise,fit_budget,representation,input_mode,r,k,delta_rmse,delta_truth_ss,decomposition_level
301,X_BASE,8,B5_WORST_GROUP_RANK,0,0.0,exact,0,8,per_prompt,actual_d,0,23,0.003437385096144238,0.0408347699300163,FITTED_RESPONSE_VS_FINITE_STEP
301,X_BASE,8,B5_WORST_GROUP_RANK,1,0.01,exact,0,8,per_prompt,actual_d,1,23,0.0010146507760067929,0.0408347699300163,FITTED_RESPONSE_VS_FINITE_STEP
301,X_BASE,8,B5_WORST_GROUP_RANK,2,0.01,exact,0,8,per_prompt,actual_d,2,23,0.0005251020321209596,0.0408347699300163,FITTED_RESPONSE_VS_FINITE_STEP
301,X_BASE,8,B5_WORST_GROUP_RANK,4,0.01,exact,0,8,per_prompt,actual_d,4,23,0.0005236197720678678,0.0408347699300163,FITTED_RESPONSE_VS_FINITE_STEP
301,X_BASE,8,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,per_prompt,actual_d,8,23,0.000524581751905471,0.0408347699300163,FITTED_RESPONSE_VS_FINITE_STEP
301,X_BASE,8,B5_WORST_GROUP_RANK,16,0.01,exact,0,8,per_prompt,actual_d,16,23,0.0005255941350045633,0.0408347699300163,FITTED_RESPONSE_VS_FINITE_STEP
301,X_BASE,8,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,8,per_prompt,actual_d,23,23,0.0005257001595563074,0.0408347699300163,FITTED_RESPONSE_VS_FINITE_STEP
301,X_BASE,8,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,8,per_prompt,actual_d,23,23,0.0005257001595562902,0.0408347699300163,FITTED_RESPONSE_VS_FINITE_STEP
301,X_BASE,8,O0_FULL_J_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,737,23,9.968688102150797e-05,0.0408347699300163,FULL_J_VS_FINITE_STEP
301,X_BASE,8,O1_JQ_SVD_ORACLE,0,0.0,exact,0,8,per_prompt,actual_d,0,23,0.003437385096144238,0.0408347699300163,LOW_RANK_J_VS_FINITE_STEP
301,X_BASE,8,O1_JQ_SVD_ORACLE,1,0.0,exact,0,8,per_prompt,actual_d,1,23,0.002217745306220371,0.0408347699300163,LOW_RANK_J_VS_FINITE_STEP
301,X_BASE,8,O1_JQ_SVD_ORACLE,2,0.0,exact,0,8,per_prompt,actual_d,2,23,0.000438618676339111,0.0408347699300163,LOW_RANK_J_VS_FINITE_STEP
301,X_BASE,8,O1_JQ_SVD_ORACLE,4,0.0,exact,0,8,per_prompt,actual_d,4,23,0.0003833557952932051,0.0408347699300163,LOW_RANK_J_VS_FINITE_STEP
301,X_BASE,8,O1_JQ_SVD_ORACLE,8,0.0,exact,0,8,per_prompt,actual_d,8,23,0.0003774983181118984,0.0408347699300163,LOW_RANK_J_VS_FINITE_STEP
301,X_BASE,8,O1_JQ_SVD_ORACLE,16,0.0,exact,0,8,per_prompt,actual_d,16,23,0.0003766558554769655,0.0408347699300163,LOW_RANK_J_VS_FINITE_STEP
301,X_BASE,8,O1_JQ_SVD_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,23,23,0.00037657672934438794,0.0408347699300163,LOW_RANK_J_VS_FINITE_STEP
301,X_BASE,24,B5_WORST_GROUP_RANK,0,0.0,exact,0,8,per_prompt,actual_d,0,20,0.00899933664337857,0.27989473543207927,FITTED_RESPONSE_VS_FINITE_STEP
301,X_BASE,24,B5_WORST_GROUP_RANK,1,0.01,exact,0,8,per_prompt,actual_d,1,20,0.001546614099018542,0.27989473543207927,FITTED_RESPONSE_VS_FINITE_STEP
301,X_BASE,24,B5_WORST_GROUP_RANK,2,0.01,exact,0,8,per_prompt,actual_d,2,20,0.0009449982553928136,0.27989473543207927,FITTED_RESPONSE_VS_FINITE_STEP
301,X_BASE,24,B5_WORST_GROUP_RANK,4,0.01,exact,0,8,per_prompt,actual_d,4,20,0.0009289901527971249,0.27989473543207927,FITTED_RESPONSE_VS_FINITE_STEP
301,X_BASE,24,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,per_prompt,actual_d,8,20,0.0009361560079868298,0.27989473543207927,FITTED_RESPONSE_VS_FINITE_STEP
301,X_BASE,24,B5_WORST_GROUP_RANK,16,0.01,exact,0,8,per_prompt,actual_d,16,20,0.0009373624938780186,0.27989473543207927,FITTED_RESPONSE_VS_FINITE_STEP
301,X_BASE,24,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,8,per_prompt,actual_d,20,20,0.0009373636364154924,0.27989473543207927,FITTED_RESPONSE_VS_FINITE_STEP
301,X_BASE,24,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,8,per_prompt,actual_d,20,20,0.00093736363641549,0.27989473543207927,FITTED_RESPONSE_VS_FINITE_STEP
301,X_BASE,24,O0_FULL_J_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,737,20,0.00017957079414051161,0.27989473543207927,FULL_J_VS_FINITE_STEP
301,X_BASE,24,O1_JQ_SVD_ORACLE,0,0.0,exact,0,8,per_prompt,actual_d,0,20,0.00899933664337857,0.27989473543207927,LOW_RANK_J_VS_FINITE_STEP
301,X_BASE,24,O1_JQ_SVD_ORACLE,1,0.0,exact,0,8,per_prompt,actual_d,1,20,0.005627383099392868,0.27989473543207927,LOW_RANK_J_VS_FINITE_STEP
301,X_BASE,24,O1_JQ_SVD_ORACLE,2,0.0,exact,0,8,per_prompt,actual_d,2,20,0.0005302139840760394,0.27989473543207927,LOW_RANK_J_VS_FINITE_STEP
301,X_BASE,24,O1_JQ_SVD_ORACLE,4,0.0,exact,0,8,per_prompt,actual_d,4,20,0.00044542815264052646,0.27989473543207927,LOW_RANK_J_VS_FINITE_STEP
301,X_BASE,24,O1_JQ_SVD_ORACLE,8,0.0,exact,0,8,per_prompt,actual_d,8,20,0.00036993154898137966,0.27989473543207927,LOW_RANK_J_VS_FINITE_STEP
301,X_BASE,24,O1_JQ_SVD_ORACLE,16,0.0,exact,0,8,per_prompt,actual_d,16,20,0.00036687470339337837,0.27989473543207927,LOW_RANK_J_VS_FINITE_STEP
301,X_BASE,24,O1_JQ_SVD_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,20,20,0.00036655750828924684,0.27989473543207927,LOW_RANK_J_VS_FINITE_STEP
301,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,exact,0,8,per_prompt,actual_d,0,11,0.00481669858107546,0.08018122252354912,FITTED_RESPONSE_VS_FINITE_STEP
301,X_BASE,40,B5_WORST_GROUP_RANK,1,0.01,exact,0,8,per_prompt,actual_d,1,11,0.001750785381944457,0.08018122252354912,FITTED_RESPONSE_VS_FINITE_STEP
301,X_BASE,40,B5_WORST_GROUP_RANK,2,0.01,exact,0,8,per_prompt,actual_d,2,11,0.001548080761153123,0.08018122252354912,FITTED_RESPONSE_VS_FINITE_STEP
301,X_BASE,40,B5_WORST_GROUP_RANK,4,0.01,exact,0,8,per_prompt,actual_d,4,11,0.0015028564776235365,0.08018122252354912,FITTED_RESPONSE_VS_FINITE_STEP
301,X_BASE,40,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,per_prompt,actual_d,8,11,0.0014985513816366178,0.08018122252354912,FITTED_RESPONSE_VS_FINITE_STEP
301,X_BASE,40,B5_WORST_GROUP_RANK,16,0.01,exact,0,8,per_prompt,actual_d,11,11,0.0014982359352954013,0.08018122252354912,FITTED_RESPONSE_VS_FINITE_STEP
301,X_BASE,40,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,8,per_prompt,actual_d,11,11,0.0014982359352954013,0.08018122252354912,FITTED_RESPONSE_VS_FINITE_STEP
301,X_BASE,40,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,8,per_prompt,actual_d,11,11,0.001498235935295384,0.08018122252354912,FITTED_RESPONSE_VS_FINITE_STEP
301,X_BASE,40,O0_FULL_J_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,737,11,0.00024867401651509035,0.08018122252354912,FULL_J_VS_FINITE_STEP
301,X_BASE,40,O1_JQ_SVD_ORACLE,0,0.0,exact,0,8,per_prompt,actual_d,0,11,0.00481669858107546,0.08018122252354912,LOW_RANK_J_VS_FINITE_STEP
301,X_BASE,40,O1_JQ_SVD_ORACLE,1,0.0,exact,0,8,per_prompt,actual_d,1,11,0.0035113636015560207,0.08018122252354912,LOW_RANK_J_VS_FINITE_STEP
301,X_BASE,40,O1_JQ_SVD_ORACLE,2,0.0,exact,0,8,per_prompt,actual_d,2,11,0.0018252170230041785,0.08018122252354912,LOW_RANK_J_VS_FINITE_STEP
301,X_BASE,40,O1_JQ_SVD_ORACLE,4,0.0,exact,0,8,per_prompt,actual_d,4,11,0.0014375568632839471,0.08018122252354912,LOW_RANK_J_VS_FINITE_STEP
301,X_BASE,40,O1_JQ_SVD_ORACLE,8,0.0,exact,0,8,per_prompt,actual_d,8,11,0.0010382906397204043,0.08018122252354912,LOW_RANK_J_VS_FINITE_STEP
301,X_BASE,40,O1_JQ_SVD_ORACLE,16,0.0,exact,0,8,per_prompt,actual_d,11,11,0.0009984866872284935,0.08018122252354912,LOW_RANK_J_VS_FINITE_STEP
301,X_BASE,40,O1_JQ_SVD_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,11,11,0.0009984866872284935,0.08018122252354912,LOW_RANK_J_VS_FINITE_STEP
301,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,exact,0,8,per_prompt,actual_d,0,14,0.005025638016125112,0.08728832149328548,FITTED_RESPONSE_VS_FINITE_STEP
301,X_VALID,8,B5_WORST_GROUP_RANK,1,0.01,exact,0,8,per_prompt,actual_d,1,14,0.0002880071110111961,0.08728832149328548,FITTED_RESPONSE_VS_FINITE_STEP
301,X_VALID,8,B5_WORST_GROUP_RANK,2,0.01,exact,0,8,per_prompt,actual_d,2,14,0.0002637136271827856,0.08728832149328548,FITTED_RESPONSE_VS_FINITE_STEP
301,X_VALID,8,B5_WORST_GROUP_RANK,4,0.01,exact,0,8,per_prompt,actual_d,4,14,0.00026339180880552963,0.08728832149328548,FITTED_RESPONSE_VS_FINITE_STEP
301,X_VALID,8,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,per_prompt,actual_d,8,14,0.00026283448491454644,0.08728832149328548,FITTED_RESPONSE_VS_FINITE_STEP
301,X_VALID,8,B5_WORST_GROUP_RANK,16,0.01,exact,0,8,per_prompt,actual_d,14,14,0.0002630468978112163,0.08728832149328548,FITTED_RESPONSE_VS_FINITE_STEP
301,X_VALID,8,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,8,per_prompt,actual_d,14,14,0.0002630468978112163,0.08728832149328548,FITTED_RESPONSE_VS_FINITE_STEP
301,X_VALID,8,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,8,per_prompt,actual_d,14,14,0.00026304689781121596,0.08728832149328548,FITTED_RESPONSE_VS_FINITE_STEP
301,X_VALID,8,O0_FULL_J_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,737,14,7.713737609026699e-05,0.08728832149328548,FULL_J_VS_FINITE_STEP
301,X_VALID,8,O1_JQ_SVD_ORACLE,0,0.0,exact,0,8,per_prompt,actual_d,0,14,0.005025638016125112,0.08728832149328548,LOW_RANK_J_VS_FINITE_STEP
301,X_VALID,8,O1_JQ_SVD_ORACLE,1,0.0,exact,0,8,per_prompt,actual_d,1,14,0.00038717642865056023,0.08728832149328548,LOW_RANK_J_VS_FINITE_STEP
301,X_VALID,8,O1_JQ_SVD_ORACLE,2,0.0,exact,0,8,per_prompt,actual_d,2,14,0.0001856056619779794,0.08728832149328548,LOW_RANK_J_VS_FINITE_STEP
301,X_VALID,8,O1_JQ_SVD_ORACLE,4,0.0,exact,0,8,per_prompt,actual_d,4,14,0.0001670896213581955,0.08728832149328548,LOW_RANK_J_VS_FINITE_STEP
301,X_VALID,8,O1_JQ_SVD_ORACLE,8,0.0,exact,0,8,per_prompt,actual_d,8,14,0.00015219119195872862,0.08728832149328548,LOW_RANK_J_VS_FINITE_STEP
301,X_VALID,8,O1_JQ_SVD_ORACLE,16,0.0,exact,0,8,per_prompt,actual_d,14,14,0.00014843398592319484,0.08728832149328548,LOW_RANK_J_VS_FINITE_STEP
301,X_VALID,8,O1_JQ_SVD_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,14,14,0.00014843398592319484,0.08728832149328548,LOW_RANK_J_VS_FINITE_STEP
301,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,exact,0,8,per_prompt,actual_d,0,9,0.0016143251639117219,0.009006494059602228,FITTED_RESPONSE_VS_FINITE_STEP
301,X_VALID,24,B5_WORST_GROUP_RANK,1,0.01,exact,0,8,per_prompt,actual_d,1,9,0.00023963395251668817,0.009006494059602228,FITTED_RESPONSE_VS_FINITE_STEP
301,X_VALID,24,B5_WORST_GROUP_RANK,2,0.01,exact,0,8,per_prompt,actual_d,2,9,0.00023356427573160044,0.009006494059602228,FITTED_RESPONSE_VS_FINITE_STEP
301,X_VALID,24,B5_WORST_GROUP_RANK,4,0.01,exact,0,8,per_prompt,actual_d,4,9,0.00022729299506543427,0.009006494059602228,FITTED_RESPONSE_VS_FINITE_STEP
301,X_VALID,24,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,per_prompt,actual_d,8,9,0.0002262201228469705,0.009006494059602228,FITTED_RESPONSE_VS_FINITE_STEP
301,X_VALID,24,B5_WORST_GROUP_RANK,16,0.01,exact,0,8,per_prompt,actual_d,9,9,0.00022622079098606626,0.009006494059602228,FITTED_RESPONSE_VS_FINITE_STEP
301,X_VALID,24,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,8,per_prompt,actual_d,9,9,0.00022622079098606626,0.009006494059602228,FITTED_RESPONSE_VS_FINITE_STEP
301,X_VALID,24,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,8,per_prompt,actual_d,9,9,0.0002262207909860635,0.009006494059602228,FITTED_RESPONSE_VS_FINITE_STEP
301,X_VALID,24,O0_FULL_J_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,737,9,4.442883377737667e-05,0.009006494059602228,FULL_J_VS_FINITE_STEP
301,X_VALID,24,O1_JQ_SVD_ORACLE,0,0.0,exact,0,8,per_prompt,actual_d,0,9,0.0016143251639117219,0.009006494059602228,LOW_RANK_J_VS_FINITE_STEP
301,X_VALID,24,O1_JQ_SVD_ORACLE,1,0.0,exact,0,8,per_prompt,actual_d,1,9,0.0003300442204300866,0.009006494059602228,LOW_RANK_J_VS_FINITE_STEP
301,X_VALID,24,O1_JQ_SVD_ORACLE,2,0.0,exact,0,8,per_prompt,actual_d,2,9,0.0002975140602033452,0.009006494059602228,LOW_RANK_J_VS_FINITE_STEP
301,X_VALID,24,O1_JQ_SVD_ORACLE,4,0.0,exact,0,8,per_prompt,actual_d,4,9,0.00019507428627981804,0.009006494059602228,LOW_RANK_J_VS_FINITE_STEP
301,X_VALID,24,O1_JQ_SVD_ORACLE,8,0.0,exact,0,8,per_prompt,actual_d,8,9,0.00017247006243583207,0.009006494059602228,LOW_RANK_J_VS_FINITE_STEP
301,X_VALID,24,O1_JQ_SVD_ORACLE,16,0.0,exact,0,8,per_prompt,actual_d,9,9,0.00017250220600521912,0.009006494059602228,LOW_RANK_J_VS_FINITE_STEP
301,X_VALID,24,O1_JQ_SVD_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,9,9,0.00017250220600521912,0.009006494059602228,LOW_RANK_J_VS_FINITE_STEP
301,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,exact,0,8,per_prompt,actual_d,0,9,0.0031523487494404673,0.034343317917269724,FITTED_RESPONSE_VS_FINITE_STEP
301,X_VALID,40,B5_WORST_GROUP_RANK,1,0.01,exact,0,8,per_prompt,actual_d,1,9,0.00023713865623974757,0.034343317917269724,FITTED_RESPONSE_VS_FINITE_STEP
301,X_VALID,40,B5_WORST_GROUP_RANK,2,0.01,exact,0,8,per_prompt,actual_d,2,9,0.00023225581625332158,0.034343317917269724,FITTED_RESPONSE_VS_FINITE_STEP
301,X_VALID,40,B5_WORST_GROUP_RANK,4,0.01,exact,0,8,per_prompt,actual_d,4,9,0.00022773281267828328,0.034343317917269724,FITTED_RESPONSE_VS_FINITE_STEP
301,X_VALID,40,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,per_prompt,actual_d,8,9,0.00022499602609544494,0.034343317917269724,FITTED_RESPONSE_VS_FINITE_STEP
301,X_VALID,40,B5_WORST_GROUP_RANK,16,0.01,exact,0,8,per_prompt,actual_d,9,9,0.00022499375467114602,0.034343317917269724,FITTED_RESPONSE_VS_FINITE_STEP
301,X_VALID,40,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,8,per_prompt,actual_d,9,9,0.00022499375467114602,0.034343317917269724,FITTED_RESPONSE_VS_FINITE_STEP
301,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,8,per_prompt,actual_d,9,9,0.00022499375467114447,0.034343317917269724,FITTED_RESPONSE_VS_FINITE_STEP
301,X_VALID,40,O0_FULL_J_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,737,9,5.285797913501239e-05,0.034343317917269724,FULL_J_VS_FINITE_STEP
301,X_VALID,40,O1_JQ_SVD_ORACLE,0,0.0,exact,0,8,per_prompt,actual_d,0,9,0.0031523487494404673,0.034343317917269724,LOW_RANK_J_VS_FINITE_STEP
301,X_VALID,40,O1_JQ_SVD_ORACLE,1,0.0,exact,0,8,per_prompt,actual_d,1,9,0.0006038773384321035,0.034343317917269724,LOW_RANK_J_VS_FINITE_STEP
301,X_VALID,40,O1_JQ_SVD_ORACLE,2,0.0,exact,0,8,per_prompt,actual_d,2,9,0.0005847309725964895,0.034343317917269724,LOW_RANK_J_VS_FINITE_STEP
301,X_VALID,40,O1_JQ_SVD_ORACLE,4,0.0,exact,0,8,per_prompt,actual_d,4,9,0.00029025332734093824,0.034343317917269724,LOW_RANK_J_VS_FINITE_STEP
301,X_VALID,40,O1_JQ_SVD_ORACLE,8,0.0,exact,0,8,per_prompt,actual_d,8,9,0.00019591691046885612,0.034343317917269724,LOW_RANK_J_VS_FINITE_STEP
301,X_VALID,40,O1_JQ_SVD_ORACLE,16,0.0,exact,0,8,per_prompt,actual_d,9,9,0.0001870231448973303,0.034343317917269724,LOW_RANK_J_VS_FINITE_STEP
301,X_VALID,40,O1_JQ_SVD_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,9,9,0.0001870231448973303,0.034343317917269724,LOW_RANK_J_VS_FINITE_STEP
302,X_BASE,8,B5_WORST_GROUP_RANK,0,0.0,exact,0,8,per_prompt,actual_d,0,18,0.0022698120623165694,0.017805473734709826,FITTED_RESPONSE_VS_FINITE_STEP
302,X_BASE,8,B5_WORST_GROUP_RANK,1,0.01,exact,0,8,per_prompt,actual_d,1,18,0.0019076377024593407,0.017805473734709826,FITTED_RESPONSE_VS_FINITE_STEP
302,X_BASE,8,B5_WORST_GROUP_RANK,2,0.01,exact,0,8,per_prompt,actual_d,2,18,0.0006106043152354889,0.017805473734709826,FITTED_RESPONSE_VS_FINITE_STEP
302,X_BASE,8,B5_WORST_GROUP_RANK,4,0.01,exact,0,8,per_prompt,actual_d,4,18,0.000606358598208621,0.017805473734709826,FITTED_RESPONSE_VS_FINITE_STEP
302,X_BASE,8,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,per_prompt,actual_d,8,18,0.0006066346786087332,0.017805473734709826,FITTED_RESPONSE_VS_FINITE_STEP
302,X_BASE,8,B5_WORST_GROUP_RANK,16,0.01,exact,0,8,per_prompt,actual_d,16,18,0.0006077210635372351,0.017805473734709826,FITTED_RESPONSE_VS_FINITE_STEP
302,X_BASE,8,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,8,per_prompt,actual_d,18,18,0.0006077521108472116,0.017805473734709826,FITTED_RESPONSE_VS_FINITE_STEP
302,X_BASE,8,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,8,per_prompt,actual_d,18,18,0.0006077521108472145,0.017805473734709826,FITTED_RESPONSE_VS_FINITE_STEP
302,X_BASE,8,O0_FULL_J_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,737,18,4.251344309297736e-05,0.017805473734709826,FULL_J_VS_FINITE_STEP
302,X_BASE,8,O1_JQ_SVD_ORACLE,0,0.0,exact,0,8,per_prompt,actual_d,0,18,0.0022698120623165694,0.017805473734709826,LOW_RANK_J_VS_FINITE_STEP
302,X_BASE,8,O1_JQ_SVD_ORACLE,1,0.0,exact,0,8,per_prompt,actual_d,1,18,0.0018972392905245122,0.017805473734709826,LOW_RANK_J_VS_FINITE_STEP
302,X_BASE,8,O1_JQ_SVD_ORACLE,2,0.0,exact,0,8,per_prompt,actual_d,2,18,0.0005219764682794484,0.017805473734709826,LOW_RANK_J_VS_FINITE_STEP
302,X_BASE,8,O1_JQ_SVD_ORACLE,4,0.0,exact,0,8,per_prompt,actual_d,4,18,0.000481433851573578,0.017805473734709826,LOW_RANK_J_VS_FINITE_STEP
302,X_BASE,8,O1_JQ_SVD_ORACLE,8,0.0,exact,0,8,per_prompt,actual_d,8,18,0.00048017704044978304,0.017805473734709826,LOW_RANK_J_VS_FINITE_STEP
302,X_BASE,8,O1_JQ_SVD_ORACLE,16,0.0,exact,0,8,per_prompt,actual_d,16,18,0.0004797274349552543,0.017805473734709826,LOW_RANK_J_VS_FINITE_STEP
302,X_BASE,8,O1_JQ_SVD_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,18,18,0.00047970805383206204,0.017805473734709826,LOW_RANK_J_VS_FINITE_STEP
302,X_BASE,24,B5_WORST_GROUP_RANK,0,0.0,exact,0,8,per_prompt,actual_d,0,21,0.006039768666497034,0.12607075196282658,FITTED_RESPONSE_VS_FINITE_STEP
302,X_BASE,24,B5_WORST_GROUP_RANK,1,0.01,exact,0,8,per_prompt,actual_d,1,21,0.0015267073353965044,0.12607075196282658,FITTED_RESPONSE_VS_FINITE_STEP
302,X_BASE,24,B5_WORST_GROUP_RANK,2,0.01,exact,0,8,per_prompt,actual_d,2,21,0.0008368427707766015,0.12607075196282658,FITTED_RESPONSE_VS_FINITE_STEP
302,X_BASE,24,B5_WORST_GROUP_RANK,4,0.01,exact,0,8,per_prompt,actual_d,4,21,0.0008447408547901772,0.12607075196282658,FITTED_RESPONSE_VS_FINITE_STEP
302,X_BASE,24,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,per_prompt,actual_d,8,21,0.0008387459429715523,0.12607075196282658,FITTED_RESPONSE_VS_FINITE_STEP
302,X_BASE,24,B5_WORST_GROUP_RANK,16,0.01,exact,0,8,per_prompt,actual_d,16,21,0.0008386940217245128,0.12607075196282658,FITTED_RESPONSE_VS_FINITE_STEP
302,X_BASE,24,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,8,per_prompt,actual_d,21,21,0.0008387062728497051,0.12607075196282658,FITTED_RESPONSE_VS_FINITE_STEP
302,X_BASE,24,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,8,per_prompt,actual_d,21,21,0.0008387062728497101,0.12607075196282658,FITTED_RESPONSE_VS_FINITE_STEP
302,X_BASE,24,O0_FULL_J_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,737,21,7.423268149159489e-05,0.12607075196282658,FULL_J_VS_FINITE_STEP
302,X_BASE,24,O1_JQ_SVD_ORACLE,0,0.0,exact,0,8,per_prompt,actual_d,0,21,0.006039768666497034,0.12607075196282658,LOW_RANK_J_VS_FINITE_STEP
302,X_BASE,24,O1_JQ_SVD_ORACLE,1,0.0,exact,0,8,per_prompt,actual_d,1,21,0.005037077337940135,0.12607075196282658,LOW_RANK_J_VS_FINITE_STEP
302,X_BASE,24,O1_JQ_SVD_ORACLE,2,0.0,exact,0,8,per_prompt,actual_d,2,21,0.0006451799308505801,0.12607075196282658,LOW_RANK_J_VS_FINITE_STEP
302,X_BASE,24,O1_JQ_SVD_ORACLE,4,0.0,exact,0,8,per_prompt,actual_d,4,21,0.0005311358869961268,0.12607075196282658,LOW_RANK_J_VS_FINITE_STEP
302,X_BASE,24,O1_JQ_SVD_ORACLE,8,0.0,exact,0,8,per_prompt,actual_d,8,21,0.00041188263547699874,0.12607075196282658,LOW_RANK_J_VS_FINITE_STEP
302,X_BASE,24,O1_JQ_SVD_ORACLE,16,0.0,exact,0,8,per_prompt,actual_d,16,21,0.0003820439409491319,0.12607075196282658,LOW_RANK_J_VS_FINITE_STEP
302,X_BASE,24,O1_JQ_SVD_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,21,21,0.00038155775407067665,0.12607075196282658,LOW_RANK_J_VS_FINITE_STEP
302,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,exact,0,8,per_prompt,actual_d,0,15,0.008673027370055106,0.2599651714005216,FITTED_RESPONSE_VS_FINITE_STEP
302,X_BASE,40,B5_WORST_GROUP_RANK,1,0.01,exact,0,8,per_prompt,actual_d,1,15,0.0014992736000759626,0.2599651714005216,FITTED_RESPONSE_VS_FINITE_STEP
302,X_BASE,40,B5_WORST_GROUP_RANK,2,0.01,exact,0,8,per_prompt,actual_d,2,15,0.0014431335125375375,0.2599651714005216,FITTED_RESPONSE_VS_FINITE_STEP
302,X_BASE,40,B5_WORST_GROUP_RANK,4,0.01,exact,0,8,per_prompt,actual_d,4,15,0.0014255880277019572,0.2599651714005216,FITTED_RESPONSE_VS_FINITE_STEP
302,X_BASE,40,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,per_prompt,actual_d,8,15,0.0013941071408742351,0.2599651714005216,FITTED_RESPONSE_VS_FINITE_STEP
302,X_BASE,40,B5_WORST_GROUP_RANK,16,0.01,exact,0,8,per_prompt,actual_d,15,15,0.001390643091072992,0.2599651714005216,FITTED_RESPONSE_VS_FINITE_STEP
302,X_BASE,40,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,8,per_prompt,actual_d,15,15,0.001390643091072992,0.2599651714005216,FITTED_RESPONSE_VS_FINITE_STEP
302,X_BASE,40,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,8,per_prompt,actual_d,15,15,0.0013906430910729825,0.2599651714005216,FITTED_RESPONSE_VS_FINITE_STEP
302,X_BASE,40,O0_FULL_J_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,737,15,0.00011331193301314413,0.2599651714005216,FULL_J_VS_FINITE_STEP
302,X_BASE,40,O1_JQ_SVD_ORACLE,0,0.0,exact,0,8,per_prompt,actual_d,0,15,0.008673027370055106,0.2599651714005216,LOW_RANK_J_VS_FINITE_STEP
302,X_BASE,40,O1_JQ_SVD_ORACLE,1,0.0,exact,0,8,per_prompt,actual_d,1,15,0.0026648470348899335,0.2599651714005216,LOW_RANK_J_VS_FINITE_STEP
302,X_BASE,40,O1_JQ_SVD_ORACLE,2,0.0,exact,0,8,per_prompt,actual_d,2,15,0.00225376425632215,0.2599651714005216,LOW_RANK_J_VS_FINITE_STEP
302,X_BASE,40,O1_JQ_SVD_ORACLE,4,0.0,exact,0,8,per_prompt,actual_d,4,15,0.001278528092887935,0.2599651714005216,LOW_RANK_J_VS_FINITE_STEP
302,X_BASE,40,O1_JQ_SVD_ORACLE,8,0.0,exact,0,8,per_prompt,actual_d,8,15,0.0011107056077100722,0.2599651714005216,LOW_RANK_J_VS_FINITE_STEP
302,X_BASE,40,O1_JQ_SVD_ORACLE,16,0.0,exact,0,8,per_prompt,actual_d,15,15,0.0009736922430884027,0.2599651714005216,LOW_RANK_J_VS_FINITE_STEP
302,X_BASE,40,O1_JQ_SVD_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,15,15,0.0009736922430884027,0.2599651714005216,LOW_RANK_J_VS_FINITE_STEP
