method,rank_cap,alpha,n,level_mae,projected_level_mae,delta_mae,projected_delta_mae,raw_invalid_fraction,near_zero_prompt_fraction,delta_error_ss,delta_truth_ss,response_nrmse,sample_count,level_rmse,projected_level_rmse,delta_rmse,projected_delta_rmse,mean_block_prompt_abs_error_q95,group_delta_pX_q95_max,group_delta_v_q95_max
B2_RANDOM_Q,FULL,0.0,64,0.037408517131750293,0.036522754979183114,0.049427138285799616,0.04856371683735147,0.1267039609053498,0.8789544753086419,1214.8508291584792,5.0773861099944435,15.468257099648206,864,0.056540646794375315,0.05452273484970274,0.06987283460576034,0.06828388580121776,0.10820045749849072,0.038152351198595634,0.03228761305450706
B2_RANDOM_Q,FULL,1e-08,64,0.03740605977757741,0.03652055844973542,0.04942508058798015,0.04856191584074538,0.12819894547325103,0.8789544753086419,1214.7128357600266,5.0773861099944435,15.467378564633115,864,0.05653578144595834,0.054518547355841204,0.06986886610876618,0.06828050961085279,0.10819447219960374,0.03815203675207621,0.032285365195951085
B2_RANDOM_Q,FULL,1e-05,64,0.03573298376955811,0.03500264860736379,0.04805650233414604,0.047346710468758886,0.11736432613168724,0.8789544753086419,1130.1059476303217,5.0773861099944435,14.9189921345926,864,0.053467258329069255,0.05182714833409126,0.06739170827001163,0.06612996181702405,0.10286452099567193,0.036227321422709895,0.031524923240482
B2_RANDOM_Q,FULL,0.01,64,0.012935159671416818,0.012933028382866373,0.03317300293790128,0.03317123740406912,0.0057066615226337445,0.8789544753086419,485.4586592886002,5.0773861099944435,9.778135040525585,864,0.017722732187971928,0.0177208787544723,0.04416955368908192,0.04416885471713861,0.03555752249285441,0.02177194837113545,0.020156092042412088
B3_UPDATE_PCA,0,0.0,exact,0.0030029829236324127,0.0030029829236324127,0.0030029829236324127,0.0030029829236324127,0.0,0.878954475308642,1.6924620366648147,1.6924620366648147,1.0,288,0.004517175668572865,0.004517175668572865,0.004517175668572865,0.004517175668572865,0.007729590618845673,0.002107057053355212,0.00638952001585659
B3_UPDATE_PCA,0,1e-08,exact,0.0030029829236324127,0.0030029829236324127,0.0030029829236324127,0.0030029829236324127,0.0,0.878954475308642,1.6924620366648147,1.6924620366648147,1.0,288,0.004517175668572865,0.004517175668572865,0.004517175668572865,0.004517175668572865,0.007729590618845673,0.002107057053355212,0.00638952001585659
B3_UPDATE_PCA,0,1e-05,exact,0.0030029829236324127,0.0030029829236324127,0.0030029829236324127,0.0030029829236324127,0.0,0.878954475308642,1.6924620366648147,1.6924620366648147,1.0,288,0.004517175668572865,0.004517175668572865,0.004517175668572865,0.004517175668572865,0.007729590618845673,0.002107057053355212,0.00638952001585659
B3_UPDATE_PCA,0,0.01,exact,0.0030029829236324127,0.0030029829236324127,0.0030029829236324127,0.0030029829236324127,0.0,0.878954475308642,1.6924620366648147,1.6924620366648147,1.0,288,0.004517175668572865,0.004517175668572865,0.004517175668572865,0.004517175668572865,0.007729590618845673,0.002107057053355212,0.00638952001585659
B3_UPDATE_PCA,0,0.0,64,0.031253689176698976,0.031253689176698976,0.0030029829236324127,0.0030029829236324127,0.0,0.8789544753086419,5.0773861099944435,5.0773861099944435,1.0,864,0.041518638177202395,0.041518638177202395,0.004517175668572865,0.004517175668572865,0.0832599613232569,0.002115697345132391,0.006396159333725324
B3_UPDATE_PCA,0,1e-08,64,0.031253689176698976,0.031253689176698976,0.0030029829236324127,0.0030029829236324127,0.0,0.8789544753086419,5.0773861099944435,5.0773861099944435,1.0,864,0.041518638177202395,0.041518638177202395,0.004517175668572865,0.004517175668572865,0.0832599613232569,0.002115697345132391,0.006396159333725324
B3_UPDATE_PCA,0,1e-05,64,0.031253689176698976,0.031253689176698976,0.0030029829236324127,0.0030029829236324127,0.0,0.8789544753086419,5.0773861099944435,5.0773861099944435,1.0,864,0.041518638177202395,0.041518638177202395,0.004517175668572865,0.004517175668572865,0.0832599613232569,0.002115697345132391,0.006396159333725324
B3_UPDATE_PCA,0,0.01,64,0.031253689176698976,0.031253689176698976,0.0030029829236324127,0.0030029829236324127,0.0,0.8789544753086419,5.0773861099944435,5.0773861099944435,1.0,864,0.041518638177202395,0.041518638177202395,0.004517175668572865,0.004517175668572865,0.0832599613232569,0.002115697345132391,0.006396159333725324
B3_UPDATE_PCA,1,0.0,exact,0.0006462030571000051,0.0006462030571000052,0.0006462030571000051,0.0006462030571000052,0.0,0.878954475308642,0.12804623637495893,1.6924620366648147,0.2750577847803963,288,0.0012424843328615576,0.0012424843328615578,0.0012424843328615576,0.0012424843328615576,0.0022852173990933282,0.0003811065088561807,0.0017414831142863033
B3_UPDATE_PCA,1,1e-08,exact,0.0006462030551304994,0.0006462030551304995,0.0006462030551304995,0.0006462030551304995,0.0,0.878954475308642,0.12804623445114857,1.6924620366648147,0.27505778271411524,288,0.0012424843235278032,0.0012424843235278034,0.0012424843235278034,0.0012424843235278034,0.002285217380482884,0.00038110649335841644,0.0017414831334161827
B3_UPDATE_PCA,1,1e-05,exact,0.0006462010878446365,0.0006462010878446364,0.0006462010878446364,0.0006462010878446364,0.0,0.878954475308642,0.1280443127593141,1.6924620366648147,0.2750557187007512,288,0.0012424750000168555,0.0012424750000168557,0.0012424750000168555,0.0012424750000168557,0.002285198097695439,0.00038109101124671836,0.0017415022439747122
B3_UPDATE_PCA,1,0.01,exact,0.0006454420550941662,0.0006454420550941662,0.0006454420550941663,0.0006454420550941662,0.0,0.878954475308642,0.12631369154710606,1.6924620366648147,0.2731905961825559,288,0.0012340499139587564,0.0012340499139587569,0.0012340499139587564,0.0012340499139587569,0.002274864638775483,0.0003619137430290546,0.0017781462082321236
B3_UPDATE_PCA,1,0.0,64,0.0094072886068173,0.009406767039519226,0.031969016154293824,0.03196840075798938,0.001655735596707819,0.8789544753086419,450.1905975024879,5.0773861099944435,9.416252913823783,864,0.012619841481384057,0.012619475996359363,0.04253486855145313,0.04253442375132058,0.025718427038804004,0.021195557915558234,0.019854740306736833
B3_UPDATE_PCA,1,1e-08,64,0.009407288527209158,0.009406766960011699,0.03196901583479656,0.031968400438606485,0.001655735596707819,0.8789544753086419,450.19058849469246,5.0773861099944435,9.416252819619594,864,0.0126198413757235,0.012619475890768844,0.04253486812591626,0.04253442332586307,0.025718426868162267,0.02119555772187383,0.019854740074853033
B3_UPDATE_PCA,1,1e-05,64,0.009407209004745768,0.009406687538059655,0.03196869666022447,0.03196808137828795,0.001655735596707819,0.8789544753086419,450.18158984259986,5.0773861099944435,9.416158710581406,864,0.012619735828689688,0.012619370413700665,0.04253444301885876,0.042533998298083714,0.02571824471338233,0.02119536423308538,0.01985450842525329
B3_UPDATE_PCA,1,0.01,64,0.00933370390758828,0.00933327677833645,0.03165269447727471,0.031652187848766014,0.0014467592592592592,0.8789544753086419,441.3166568574867,5.0773861099944435,9.322986696178226,864,0.0125219598339729,0.012521660834573668,0.0421135686624048,0.04211319968683771,0.025521087652528068,0.02100379117330289,0.019650487079473835
B3_UPDATE_PCA,2,0.0,exact,0.00048222327102367675,0.00048222327102367697,0.00048222327102367675,0.00048222327102367697,0.0,0.878954475308642,0.08047981092718004,1.6924620366648147,0.21806401585591162,288,0.0009850334666156111,0.0009850334666156113,0.0009850334666156113,0.0009850334666156113,0.0016682126297963378,0.00029192012057878603,0.0013266409568818266
B3_UPDATE_PCA,2,1e-08,exact,0.00048222329053064305,0.00048222329053064305,0.00048222329053064294,0.00048222329053064305,0.0,0.878954475308642,0.08047981339393391,1.6924620366648147,0.2180640191978072,288,0.0009850334817115408,0.000985033481711541,0.0009850334817115408,0.000985033481711541,0.0016682127307352634,0.00029192012849040515,0.001326640993121791
B3_UPDATE_PCA,2,1e-05,exact,0.00048224277592745713,0.00048224277592745713,0.00048224277592745697,0.00048224277592745713,0.0,0.878954475308642,0.080482277703095,1.6924620366648147,0.2180673577557882,288,0.0009850485625644207,0.0009850485625644207,0.0009850485625644205,0.0009850485625644207,0.0016683135463943827,0.00029192803115331317,0.0013266771989449769
B3_UPDATE_PCA,2,0.01,exact,0.0005016140327763124,0.0005016140327763124,0.0005016140327763122,0.0005016140327763124,0.0,0.878954475308642,0.08291117197722854,1.6924620366648147,0.221333452820965,288,0.0009998020877240834,0.0009998020877240836,0.0009998020877240831,0.0009998020877240836,0.0017311616733115872,0.0002989053338373572,0.001404302137726407
B3_UPDATE_PCA,2,0.0,64,0.010732533388045758,0.010730801254243175,0.03250346100941257,0.032502048403627644,0.0051440329218107,0.8789544753086419,464.16843609461796,5.0773861099944435,9.561316775914094,864,0.0145901422796935,0.01458876541692909,0.043190147499676694,0.043189598789924205,0.029593882223854704,0.021504576659919936,0.020227134619574774
B3_UPDATE_PCA,2,1e-08,64,0.010732532823095144,0.010730800690634243,0.03250346050621055,0.03250204790153418,0.0051440329218107,0.8789544753086419,464.16842184639677,5.0773861099944435,9.561316629165903,864,0.014590141438742129,0.014588764577089278,0.04319014683678933,0.04318959812745103,0.02959388032200448,0.02150457655636674,0.020227134002880627
B3_UPDATE_PCA,2,1e-05,64,0.010731968631042175,0.010730237838607382,0.03250295786422028,0.03250154636674051,0.0051440329218107,0.8789544753086419,464.154189877553,5.0773861099944435,9.561170047238901,864,0.014589301586526384,0.014587925835024487,0.04318948470047523,0.04318893640479829,0.029591980399376112,0.02150447309290859,0.020226518036906022
B3_UPDATE_PCA,2,0.01,64,0.010293081710089566,0.010292143219765213,0.03204956589330648,0.03204865266171438,0.0031989454732510286,0.8789544753086419,451.4046743007509,5.0773861099944435,9.428941269732698,864,0.013939309162149709,0.013938595217583089,0.04259218408403907,0.04259185221045823,0.028258788177220606,0.02126713667720186,0.019822030932229142
B3_UPDATE_PCA,4,0.0,exact,0.0003775197211285033,0.00037751972112850363,0.0003775197211285033,0.00037751972112850363,0.0,0.878954475308642,0.04987885472925358,1.6924620366648147,0.17167172402375372,288,0.0007754713347420561,0.0007754713347420564,0.000775471334742056,0.0007754713347420564,0.0013214265513244096,0.0002484500862357287,0.0010900548460252607
B3_UPDATE_PCA,4,1e-08,exact,0.00037751975735835224,0.00037751975735835224,0.0003775197573583524,0.00037751975735835224,0.0,0.878954475308642,0.049878860456877304,1.6924620366648147,0.17167173388034543,288,0.0007754713792660122,0.0007754713792660125,0.0007754713792660122,0.0007754713792660126,0.0013214266352792722,0.00024845009751499087,0.0010900547773113154
B3_UPDATE_PCA,4,1e-05,exact,0.0003775559597648662,0.00037755595976486644,0.0003775559597648661,0.00037755595976486644,0.0,0.878954475308642,0.049884583077930124,1.6924620366648147,0.17168158158028243,288,0.0007755158630565592,0.0007755158630565594,0.0007755158630565591,0.0007755158630565594,0.0013215077245319934,0.0002484613562669793,0.001089986141303984
B3_UPDATE_PCA,4,0.01,exact,0.0004147113499044801,0.0004147113499044802,0.0004147113499044802,0.0004147113499044802,0.0,0.878954475308642,0.05569585447053568,1.6924620366648147,0.1814061338307984,288,0.0008194433738703551,0.0008194433738703555,0.0008194433738703554,0.0008194433738703555,0.0014268914869476638,0.00026365227041211345,0.001128381768954226
B3_UPDATE_PCA,4,0.0,64,0.012417937194193217,0.01240821845956064,0.03319359941269704,0.03318481580422169,0.012908307613168725,0.8789544753086419,484.53579203166225,5.0773861099944435,9.76883639764661,864,0.017023989052873438,0.01701019567054449,0.044127550085718246,0.0441227599410472,0.03448584728540609,0.021232248837183026,0.020845527965343443
B3_UPDATE_PCA,4,1e-08,64,0.01241793462849942,0.01240821594036138,0.03319359792529241,0.03318481436367301,0.012908307613168725,0.8789544753086419,484.5357493555206,5.0773861099944435,9.768835967444895,864,0.017023985067153587,0.017010191775669113,0.04412754814242154,0.04412275803055535,0.03448583863503379,0.021232248266028726,0.02084552741665354
B3_UPDATE_PCA,4,1e-05,64,0.01241537813703324,0.012405705543878513,0.0331921150168591,0.033183377947630516,0.012811856995884774,0.8789544753086419,484.4931893497079,5.0773861099944435,9.76840692702188,864,0.017020011321087814,0.017006308301698494,0.04412561009146186,0.04412085262912987,0.03447630151693475,0.021231677758199632,0.020844979386501598
B3_UPDATE_PCA,4,0.01,64,0.011138513239757744,0.011136714737078923,0.032377106824039645,0.032375599199974965,0.004742155349794239,0.8789544753086419,461.05275505662615,5.0773861099944435,9.529173086132063,864,0.015145974571548468,0.015144500245172941,0.04304494880629514,0.04304443451324212,0.030737274741325416,0.02124698208866534,0.020169104373977082
B3_UPDATE_PCA,8,0.0,exact,0.00030828539172823236,0.0003082853917282323,0.00030828539172823253,0.0003082853917282323,0.0,0.878954475308642,0.033788373056723,1.6924620366648147,0.14129414714209113,288,0.000638250483582008,0.0006382504835820082,0.0006382504835820082,0.0006382504835820081,0.0010823881683123145,0.0002153676557028606,0.0008188009574659815
B3_UPDATE_PCA,8,1e-08,exact,0.00030828546165494425,0.0003082854616549445,0.00030828546165494436,0.0003082854616549445,0.0,0.878954475308642,0.03378838751610509,1.6924620366648147,0.1412941773747667,288,0.0006382506201483148,0.000638250620148315,0.0006382506201483148,0.000638250620148315,0.001082388556832629,0.00021536764567811192,0.0008188010864044995
B3_UPDATE_PCA,8,1e-05,exact,0.0003083639962712945,0.0003083639962712947,0.00030836399627129444,0.0003083639962712947,0.0,0.878954475308642,0.03380283801147238,1.6924620366648147,0.14132438823636795,288,0.0006383870879172664,0.0006383870879172666,0.0006383870879172664,0.0006383870879172666,0.0010827721886293152,0.00021535762590651957,0.0008189298430080113
B3_UPDATE_PCA,8,0.01,exact,0.0003737747963229673,0.0003737747963229674,0.0003737747963229673,0.0003737747963229674,0.0,0.878954475308642,0.0447153751823333,1.6924620366648147,0.16254326216164255,288,0.0007342364689270323,0.0007342364689270325,0.0007342364689270322,0.0007342364689270325,0.0012929993090329203,0.0002229458730554819,0.0009480231964701882
B3_UPDATE_PCA,8,0.0,64,0.017059137832580326,0.016995605618778806,0.03560353765020826,0.03554625504814997,0.04542824074074074,0.8789544753086419,556.9765555667293,5.0773861099944435,10.473657363842637,864,0.02367711574894594,0.02358308075671572,0.047311350204918966,0.047268361137401904,0.04796079902573759,0.024362082335555136,0.022678908855737395
B3_UPDATE_PCA,8,1e-08,64,0.01705910402178609,0.016995573731782274,0.03560351515850698,0.03554623435388758,0.046296296296296294,0.8789544753086419,556.9758835116884,5.0773861099944435,10.473651045016215,864,0.02367705926670346,0.023583027890861075,0.04731132166167,0.04726833439336589,0.04796069993025965,0.024362054750046967,0.022678886713792364
B3_UPDATE_PCA,8,1e-05,64,0.017025965700606802,0.01696423227332868,0.0355816356907032,0.03552602448301211,0.04526748971193415,0.8789544753086419,556.3220320299091,5.0773861099944435,10.46750156577336,864,0.02362208200447127,0.023531404213616675,0.04728354338365978,0.04724221403472473,0.04786161550175386,0.02433456765884638,0.022656816196048663
B3_UPDATE_PCA,8,0.01,64,0.01230815123463036,0.012306036568616337,0.032924616946752076,0.03292288402898022,0.005385159465020576,0.8789544753086419,477.39754745190135,5.0773861099944435,9.69661151713566,864,0.016822909807621057,0.016820966770362898,0.043801297612808605,0.0438006612153765,0.03388749481613034,0.02203299280944798,0.020251343473255565
B3_UPDATE_PCA,16,0.0,exact,0.00022945710012404842,0.00022945710012404813,0.0002294571001240485,0.00022945710012404818,0.0,0.878954475308642,0.018658425062881318,1.6924620366648147,0.10499727389559158,288,0.000474291130907647,0.0004742911309076472,0.00047429113090764703,0.0004742911309076472,0.0008214718690842369,0.00017329061901641253,0.0006074059188172457
B3_UPDATE_PCA,16,1e-08,exact,0.0002294586329309065,0.00022945863293090667,0.0002294586329309065,0.00022945863293090662,0.0,0.878954475308642,0.018658726648317057,1.6924620366648147,0.104998122453831,288,0.0004742949639942794,0.00047429496399427947,0.00047429496399427947,0.00047429496399427947,0.00082147798986634,0.000173289532700299,0.0006074072686268784
B3_UPDATE_PCA,16,1e-05,exact,0.0002309317282815507,0.0002309317282815509,0.0002309317282815507,0.0002309317282815509,0.0,0.878954475308642,0.018944703600140698,1.6924620366648147,0.10579970079689092,288,0.0004779158341820048,0.000477915834182005,0.00047791583418200476,0.000477915834182005,0.0008284427141575604,0.0001721977742119564,0.0006087331693559958
B3_UPDATE_PCA,16,0.01,exact,0.00035949189930225206,0.0003594918993022522,0.000359491899302252,0.0003594918993022522,0.0,0.878954475308642,0.04099760170717937,1.6924620366648147,0.15563947530531258,288,0.0007030508509186051,0.0007030508509186052,0.0007030508509186051,0.0007030508509186051,0.00124220346600969,0.00021708759396324028,0.0009086646245503881
B3_UPDATE_PCA,16,0.0,64,0.03051362650174496,0.030010828492684768,0.04426477739753273,0.04378336978017949,0.09972993827160494,0.8789544753086419,950.4863400461157,5.0773861099944435,13.682102655902847,864,0.046334994567531027,0.045161984406015196,0.0618044612121605,0.06095139018196939,0.08816844165211814,0.03435441935378785,0.029609482507934364
B3_UPDATE_PCA,16,1e-08,64,0.03051294128034787,0.030010212194053525,0.0442642267417452,0.04378288517460881,0.10122492283950617,0.8789544753086419,950.4522407444432,5.0773861099944435,13.681857226636353,864,0.046333510603089725,0.04516070539537645,0.06180335256504955,0.06095044387527649,0.08816666620634896,0.03435347051069823,0.029609400063420027
B3_UPDATE_PCA,16,1e-05,64,0.029889555425959308,0.02944536102114573,0.043768549635839225,0.043343506349356055,0.09624164094650205,0.8789544753086419,920.2482730739553,5.0773861099944435,13.462707504623975,864,0.04500005093594083,0.04400089190468316,0.06081341477300072,0.06009750341243609,0.08607224971841462,0.033480302285718126,0.02952748834132675
B3_UPDATE_PCA,16,0.01,64,0.012909395337146889,0.012907264048596444,0.03316455676722208,0.033162791233389916,0.0057066615226337445,0.8789544753086419,485.11229813490974,5.0773861099944435,9.774646205405384,864,0.01769431564671637,0.01769245923634595,0.04415379400796528,0.04415309478653607,0.035520730904707254,0.021790434667732794,0.02014274765799667
B3_UPDATE_PCA,FULL,0.0,exact,0.00021489906075789476,0.0002148990607578944,0.00021489906075789487,0.0002148990607578944,0.0,0.878954475308642,0.015497987808849157,1.6924620366648147,0.09569256361212414,288,0.00043226012001204816,0.0004322601200120482,0.0004322601200120482,0.00043226012001204816,0.0007545342388495555,0.00016988219309653884,0.0005395810294790825
B3_UPDATE_PCA,FULL,1e-08,exact,0.0002149009795549792,0.00021490097955497939,0.0002149009795549792,0.00021490097955497936,0.0,0.878954475308642,0.015498343655815427,1.6924620366648147,0.09569366219709571,288,0.00043226508251335166,0.0004322650825133517,0.0004322650825133517,0.0004322650825133517,0.0007545444927318413,0.00016988238652192164,0.0005395927737745155
B3_UPDATE_PCA,FULL,1e-05,exact,0.00021674400637266143,0.00021674400637266165,0.00021674400637266146,0.00021674400637266167,0.0,0.878954475308642,0.01584135144828993,1.6924620366648147,0.09674680833751387,288,0.0004370223286343,0.0004370223286343002,0.00043702232863429997,0.0004370223286343002,0.0007630696010005253,0.00017006249187031042,0.0005441076227270706
B3_UPDATE_PCA,FULL,0.01,exact,0.00035903053938862733,0.00035903053938862755,0.0003590305393886274,0.00035903053938862755,0.0,0.878954475308642,0.04083936792674719,1.6924620366648147,0.1553388329455228,288,0.0007016927965660205,0.0007016927965660207,0.0007016927965660205,0.0007016927965660206,0.0012398290594112069,0.0002170933749708469,0.0009062834029565772
B3_UPDATE_PCA,FULL,0.0,64,0.037408517131750293,0.03652275497918311,0.049427138285799616,0.048563716837351466,0.1267039609053498,0.8789544753086419,1214.850829158479,5.0773861099944435,15.468257099648206,864,0.05654064679437531,0.054522734849702735,0.06987283460576034,0.06828388580121775,0.10820045749849069,0.03815235119859584,0.03228761305450702
B3_UPDATE_PCA,FULL,1e-08,64,0.03740605977757741,0.03652055844973542,0.04942508058798013,0.04856191584074537,0.12819894547325103,0.8789544753086419,1214.7128357600263,5.0773861099944435,15.467378564633114,864,0.05653578144595833,0.054518547355841204,0.06986886610876618,0.06828050961085279,0.10819447219960372,0.03815203675207641,0.03228536519595105
B3_UPDATE_PCA,FULL,1e-05,64,0.03573298376955811,0.03500264860736379,0.04805650233414603,0.04734671046875888,0.11736432613168724,0.8789544753086419,1130.1059476303215,5.0773861099944435,14.9189921345926,864,0.05346725832906925,0.051827148334091244,0.06739170827001162,0.06612996181702403,0.10286452099567195,0.03622732142270999,0.03152492324048201
B3_UPDATE_PCA,FULL,0.01,64,0.012935159671416811,0.012933028382866366,0.03317300293790127,0.033171237404069104,0.0057066615226337445,0.8789544753086419,485.4586592885999,5.0773861099944435,9.778135040525584,864,0.017722732187971917,0.017720878754472286,0.0441695536890819,0.0441688547171386,0.035557522492854404,0.021771948371135424,0.020156092042412085
B4_RESPONSE_SVD,0,0.0,exact,0.0030029829236324127,0.0030029829236324127,0.0030029829236324127,0.0030029829236324127,0.0,0.878954475308642,1.6924620366648147,1.6924620366648147,1.0,288,0.004517175668572865,0.004517175668572865,0.004517175668572865,0.004517175668572865,0.007729590618845673,0.002107057053355212,0.00638952001585659
B4_RESPONSE_SVD,0,1e-08,exact,0.0030029829236324127,0.0030029829236324127,0.0030029829236324127,0.0030029829236324127,0.0,0.878954475308642,1.6924620366648147,1.6924620366648147,1.0,288,0.004517175668572865,0.004517175668572865,0.004517175668572865,0.004517175668572865,0.007729590618845673,0.002107057053355212,0.00638952001585659
B4_RESPONSE_SVD,0,1e-05,exact,0.0030029829236324127,0.0030029829236324127,0.0030029829236324127,0.0030029829236324127,0.0,0.878954475308642,1.6924620366648147,1.6924620366648147,1.0,288,0.004517175668572865,0.004517175668572865,0.004517175668572865,0.004517175668572865,0.007729590618845673,0.002107057053355212,0.00638952001585659
B4_RESPONSE_SVD,0,0.01,exact,0.0030029829236324127,0.0030029829236324127,0.0030029829236324127,0.0030029829236324127,0.0,0.878954475308642,1.6924620366648147,1.6924620366648147,1.0,288,0.004517175668572865,0.004517175668572865,0.004517175668572865,0.004517175668572865,0.007729590618845673,0.002107057053355212,0.00638952001585659
B4_RESPONSE_SVD,0,0.0,64,0.031253689176698976,0.031253689176698976,0.0030029829236324127,0.0030029829236324127,0.0,0.8789544753086419,5.0773861099944435,5.0773861099944435,1.0,864,0.041518638177202395,0.041518638177202395,0.004517175668572865,0.004517175668572865,0.0832599613232569,0.002115697345132391,0.006396159333725324
B4_RESPONSE_SVD,0,1e-08,64,0.031253689176698976,0.031253689176698976,0.0030029829236324127,0.0030029829236324127,0.0,0.8789544753086419,5.0773861099944435,5.0773861099944435,1.0,864,0.041518638177202395,0.041518638177202395,0.004517175668572865,0.004517175668572865,0.0832599613232569,0.002115697345132391,0.006396159333725324
B4_RESPONSE_SVD,0,1e-05,64,0.031253689176698976,0.031253689176698976,0.0030029829236324127,0.0030029829236324127,0.0,0.8789544753086419,5.0773861099944435,5.0773861099944435,1.0,864,0.041518638177202395,0.041518638177202395,0.004517175668572865,0.004517175668572865,0.0832599613232569,0.002115697345132391,0.006396159333725324
B4_RESPONSE_SVD,0,0.01,64,0.031253689176698976,0.031253689176698976,0.0030029829236324127,0.0030029829236324127,0.0,0.8789544753086419,5.0773861099944435,5.0773861099944435,1.0,864,0.041518638177202395,0.041518638177202395,0.004517175668572865,0.004517175668572865,0.0832599613232569,0.002115697345132391,0.006396159333725324
B4_RESPONSE_SVD,1,0.0,exact,0.0006164311703667803,0.00061643117036678,0.0006164311703667804,0.00061643117036678,0.0,0.878954475308642,0.0973828698368488,1.6924620366648147,0.2398732484296026,288,0.001083549601347735,0.001083549601347735,0.001083549601347735,0.0010835496013477347,0.001730465975245847,0.0009022871969079745,0.003374270634235781
B4_RESPONSE_SVD,1,1e-08,exact,0.0006164301541094585,0.0006164301541094584,0.0006164301541094588,0.0006164301541094585,0.0,0.878954475308642,0.0973824364128283,1.6924620366648147,0.23987271462451143,288,0.0010835471900563652,0.0010835471900563654,0.0010835471900563652,0.0010835471900563654,0.001730472725344784,0.0009022872054320768,0.003374246338090478
B4_RESPONSE_SVD,1,1e-05,exact,0.0006157063179118622,0.0006157063179118619,0.0006157063179118625,0.0006157063179118619,0.0,0.878954475308642,0.09705428748219902,1.6924620366648147,0.23946822486158426,288,0.0010817200387410837,0.001081720038741084,0.001081720038741084,0.001081720038741084,0.0017293855567303742,0.0009022943640771221,0.003362282151195984
B4_RESPONSE_SVD,1,0.01,exact,0.0006103652547838853,0.0006103652547838853,0.0006103652547838852,0.0006103652547838853,0.0,0.878954475308642,0.09866416628199087,1.6924620366648147,0.24144613474475665,288,0.0010906546051399802,0.0010906546051399804,0.0010906546051399802,0.0010906546051399804,0.0018865597150878371,0.0007570658426002908,0.0028230073012319354
B4_RESPONSE_SVD,1,0.0,64,0.04126717538796894,0.03980087477494839,0.029095947687730668,0.027674540414657514,0.17430234053497942,0.8789544753086419,884.4064832455484,5.0773861099944435,13.197931303369526,864,0.06623499928046551,0.061986369577850337,0.05961737415907697,0.05503764957626299,0.12211083922996713,0.042095174086452,0.02687131821179689
B4_RESPONSE_SVD,1,1e-08,64,0.041267272015411735,0.03980088801007618,0.029096439542786283,0.027674951817233825,0.17430234053497942,0.8789544753086419,884.4652423570649,5.0773861099944435,13.198369724984198,864,0.06623595450754255,0.06198683366352639,0.05961935458652735,0.05503894731279655,0.12211094907284688,0.04209399534050438,0.026871457934781153
B4_RESPONSE_SVD,1,1e-05,64,0.04074282473172229,0.03939741754300962,0.028848212487477147,0.02754784444132561,0.17007458847736626,0.8789544753086419,856.4599831110891,5.0773861099944435,12.987735715657765,864,0.06488171715291727,0.061098103381359396,0.05866788376462403,0.0545862667091423,0.12082643184266478,0.042759187156202874,0.026713447461814123
B4_RESPONSE_SVD,1,0.01,64,0.02139788883345221,0.021369010374136365,0.01885288638980287,0.018836441327788143,0.03198945473251029,0.8789544753086419,219.77770881285807,5.0773861099944435,6.579179349125829,864,0.030904708421560814,0.030849353715057953,0.029719308875048246,0.02970253317650041,0.05940185363510372,0.01647657372582549,0.017682867239354076
B4_RESPONSE_SVD,2,0.0,exact,0.00026690823196933946,0.0002669082319693395,0.0002669082319693395,0.0002669082319693395,0.0,0.878954475308642,0.0241132030242126,1.6924620366648147,0.11936252118811742,288,0.0005391814764504769,0.000539181476450477,0.000539181476450477,0.000539181476450477,0.0008722988127469925,0.0004363354171011214,0.0006619260978370192
B4_RESPONSE_SVD,2,1e-08,exact,0.0002669096521326283,0.00026690965213262846,0.00026690965213262835,0.00026690965213262846,0.0,0.878954475308642,0.024113532390393943,1.6924620366648147,0.11936333638142689,288,0.0005391851588218597,0.0005391851588218599,0.0005391851588218597,0.0005391851588218599,0.0008723004098416519,0.0004363338317072137,0.0006619300577438007
B4_RESPONSE_SVD,2,1e-05,exact,0.00026819435923221735,0.00026819435923221735,0.00026819435923221735,0.0002681943592322174,0.0,0.878954475308642,0.02442325086681708,1.6924620366648147,0.12012745250491652,288,0.0005426368055828513,0.0005426368055828513,0.0005426368055828513,0.0005426368055828514,0.0008769110327593072,0.00043317475058520975,0.0006577179552224461
B4_RESPONSE_SVD,2,0.01,exact,0.00037662632429787536,0.0003766263242978756,0.0003766263242978756,0.0003766263242978756,0.0,0.878954475308642,0.046379446648238114,1.6924620366648147,0.16554013820733285,288,0.0007477738844823528,0.000747773884482353,0.0007477738844823531,0.000747773884482353,0.001289624556055595,0.0003449724039714862,0.000923908481334956
B4_RESPONSE_SVD,2,0.0,64,0.042430405129406004,0.040746754945904795,0.03561892461005241,0.03398952674619172,0.18783757716049382,0.8789544753086419,1008.3638993236149,5.0773861099944435,14.092516409874184,864,0.067338936663983,0.06315112743342476,0.06365837223564748,0.05956850167552803,0.1265718410665079,0.043069313363750215,0.027998994688387634
B4_RESPONSE_SVD,2,1e-08,64,0.04243054588539424,0.040746824772823674,0.03561942644568098,0.03398995392825542,0.18783757716049382,0.8789544753086419,1008.4188066989678,5.0773861099944435,14.092900087113865,864,0.06733971767221374,0.06315158200487121,0.06366010537313915,0.059569755844179485,0.1265720844075899,0.04307084447848764,0.02799855449387302
