method,rank_cap,n,telemetry,H,seed,level_mae,projected_level_mae,delta_mae,projected_delta_mae,raw_invalid_fraction,near_zero_prompt_fraction,delta_error_ss,delta_truth_ss,response_nrmse,sample_count,level_rmse,projected_level_rmse,delta_rmse,projected_delta_rmse,mean_block_prompt_abs_error_q95,group_delta_pX_q95_max,group_delta_v_q95_max,projected_response_nrmse
B5_EXACT_SELECTED_DIAGNOSTIC,1,256,PROJECTION_AND_PATH,16,301,0.0586333807991252,0.05314753461877301,0.06440146520348637,0.05891891474805874,0.21336805555555557,0.35995370370370366,1569.0768582754376,371.2158497774136,2.055932505824629,480,0.09896791181041754,0.08768183030689301,0.1065381732807405,0.09563092903630369,0.19370726431584945,0.06336960442220957,0.08866777526251819,1.84544872052436
B5_EXACT_SELECTED_DIAGNOSTIC,1,256,PROJECTION_AND_NET_DISPLACEMENT,16,301,0.0586333807991252,0.05314753461877301,0.06440146520348637,0.05891891474805874,0.21336805555555557,0.35995370370370366,1569.0768582754376,371.2158497774136,2.055932505824629,480,0.09896791181041754,0.08768183030689301,0.1065381732807405,0.09563092903630369,0.19370726431584945,0.06336960442220957,0.08866777526251819,1.84544872052436
B0_PERSISTENCE,0,exact,PROJECTION_AND_PATH,1,302,0.0033355647391642342,0.0033355647391642342,0.0033355647391642342,0.0033355647391642342,0.0,0.8680555555555555,0.04231286202036721,0.04231286202036721,1.0,6,0.004948394685702655,0.004948394685702655,0.004948394685702655,0.004948394685702655,0.0078559206459823,0.0019412465388732242,0.007099533985205837,1.0
B0_PERSISTENCE,0,exact,PROJECTION_AND_NET_DISPLACEMENT,1,302,0.0033355647391642342,0.0033355647391642342,0.0033355647391642342,0.0033355647391642342,0.0,0.8680555555555555,0.04231286202036721,0.04231286202036721,1.0,6,0.004948394685702655,0.004948394685702655,0.004948394685702655,0.004948394685702655,0.0078559206459823,0.0019412465388732242,0.007099533985205837,1.0
B0_PERSISTENCE,0,exact,PROJECTION_AND_PATH,2,302,0.004975926066613745,0.004975926066613745,0.004975926066613745,0.004975926066613745,0.0,0.7349537037037037,0.2055422594917042,0.2055422594917042,1.0,12,0.007711940963061017,0.007711940963061017,0.007711940963061017,0.007711940963061017,0.014311280763722503,0.0034882892925682777,0.01284700545933395,1.0
B0_PERSISTENCE,0,exact,PROJECTION_AND_NET_DISPLACEMENT,2,302,0.004975926066613745,0.004975926066613745,0.004975926066613745,0.004975926066613745,0.0,0.7349537037037037,0.2055422594917042,0.2055422594917042,1.0,12,0.007711940963061017,0.007711940963061017,0.007711940963061017,0.007711940963061017,0.014311280763722503,0.0034882892925682777,0.01284700545933395,1.0
B0_PERSISTENCE,0,exact,PROJECTION_AND_PATH,4,302,0.008573329912491674,0.008573329912491674,0.008573329912491674,0.008573329912491674,0.0,0.5619212962962963,1.4029948144026287,1.4029948144026287,1.0,24,0.014247090013156122,0.014247090013156122,0.014247090013156122,0.014247090013156122,0.027320496571412684,0.006879508703804368,0.02236984077869193,1.0
B0_PERSISTENCE,0,exact,PROJECTION_AND_NET_DISPLACEMENT,4,302,0.008573329912491674,0.008573329912491674,0.008573329912491674,0.008573329912491674,0.0,0.5619212962962963,1.4029948144026287,1.4029948144026287,1.0,24,0.014247090013156122,0.014247090013156122,0.014247090013156122,0.014247090013156122,0.027320496571412684,0.006879508703804368,0.02236984077869193,1.0
B0_PERSISTENCE,0,exact,PROJECTION_AND_PATH,8,302,0.015484583904618342,0.015484583904618342,0.015484583904618342,0.015484583904618342,0.0,0.35271990740740744,9.315521754904603,9.315521754904603,1.0,48,0.025958926551130055,0.02595892655113005,0.025958926551130055,0.02595892655113005,0.05073912580012297,0.013106287060098273,0.03842128699529964,0.9999999999999999
B0_PERSISTENCE,0,exact,PROJECTION_AND_NET_DISPLACEMENT,8,302,0.015484583904618342,0.015484583904618342,0.015484583904618342,0.015484583904618342,0.0,0.35271990740740744,9.315521754904603,9.315521754904603,1.0,48,0.025958926551130055,0.02595892655113005,0.025958926551130055,0.02595892655113005,0.05073912580012297,0.013106287060098273,0.03842128699529964,0.9999999999999999
B0_PERSISTENCE,0,exact,PROJECTION_AND_PATH,16,302,0.025556393507158586,0.025556393507158586,0.025556393507158586,0.025556393507158586,0.0,0.21079282407407407,46.18925917608046,46.18925917608046,1.0,96,0.04087319977421639,0.04087319977421639,0.04087319977421639,0.04087319977421639,0.08278610938017232,0.02516850628119896,0.05989021076095569,1.0
B0_PERSISTENCE,0,exact,PROJECTION_AND_NET_DISPLACEMENT,16,302,0.025556393507158586,0.025556393507158586,0.025556393507158586,0.025556393507158586,0.0,0.21079282407407407,46.18925917608046,46.18925917608046,1.0,96,0.04087319977421639,0.04087319977421639,0.04087319977421639,0.04087319977421639,0.08278610938017232,0.02516850628119896,0.05989021076095569,1.0
B6_FULL_Q_RIDGE,FULL,exact,PROJECTION_AND_PATH,1,302,0.0003563105850850719,0.00035631058508507114,0.00035631058508507233,0.00035631058508507125,0.0,0.8680555555555555,0.00044786221551882066,0.04231286202036721,0.10288119763097814,6,0.0005090967716158563,0.0005090967716158556,0.0005090967716158568,0.000509096771615856,0.0009134851171500978,0.00022560028927431203,0.0005779668277475033,0.10288119763097796
B6_FULL_Q_RIDGE,FULL,exact,PROJECTION_AND_NET_DISPLACEMENT,1,302,0.0003563105850850719,0.00035631058508507114,0.00035631058508507233,0.00035631058508507125,0.0,0.8680555555555555,0.00044786221551882066,0.04231286202036721,0.10288119763097814,6,0.0005090967716158563,0.0005090967716158556,0.0005090967716158568,0.000509096771615856,0.0009134851171500978,0.00022560028927431203,0.0005779668277475033,0.10288119763097796
B6_FULL_Q_RIDGE,FULL,exact,PROJECTION_AND_PATH,2,302,0.0005696970515240233,0.0005696970515240227,0.0005696970515240236,0.0005696970515240228,0.0,0.7349537037037037,0.0025991406435397994,0.2055422594917042,0.1124512602758777,12,0.0008672174804693767,0.0008672174804693767,0.0008672174804693774,0.000867217480469377,0.0016795824500941761,0.0004651117657445615,0.000973594291277604,0.11245126027587764
B6_FULL_Q_RIDGE,FULL,exact,PROJECTION_AND_NET_DISPLACEMENT,2,302,0.0005696970515240233,0.0005696970515240227,0.0005696970515240236,0.0005696970515240228,0.0,0.7349537037037037,0.0025991406435397994,0.2055422594917042,0.1124512602758777,12,0.0008672174804693767,0.0008672174804693767,0.0008672174804693774,0.000867217480469377,0.0016795824500941761,0.0004651117657445615,0.000973594291277604,0.11245126027587764
B6_FULL_Q_RIDGE,FULL,exact,PROJECTION_AND_PATH,4,302,0.0012761175227817168,0.0012761175227817161,0.0012761175227817166,0.0012761175227817161,0.0,0.5619212962962963,0.030438632866061452,1.4029948144026287,0.14729382432496807,24,0.002098508373539825,0.002098508373539825,0.0020985083735398247,0.0020985083735398256,0.004382722048103408,0.0013237534762831197,0.0024458280806759995,0.14729382432496813
B6_FULL_Q_RIDGE,FULL,exact,PROJECTION_AND_NET_DISPLACEMENT,4,302,0.0012761175227817168,0.0012761175227817161,0.0012761175227817166,0.0012761175227817161,0.0,0.5619212962962963,0.030438632866061452,1.4029948144026287,0.14729382432496807,24,0.002098508373539825,0.002098508373539825,0.0020985083735398247,0.0020985083735398256,0.004382722048103408,0.0013237534762831197,0.0024458280806759995,0.14729382432496813
B6_FULL_Q_RIDGE,FULL,exact,PROJECTION_AND_PATH,8,302,0.0032789437413630346,0.003278943741363034,0.0032789437413630346,0.003278943741363034,0.0,0.35271990740740744,0.49281953421058766,9.315521754904603,0.23000663524784629,48,0.005970725350671403,0.005970725350671403,0.005970725350671403,0.005970725350671403,0.012057348014165963,0.0036030818927940324,0.006929249063772013,0.23000663524784629
B6_FULL_Q_RIDGE,FULL,exact,PROJECTION_AND_NET_DISPLACEMENT,8,302,0.0032789437413630346,0.003278943741363034,0.0032789437413630346,0.003278943741363034,0.0,0.35271990740740744,0.49281953421058766,9.315521754904603,0.23000663524784629,48,0.005970725350671403,0.005970725350671403,0.005970725350671403,0.005970725350671403,0.012057348014165963,0.0036030818927940324,0.006929249063772013,0.23000663524784629
B6_FULL_Q_RIDGE,FULL,exact,PROJECTION_AND_PATH,16,302,0.007982187476513521,0.007981767201041838,0.007982187476513521,0.007981767201041838,0.0010127314814814814,0.21079282407407407,6.1147680267564715,46.18925917608046,0.36384758331407074,96,0.014871614960161855,0.014871424889266394,0.014871614960161855,0.014871424889266394,0.030191069840046426,0.009354764589927055,0.02102719446977385,0.36384293305677473
B6_FULL_Q_RIDGE,FULL,exact,PROJECTION_AND_NET_DISPLACEMENT,16,302,0.007982187476513521,0.007981767201041838,0.007982187476513521,0.007981767201041838,0.0010127314814814814,0.21079282407407407,6.1147680267564715,46.18925917608046,0.36384758331407074,96,0.014871614960161855,0.014871424889266394,0.014871614960161855,0.014871424889266394,0.030191069840046426,0.009354764589927055,0.02102719446977385,0.36384293305677473
B5_WORST_GROUP_RANK,0,exact,PROJECTION_AND_PATH,1,302,0.0033355647391642342,0.0033355647391642342,0.0033355647391642342,0.0033355647391642342,0.0,0.8680555555555555,0.04231286202036721,0.04231286202036721,1.0,6,0.004948394685702655,0.004948394685702655,0.004948394685702655,0.004948394685702655,0.0078559206459823,0.0019412465388732242,0.007099533985205837,1.0
B5_WORST_GROUP_RANK,0,exact,PROJECTION_AND_NET_DISPLACEMENT,1,302,0.0033355647391642342,0.0033355647391642342,0.0033355647391642342,0.0033355647391642342,0.0,0.8680555555555555,0.04231286202036721,0.04231286202036721,1.0,6,0.004948394685702655,0.004948394685702655,0.004948394685702655,0.004948394685702655,0.0078559206459823,0.0019412465388732242,0.007099533985205837,1.0
B5_WORST_GROUP_RANK,0,exact,PROJECTION_AND_PATH,2,302,0.004975926066613745,0.004975926066613745,0.004975926066613745,0.004975926066613745,0.0,0.7349537037037037,0.2055422594917042,0.2055422594917042,1.0,12,0.007711940963061017,0.007711940963061017,0.007711940963061017,0.007711940963061017,0.014311280763722503,0.0034882892925682777,0.01284700545933395,1.0
B5_WORST_GROUP_RANK,0,exact,PROJECTION_AND_NET_DISPLACEMENT,2,302,0.004975926066613745,0.004975926066613745,0.004975926066613745,0.004975926066613745,0.0,0.7349537037037037,0.2055422594917042,0.2055422594917042,1.0,12,0.007711940963061017,0.007711940963061017,0.007711940963061017,0.007711940963061017,0.014311280763722503,0.0034882892925682777,0.01284700545933395,1.0
B5_WORST_GROUP_RANK,0,exact,PROJECTION_AND_PATH,4,302,0.008573329912491674,0.008573329912491674,0.008573329912491674,0.008573329912491674,0.0,0.5619212962962963,1.4029948144026287,1.4029948144026287,1.0,24,0.014247090013156122,0.014247090013156122,0.014247090013156122,0.014247090013156122,0.027320496571412684,0.006879508703804368,0.02236984077869193,1.0
B5_WORST_GROUP_RANK,0,exact,PROJECTION_AND_NET_DISPLACEMENT,4,302,0.008573329912491674,0.008573329912491674,0.008573329912491674,0.008573329912491674,0.0,0.5619212962962963,1.4029948144026287,1.4029948144026287,1.0,24,0.014247090013156122,0.014247090013156122,0.014247090013156122,0.014247090013156122,0.027320496571412684,0.006879508703804368,0.02236984077869193,1.0
B5_WORST_GROUP_RANK,0,exact,PROJECTION_AND_PATH,8,302,0.015484583904618342,0.015484583904618342,0.015484583904618342,0.015484583904618342,0.0,0.35271990740740744,9.315521754904603,9.315521754904603,1.0,48,0.025958926551130055,0.02595892655113005,0.025958926551130055,0.02595892655113005,0.05073912580012297,0.013106287060098273,0.03842128699529964,0.9999999999999999
B5_WORST_GROUP_RANK,0,exact,PROJECTION_AND_NET_DISPLACEMENT,8,302,0.015484583904618342,0.015484583904618342,0.015484583904618342,0.015484583904618342,0.0,0.35271990740740744,9.315521754904603,9.315521754904603,1.0,48,0.025958926551130055,0.02595892655113005,0.025958926551130055,0.02595892655113005,0.05073912580012297,0.013106287060098273,0.03842128699529964,0.9999999999999999
B5_WORST_GROUP_RANK,0,exact,PROJECTION_AND_PATH,16,302,0.025556393507158586,0.025556393507158586,0.025556393507158586,0.025556393507158586,0.0,0.21079282407407407,46.18925917608046,46.18925917608046,1.0,96,0.04087319977421639,0.04087319977421639,0.04087319977421639,0.04087319977421639,0.08278610938017232,0.02516850628119896,0.05989021076095569,1.0
B5_WORST_GROUP_RANK,0,exact,PROJECTION_AND_NET_DISPLACEMENT,16,302,0.025556393507158586,0.025556393507158586,0.025556393507158586,0.025556393507158586,0.0,0.21079282407407407,46.18925917608046,46.18925917608046,1.0,96,0.04087319977421639,0.04087319977421639,0.04087319977421639,0.04087319977421639,0.08278610938017232,0.02516850628119896,0.05989021076095569,1.0
NORM_ONLY_LOCAL_RIDGE,1,exact,NORM_ONLY,1,302,0.0008112580116174623,0.0008112580116174626,0.0008112580116174617,0.0008112580116174627,0.0,0.8680555555555555,0.002900420734256922,0.04231286202036721,0.26181486434623247,6,0.0012955632833688596,0.0012955632833688594,0.0012955632833688583,0.0012955632833688594,0.0020984068926299124,0.0004245537980276155,0.0011607517019199124,0.2618148643462327
NORM_ONLY_LOCAL_RIDGE,1,exact,NORM_ONLY,2,302,0.0012186098986432987,0.0012186098986432983,0.0012186098986432979,0.0012186098986432983,0.0,0.7349537037037037,0.015536507779740612,0.2055422594917042,0.27493253738757223,12,0.002120263497157523,0.002120263497157523,0.002120263497157523,0.002120263497157523,0.0037174590714386963,0.000710491509468797,0.002132294059101379,0.2749325373875723
NORM_ONLY_LOCAL_RIDGE,1,exact,NORM_ONLY,4,302,0.002574617643939594,0.002574617643939594,0.002574617643939594,0.0025746176439395943,0.0,0.5619212962962963,0.17733617355158537,1.4029948144026287,0.3555254000089918,24,0.0050652023758914425,0.005065202375891442,0.0050652023758914425,0.005065202375891442,0.009004712703600532,0.0015136401600434827,0.004678242648286274,0.35552540000899174
NORM_ONLY_LOCAL_RIDGE,1,exact,NORM_ONLY,8,302,0.005415887493281135,0.005415887493281135,0.005415887493281135,0.005415887493281135,0.0,0.35271990740740744,1.4561014555979215,9.315521754904603,0.39535954277684776,48,0.010263109332232552,0.010263109332232552,0.010263109332232552,0.010263109332232552,0.01965416084630164,0.003968934745276309,0.011451099090446202,0.3953595427768477
NORM_ONLY_LOCAL_RIDGE,1,exact,NORM_ONLY,16,302,0.01089730319463191,0.010830276806588301,0.01089730319463191,0.010830276806588301,0.056568287037037035,0.21079282407407407,11.666574457996969,46.18925917608046,0.5025753458739526,96,0.020541862513501964,0.020422438222580858,0.020541862513501964,0.020422438222580858,0.03925255166075155,0.007539181354225359,0.025017631159166706,0.4996535219996094
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,PROJECTION_AND_PATH,1,302,0.0006240292609015003,0.0006240292609014999,0.0006240292609014997,0.0006240292609014999,0.0,0.8680555555555555,0.0016102293068362226,0.04231286202036721,0.1950777161369869,6,0.0009653215338312774,0.0009653215338312775,0.0009653215338312771,0.0009653215338312774,0.001395464017704685,0.0007693257594870599,0.0018591491878906337,0.19507771613698696
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,PROJECTION_AND_NET_DISPLACEMENT,1,302,0.0006240292609015003,0.0006240292609014999,0.0006240292609014997,0.0006240292609014999,0.0,0.8680555555555555,0.0016102293068362226,0.04231286202036721,0.1950777161369869,6,0.0009653215338312774,0.0009653215338312775,0.0009653215338312771,0.0009653215338312774,0.001395464017704685,0.0007693257594870599,0.0018591491878906337,0.19507771613698696
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,PROJECTION_AND_PATH,2,302,0.0009992387959281968,0.0009992387959281966,0.0009992387959281968,0.0009992387959281966,0.0,0.7349537037037037,0.009147749214862904,0.2055422594917042,0.21096313070811779,12,0.0016269352094035287,0.0016269352094035287,0.0016269352094035292,0.0016269352094035285,0.0026499577274914864,0.0013746096407510802,0.0035568612814551753,0.2109631307081177
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,PROJECTION_AND_NET_DISPLACEMENT,2,302,0.0009992387959281968,0.0009992387959281966,0.0009992387959281968,0.0009992387959281966,0.0,0.7349537037037037,0.009147749214862904,0.2055422594917042,0.21096313070811779,12,0.0016269352094035287,0.0016269352094035287,0.0016269352094035292,0.0016269352094035285,0.0026499577274914864,0.0013746096407510802,0.0035568612814551753,0.2109631307081177
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,PROJECTION_AND_PATH,4,302,0.0018997849858960341,0.001899784985896034,0.0018997849858960341,0.0018997849858960341,0.0,0.5619212962962963,0.06878955995050708,1.4029948144026287,0.22142835451172396,24,0.0031547096981935758,0.0031547096981935758,0.0031547096981935758,0.0031547096981935758,0.005584844384246209,0.002850286621624676,0.007357240693400228,0.22142835451172396
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,PROJECTION_AND_NET_DISPLACEMENT,4,302,0.0018997849858960341,0.001899784985896034,0.0018997849858960341,0.0018997849858960341,0.0,0.5619212962962963,0.06878955995050708,1.4029948144026287,0.22142835451172396,24,0.0031547096981935758,0.0031547096981935758,0.0031547096981935758,0.0031547096981935758,0.005584844384246209,0.002850286621624676,0.007357240693400228,0.22142835451172396
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,PROJECTION_AND_PATH,8,302,0.004229185265595994,0.004229185265595993,0.004229185265595994,0.004229185265595993,0.0,0.35271990740740744,0.7367703785982274,9.315521754904603,0.2812305435851525,48,0.007300443024861353,0.007300443024861352,0.007300443024861352,0.007300443024861352,0.014137062234215564,0.006034495530962118,0.013592141820929386,0.2812305435851525
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,PROJECTION_AND_NET_DISPLACEMENT,8,302,0.004229185265595994,0.004229185265595993,0.004229185265595994,0.004229185265595993,0.0,0.35271990740740744,0.7367703785982274,9.315521754904603,0.2812305435851525,48,0.007300443024861353,0.007300443024861352,0.007300443024861352,0.007300443024861352,0.014137062234215564,0.006034495530962118,0.013592141820929386,0.2812305435851525
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,PROJECTION_AND_PATH,16,302,0.009483184875273618,0.009483184875273618,0.009483184875273618,0.009483184875273618,0.0,0.21079282407407407,8.556615745958258,46.18925917608046,0.43040817978142465,96,0.017592159516663014,0.017592159516663014,0.017592159516663014,0.017592159516663014,0.03347343348963972,0.015235173640558541,0.02995471292579567,0.43040817978142465
B5_EXACT_SELECTED_DIAGNOSTIC,1,exact,PROJECTION_AND_NET_DISPLACEMENT,16,302,0.009483184875273618,0.009483184875273618,0.009483184875273618,0.009483184875273618,0.0,0.21079282407407407,8.556615745958258,46.18925917608046,0.43040817978142465,96,0.017592159516663014,0.017592159516663014,0.017592159516663014,0.017592159516663014,0.03347343348963972,0.015235173640558541,0.02995471292579567,0.43040817978142465
B5_WORST_GROUP_RANK,1,exact,PROJECTION_AND_PATH,1,302,0.0006240292609015003,0.0006240292609014999,0.0006240292609014997,0.0006240292609014999,0.0,0.8680555555555555,0.0016102293068362226,0.04231286202036721,0.1950777161369869,6,0.0009653215338312774,0.0009653215338312775,0.0009653215338312771,0.0009653215338312774,0.001395464017704685,0.0007693257594870599,0.0018591491878906337,0.19507771613698696
B5_WORST_GROUP_RANK,1,exact,PROJECTION_AND_NET_DISPLACEMENT,1,302,0.0006240292609015003,0.0006240292609014999,0.0006240292609014997,0.0006240292609014999,0.0,0.8680555555555555,0.0016102293068362226,0.04231286202036721,0.1950777161369869,6,0.0009653215338312774,0.0009653215338312775,0.0009653215338312771,0.0009653215338312774,0.001395464017704685,0.0007693257594870599,0.0018591491878906337,0.19507771613698696
B5_WORST_GROUP_RANK,1,exact,PROJECTION_AND_PATH,2,302,0.0009992387959281968,0.0009992387959281966,0.0009992387959281968,0.0009992387959281966,0.0,0.7349537037037037,0.009147749214862904,0.2055422594917042,0.21096313070811779,12,0.0016269352094035287,0.0016269352094035287,0.0016269352094035292,0.0016269352094035285,0.0026499577274914864,0.0013746096407510802,0.0035568612814551753,0.2109631307081177
B5_WORST_GROUP_RANK,1,exact,PROJECTION_AND_NET_DISPLACEMENT,2,302,0.0009992387959281968,0.0009992387959281966,0.0009992387959281968,0.0009992387959281966,0.0,0.7349537037037037,0.009147749214862904,0.2055422594917042,0.21096313070811779,12,0.0016269352094035287,0.0016269352094035287,0.0016269352094035292,0.0016269352094035285,0.0026499577274914864,0.0013746096407510802,0.0035568612814551753,0.2109631307081177
B5_WORST_GROUP_RANK,1,exact,PROJECTION_AND_PATH,4,302,0.0018997849858960341,0.001899784985896034,0.0018997849858960341,0.0018997849858960341,0.0,0.5619212962962963,0.06878955995050708,1.4029948144026287,0.22142835451172396,24,0.0031547096981935758,0.0031547096981935758,0.0031547096981935758,0.0031547096981935758,0.005584844384246209,0.002850286621624676,0.007357240693400228,0.22142835451172396
B5_WORST_GROUP_RANK,1,exact,PROJECTION_AND_NET_DISPLACEMENT,4,302,0.0018997849858960341,0.001899784985896034,0.0018997849858960341,0.0018997849858960341,0.0,0.5619212962962963,0.06878955995050708,1.4029948144026287,0.22142835451172396,24,0.0031547096981935758,0.0031547096981935758,0.0031547096981935758,0.0031547096981935758,0.005584844384246209,0.002850286621624676,0.007357240693400228,0.22142835451172396
B5_WORST_GROUP_RANK,1,exact,PROJECTION_AND_PATH,8,302,0.004229185265595994,0.004229185265595993,0.004229185265595994,0.004229185265595993,0.0,0.35271990740740744,0.7367703785982274,9.315521754904603,0.2812305435851525,48,0.007300443024861353,0.007300443024861352,0.007300443024861352,0.007300443024861352,0.014137062234215564,0.006034495530962118,0.013592141820929386,0.2812305435851525
B5_WORST_GROUP_RANK,1,exact,PROJECTION_AND_NET_DISPLACEMENT,8,302,0.004229185265595994,0.004229185265595993,0.004229185265595994,0.004229185265595993,0.0,0.35271990740740744,0.7367703785982274,9.315521754904603,0.2812305435851525,48,0.007300443024861353,0.007300443024861352,0.007300443024861352,0.007300443024861352,0.014137062234215564,0.006034495530962118,0.013592141820929386,0.2812305435851525
B5_WORST_GROUP_RANK,1,exact,PROJECTION_AND_PATH,16,302,0.009483184875273618,0.009483184875273618,0.009483184875273618,0.009483184875273618,0.0,0.21079282407407407,8.556615745958258,46.18925917608046,0.43040817978142465,96,0.017592159516663014,0.017592159516663014,0.017592159516663014,0.017592159516663014,0.03347343348963972,0.015235173640558541,0.02995471292579567,0.43040817978142465
B5_WORST_GROUP_RANK,1,exact,PROJECTION_AND_NET_DISPLACEMENT,16,302,0.009483184875273618,0.009483184875273618,0.009483184875273618,0.009483184875273618,0.0,0.21079282407407407,8.556615745958258,46.18925917608046,0.43040817978142465,96,0.017592159516663014,0.017592159516663014,0.017592159516663014,0.017592159516663014,0.03347343348963972,0.015235173640558541,0.02995471292579567,0.43040817978142465
B5_WORST_GROUP_RANK,2,exact,PROJECTION_AND_PATH,1,302,0.0003686263762452009,0.000368626376245201,0.0003686263762452009,0.000368626376245201,0.0,0.8680555555555555,0.0004701428670801246,0.04231286202036721,0.10540925037755249,6,0.0005216065743921816,0.0005216065743921831,0.0005216065743921814,0.0005216065743921828,0.0009319425298833571,0.0002967477821158622,0.0005911206681345996,0.10540925037755279
B5_WORST_GROUP_RANK,2,exact,PROJECTION_AND_NET_DISPLACEMENT,1,302,0.0003686263762452009,0.000368626376245201,0.0003686263762452009,0.000368626376245201,0.0,0.8680555555555555,0.0004701428670801246,0.04231286202036721,0.10540925037755249,6,0.0005216065743921816,0.0005216065743921831,0.0005216065743921814,0.0005216065743921828,0.0009319425298833571,0.0002967477821158622,0.0005911206681345996,0.10540925037755279
B5_WORST_GROUP_RANK,2,exact,PROJECTION_AND_PATH,2,302,0.0005901187703992399,0.0005901187703992397,0.00059011877039924,0.0005901187703992397,0.0,0.7349537037037037,0.0026821815834823307,0.2055422594917042,0.1142335109389898,12,0.0008809620923646742,0.0008809620923646744,0.0008809620923646742,0.0008809620923646742,0.0017632921352487053,0.0005814733583462097,0.0009695016086455895,0.1142335109389898
B5_WORST_GROUP_RANK,2,exact,PROJECTION_AND_NET_DISPLACEMENT,2,302,0.0005901187703992399,0.0005901187703992397,0.00059011877039924,0.0005901187703992397,0.0,0.7349537037037037,0.0026821815834823307,0.2055422594917042,0.1142335109389898,12,0.0008809620923646742,0.0008809620923646744,0.0008809620923646742,0.0008809620923646742,0.0017632921352487053,0.0005814733583462097,0.0009695016086455895,0.1142335109389898
B5_WORST_GROUP_RANK,2,exact,PROJECTION_AND_PATH,4,302,0.001280593450026832,0.0012805934500268316,0.001280593450026832,0.0012805934500268316,0.0,0.5619212962962963,0.029775839291107026,1.4029948144026287,0.14568135524771805,24,0.0020755353814528132,0.0020755353814528137,0.0020755353814528132,0.0020755353814528132,0.00440730449531141,0.0012296876122492352,0.0026512291406729717,0.14568135524771808
B5_WORST_GROUP_RANK,2,exact,PROJECTION_AND_NET_DISPLACEMENT,4,302,0.001280593450026832,0.0012805934500268316,0.001280593450026832,0.0012805934500268316,0.0,0.5619212962962963,0.029775839291107026,1.4029948144026287,0.14568135524771805,24,0.0020755353814528132,0.0020755353814528137,0.0020755353814528132,0.0020755353814528132,0.00440730449531141,0.0012296876122492352,0.0026512291406729717,0.14568135524771808
B5_WORST_GROUP_RANK,2,exact,PROJECTION_AND_PATH,8,302,0.003295393660628919,0.003295393660628918,0.003295393660628919,0.003295393660628918,0.0,0.35271990740740744,0.49560501165441506,9.315521754904603,0.23065573243356208,48,0.005987575216839945,0.005987575216839944,0.005987575216839944,0.005987575216839944,0.01216599827368253,0.003697400224055439,0.0072374915915133856,0.23065573243356205
B5_WORST_GROUP_RANK,2,exact,PROJECTION_AND_NET_DISPLACEMENT,8,302,0.003295393660628919,0.003295393660628918,0.003295393660628919,0.003295393660628918,0.0,0.35271990740740744,0.49560501165441506,9.315521754904603,0.23065573243356208,48,0.005987575216839945,0.005987575216839944,0.005987575216839944,0.005987575216839944,0.01216599827368253,0.003697400224055439,0.0072374915915133856,0.23065573243356205
B5_WORST_GROUP_RANK,2,exact,PROJECTION_AND_PATH,16,302,0.00803463955408851,0.008034639554088509,0.00803463955408851,0.008034639554088509,0.0,0.21079282407407407,6.317842277233201,46.18925917608046,0.3698400094209465,96,0.015116544589560422,0.01511654458956042,0.01511654458956042,0.01511654458956042,0.03097238851264075,0.011978576884586338,0.02156183094639413,0.3698400094209465
B5_WORST_GROUP_RANK,2,exact,PROJECTION_AND_NET_DISPLACEMENT,16,302,0.00803463955408851,0.008034639554088509,0.00803463955408851,0.008034639554088509,0.0,0.21079282407407407,6.317842277233201,46.18925917608046,0.3698400094209465,96,0.015116544589560422,0.01511654458956042,0.01511654458956042,0.01511654458956042,0.03097238851264075,0.011978576884586338,0.02156183094639413,0.3698400094209465
B5_WORST_GROUP_RANK,4,exact,PROJECTION_AND_PATH,1,302,0.000356543963114851,0.00035654396311485037,0.00035654396311485037,0.00035654396311485026,0.0,0.8680555555555555,0.000455295489756401,0.04231286202036721,0.10373145584965952,6,0.0005133041848666553,0.000513304184866655,0.0005133041848666548,0.0005133041848666547,0.0009406314804648866,0.00022703305658711598,0.0005874597399917833,0.10373145584965951
B5_WORST_GROUP_RANK,4,exact,PROJECTION_AND_NET_DISPLACEMENT,1,302,0.000356543963114851,0.00035654396311485037,0.00035654396311485037,0.00035654396311485026,0.0,0.8680555555555555,0.000455295489756401,0.04231286202036721,0.10373145584965952,6,0.0005133041848666553,0.000513304184866655,0.0005133041848666548,0.0005133041848666547,0.0009406314804648866,0.00022703305658711598,0.0005874597399917833,0.10373145584965951
B5_WORST_GROUP_RANK,4,exact,PROJECTION_AND_PATH,2,302,0.0005693199792964734,0.000569319979296473,0.0005693199792964731,0.0005693199792964728,0.0,0.7349537037037037,0.002606204268806145,0.2055422594917042,0.11260395971240275,12,0.0008683950895089517,0.0008683950895089519,0.0008683950895089512,0.0008683950895089517,0.0017006240113002658,0.00047039476214510555,0.0009768594099195567,0.1126039597124028
